elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
50031,100000,-3.14705883e+38; -2.86372452e+38,-1.3132847e+38; -6.92331026e+37
51527,100000,5.88440011e+37; 1.44448766e+38,7.66689433e+37; 2.55772543e+38
58064,100000,2.15706854e+38; -2.14443483e+38,-3.88722471e+37; 1.58154442e+38
50208,100000,2.86673322e+38; 7.98003851e+37,4.40715566e+37; -1.36344138e+38
63519,100000,-2.45982447e+38; -3.95526737e+37,2.59223595e+38; -4.11708354e+36
54891,100000,2.31106071e+38; -2.59381392e+38,4.88856025e+35; -4.86773647e+36
50172,100000,1.48040212e+38; -8.78703451e+37,-2.03189403e+38; 6.21773847e+37
62254,100000,-1.58532719e+38; -1.96653558e+38,2.78606602e+38; -3.92942784e+37
52850,100000,-1.10997261e+38; -1.55244555e+38,3.07614626e+38; 1.2646845e+38
51792,100000,2.69480045e+38; 2.13272011e+38,-2.29679791e+38; -4.61162973e+37
50732,100000,3.63466358e+37; 3.04356196e+38,2.26930673e+38; -1.3291782e+38
52908,100000,1.10508181e+38; 2.6046423e+38,-1.13184035e+37; -1.67992049e+38
54505,100000,-2.03018827e+38; 7.82484866e+37,-8.61583881e+37; -2.86941678e+38
51552,100000,1.57108072e+38; 2.10943368e+38,-1.90822082e+38; -1.40440485e+38
50907,100000,-9.63469523e+37; 2.86299273e+38,1.38123179e+38; -9.81411342e+37
50578,100000,-3.3483869e+38; -2.52169677e+38,2.94505942e+38; 3.22743011e+38
52319,100000,-1.66760947e+38; -2.93149596e+38,2.68567073e+38; 2.09218085e+38
50878,100000,-3.38672025e+38; 2.84827257e+38,2.59065139e+37; 6.26943783e+37
50445,100000,-4.41611186e+37; 6.72941892e+36,6.81286595e+37; -3.18844286e+38
52217,100000,2.46575206e+37; 5.08345993e+37,-3.22324463e+38; -2.32882363e+38
50424,100000,1.46404243e+38; 1.74047616e+38,2.84179295e+38; 2.84852691e+38
50436,100000,2.9614326e+38; -1.64063478e+38,3.06705527e+38; -5.16823939e+37
76611,100000,4.68283366e+37; 9.40221758e+35,1.24840401e+38; -2.94056022e+37
53393,100000,8.77899254e+37; -3.2852869e+38,2.77377609e+38; 1.67451979e+38
52128,100000,-2.4519409e+38; -1.33774367e+38,-2.53288638e+38; -9.86451724e+37
48931,100000,5.86747546e+37; -1.25602067e+38,4.6688033e+37; -9.25293262e+37
50344,100000,1.08076757e+38; -1.07940073e+38,3.39158275e+38; -3.58838901e+37
49415,100000,2.40774249e+38; 2.38556286e+38,-2.79845695e+38; -1.66964167e+38
48456,100000,-3.2647609e+38; -2.18243798e+38,1.70928303e+38; 2.88980547e+38
51164,100000,1.72682995e+38; -1.2744447e+38,-2.08680439e+38; 6.70038579e+37
49784,100000,1.48104508e+38; -3.19197362e+38,-2.83788737e+38; 1.32733595e+38
49441,100000,6.76858691e+37; -1.32522425e+38,-1.95633191e+38; 2.42422682e+38
50194,100000,1.27182939e+38; 2.6381462e+38,-7.28272217e+37; 2.46655965e+38
51148,100000,3.40249793e+38; -9.77409826e+37,2.63149316e+38; -3.31390599e+38
52646,100000,1.02930511e+38; -4.32708172e+37,2.12702806e+38; -7.70742517e+37
49954,100000,-2.8255798e+38; -4.02622904e+35,1.17872238e+38; -2.08400785e+38
51080,100000,1.13705886e+38; -1.2898858e+38,-6.64704698e+36; 1.85469006e+38
51394,100000,-8.6112205e+37; 3.43730508e+37,1.57299061e+38; -1.90958846e+38
50736,100000,3.36459011e+37; -1.62635658e+38,6.68687314e+37; -2.85874605e+36
54344,100000,-2.80736336e+38; -2.04200602e+38,2.40667056e+38; 2.46436712e+38
51383,100000,-1.33994471e+38; 2.08251101e+38,-1.63379363e+38; -1.67572913e+38
51124,100000,5.82596598e+37; 1.74438742e+38,9.79119227e+37; 1.99641543e+38
59750,100000,-5.63950117e+37; 1.81269716e+38,2.00455374e+38; -2.63746897e+38
58417,100000,-2.30398235e+38; 1.59246142e+38,-2.23713761e+38; 1.21630294e+38
50284,100000,1.4452164e+38; 2.4507272e+38,-1.98521507e+38; 6.52045445e+37
49348,100000,-2.25632355e+38; -2.7929596e+38,5.72362348e+37; 6.66238315e+37
49919,100000,-3.33998096e+37; -6.56020087e+37,-1.94844388e+38; -1.48913198e+38
53730,100000,1.03290696e+38; 2.9741373e+38,-2.05602664e+38; -2.3911815e+38
48968,100000,6.60189441e+37; -1.49872414e+38,-2.04096229e+38; -2.7400215e+38
49158,100000,2.94501378e+38; -2.68948443e+38,6.12931224e+37; 2.58124431e+38
61088,100000,-1.10042112e+38; 3.36367375e+38,7.27477501e+37; -3.27326775e+38
65653,100000,-6.68789842e+37; -1.32840372e+38,-2.46181844e+38; -1.13808647e+38
56968,100000,1.23013129e+38; -2.34989543e+38,-2.2122625e+37; 2.10211416e+38
51238,100000,2.82682595e+38; -1.04523187e+38,2.56744659e+38; 1.32874558e+38
52705,100000,2.73101712e+38; 1.08507028e+38,2.64972847e+38; 1.34633154e+38
50564,100000,-2.3560047e+38; 6.52898168e+37,-2.32879341e+38; 2.07905296e+37
51046,100000,-6.12592305e+37; -2.59112752e+38,2.7293495e+38; -1.78345276e+38
51491,100000,2.63893945e+38; -3.085206e+38,2.99372564e+38; 1.2542776e+38
54681,100000,4.90964982e+37; 2.55751328e+38,-2.76400484e+38; -2.54406077e+38
51644,100000,2.41608728e+37; 2.91591948e+38,5.56081962e+37; -2.45565497e+37
57368,100000,-1.98335923e+38; -1.93301525e+38,-1.9828252e+38; 1.93585864e+38
56975,100000,-6.70974815e+37; 2.91086956e+38,-1.0400775e+38; -2.49506191e+37
53042,100000,-4.42765914e+37; -8.50314061e+37,-3.02142695e+38; -7.86049601e+37
53968,100000,-4.78470054e+37; -3.02827206e+38,-3.15026366e+38; 1.79905582e+38
62666,100000,4.92050496e+37; -6.22808098e+37,-2.24182934e+38; 1.13057954e+38
50533,100000,2.64344118e+37; -3.35893842e+38,-4.47509615e+37; -1.70733693e+38
63371,100000,-3.59975324e+37; 2.3512716e+38,-4.32324581e+37; -2.3474151e+38
53260,100000,7.01718435e+37; -4.58694603e+37,2.14483967e+38; -1.12517103e+38
50648,100000,-3.27642024e+38; -2.86354543e+38,-3.1373754e+38; 2.64004443e+38
50047,100000,-1.42627943e+38; 1.92466316e+38,1.86563911e+38; 2.48808659e+38
49884,100000,-8.36210383e+37; -2.06423494e+38,-5.8554059e+37; -2.35592479e+38
53326,100000,-2.7915157e+38; -2.86503862e+38,1.7528028e+38; -3.26379287e+37
52753,100000,4.45246707e+37; 1.49661963e+38,1.55854873e+38; 1.3100812e+38
52033,100000,-3.31554014e+38; -8.8117608e+37,-8.90470545e+36; 2.30584164e+38
55429,100000,7.6059017e+36; 1.54982648e+38,4.28100363e+37; 2.92813066e+37
49491,100000,-3.12302621e+38; 1.97428002e+38,-1.63990451e+38; 1.47517667e+38
50897,100000,-3.24008512e+38; -2.97300777e+37,1.35772377e+38; -1.67363376e+38
52665,100000,-2.56845118e+38; 2.6011949e+38,5.48588513e+35; 1.72769155e+38
51673,100000,1.71694106e+38; 1.68133336e+38,-4.81972573e+37; -1.5983706e+38
52059,100000,-8.32654725e+37; 2.37183634e+38,4.25182967e+37; -3.05446537e+38
52569,100000,7.57755437e+37; -2.04244149e+38,2.87733199e+38; 5.22591546e+37
51606,100000,1.78885539e+38; -3.00405101e+38,1.66755573e+38; -2.64232539e+38
62585,100000,-1.52193452e+38; 9.285638e+37,-6.61554143e+37; 2.94399926e+38
63555,100000,-1.56187342e+38; 7.53045608e+37,3.03755694e+38; 3.23546397e+38
51409,100000,2.02037808e+38; 3.0826062e+38,-6.40343509e+37; -2.62059238e+38
61362,100000,-2.25064519e+37; 2.30669309e+38,-1.15784508e+38; -1.37856739e+38
54703,100000,5.43267434e+37; -2.07256736e+38,2.22132494e+37; 3.14738416e+38
50958,100000,-1.3398774e+37; 5.25479964e+37,2.20129819e+38; 4.97004728e+37
49628,100000,-2.08671413e+38; 2.12620338e+38,2.01263973e+38; 6.38573666e+37
51631,100000,-1.75748235e+38; -8.59764548e+37,-2.49761689e+38; -5.06563575e+37
58950,100000,-4.43147477e+37; 1.11618537e+37,-2.44040265e+38; 4.18219546e+36
60171,100000,2.81760151e+38; -1.94213361e+38,-2.87565383e+38; -9.21017058e+36
58746,100000,-2.29573146e+38; -1.12661778e+38,-1.62845489e+38; -1.9045067e+38
52726,100000,2.25391968e+38; 7.15521223e+37,1.37730664e+38; 3.36859873e+38
52551,100000,1.6031964e+38; -2.19405615e+38,2.06137207e+38; -8.64092713e+37
55160,100000,3.30418382e+38; 1.56412913e+38,-1.40253511e+38; 2.7052465e+38
52538,100000,-2.5714836e+38; -1.09019361e+38,-4.49485426e+37; -1.95731175e+38
55155,100000,1.06664604e+38; -3.26955445e+38,1.7760797e+38; 8.07231688e+37
49846,100000,5.91265757e+37; -9.8695706e+37,1.2461119e+38; 1.39366501e+38
51053,100000,1.68203351e+38; -6.52758524e+37,-2.30852378e+38; -1.87303023e+38
52489,100000,-3.20894391e+38; 8.28938987e+37,-1.95455355e+38; 2.33476983e+38
50031,100000,2.64498685e+38; -1.08077598e+38,-2.8792067e+38; 3.02144257e+38
58414,100000,-3.12619858e+38; 1.17944615e+38,3.25006873e+38; 1.28407672e+38
60563,100000,2.79952319e+38; -1.43687841e+38,-2.94860174e+38; 2.9101325e+38
59595,100000,-6.41739141e+37; -1.88555543e+38,8.7858987e+37; -8.54710578e+37
49898,100000,2.85912123e+38; 6.61138455e+37,1.46759551e+38; -1.71373583e+38
53422,100000,-1.09538642e+38; -3.03796198e+38,-1.56343466e+38; 1.58412272e+38
56996,100000,-3.03561064e+38; 8.7425666e+36,-3.17706706e+38; 1.15998153e+38
59596,100000,-1.5506104e+38; 5.20054267e+37,-2.99906843e+38; -2.96092797e+38
50136,100000,1.8927644e+38; 1.69068254e+38,-2.85402061e+38; 2.47544903e+38
57397,100000,6.99283684e+37; -1.96106014e+38,-3.0759412e+38; 3.74179653e+37
51511,100000,-8.42354737e+37; -1.52093662e+38,-1.67685207e+38; -2.67391788e+38
53119,100000,-2.24276618e+38; -2.31381019e+38,-9.52644801e+37; 1.43635045e+38
50831,100000,-1.96731138e+38; -2.95497143e+38,2.73231966e+38; -1.32350613e+38
49958,100000,-3.29592503e+38; 1.13412673e+38,-2.37504177e+38; -2.79402108e+36
50504,100000,8.7201847e+37; 7.50606243e+37,-1.40592846e+38; -1.16442328e+38
51244,100000,1.49733246e+38; 2.36361709e+38,-3.8695245e+37; -3.11923989e+38
50718,100000,2.30298395e+37; 8.86287361e+36,3.35249956e+38; -3.17344016e+38
51163,100000,-2.80967129e+38; -5.95311692e+37,-3.02029006e+36; -2.56070431e+38
