runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.x.integer,param.disp.integer
8,3934,29162,250000,1876517614,29
8,3924,33187,250000,2583859157,7
8,3951,31425,250000,3357250526,6
8,4125,29644,250000,1248738058,30
8,4358,39359,250000,3761529467,15
8,3987,30042,250000,3156205674,17
8,4496,33102,250000,638432503,9
8,4172,30088,250000,652563803,22
8,4041,29839,250000,3526803108,7
8,4010,29924,250000,1085375629,1
8,4505,32869,250000,3064569010,9
8,3941,31532,250000,2622083366,26
8,4225,30003,250000,2898864793,14
8,3980,36953,250000,967700760,1
8,3977,32001,250000,4080563934,4
8,4194,32234,250000,74074657,17
8,4082,31043,250000,2339121042,6
8,4392,34153,250000,812154000,21
8,4114,30553,250000,1091083766,25
8,4116,31353,250000,1507681874,13
8,4572,31292,250000,4209700451,4
8,3938,30357,250000,1552086400,30
8,4247,30906,250000,138240909,30
8,4161,31296,250000,2979802819,1
8,4605,32831,250000,3900678522,19
8,4183,30100,250000,1414777767,1
8,4288,33134,250000,914712044,30
8,4208,30214,250000,1829804478,12
8,3942,31864,250000,4088231411,11
8,4200,30640,250000,2584831752,30
8,4021,32396,250000,3746209198,20
8,4336,31316,250000,1513115951,15
8,4160,31368,250000,1443630417,15
8,5102,30797,250000,1565202939,26
8,5025,36405,250000,2668978536,29
8,4573,29208,250000,3255809128,21
8,4087,28829,250000,3432133973,21
8,4019,27928,250000,714107022,29
8,3940,31867,250000,4014986262,8
8,4216,32344,250000,842537189,13
8,4072,31266,250000,243977574,15
8,4035,35391,250000,731786045,28
8,4216,33208,250000,3861046147,4
8,4217,31987,250000,1172833163,4
9,3398,28520,250000,1926017155,9
9,3442,28334,250000,3040299500,20
9,3504,28105,250000,519851027,31
9,3595,28120,250000,2956924963,22
9,3457,28100,250000,3440130229,1
9,3461,28268,250000,3508538446,26
9,3492,28113,250000,1868275800,12
9,3481,28687,250000,2497504130,3
9,3469,28105,250000,20239156,20
9,3554,28066,250000,1809431982,25
9,3408,28011,250000,1314473345,8
9,3438,28825,250000,4170263240,26
9,3469,27802,250000,2360767687,26
9,3426,28062,250000,2908239266,4
9,3491,28011,250000,1505043661,0
9,3590,29130,250000,2475197566,10
9,3489,28901,250000,1729602205,19
9,3438,29084,250000,749492795,31
9,3410,28141,250000,2474495943,6
9,3399,29566,250000,4206292301,15
9,3470,28658,250000,2482535700,10
9,3552,28106,250000,926245940,9
9,3466,28887,250000,2357942240,25
9,3480,28382,250000,3408005599,7
9,3411,28319,250000,1734224738,21
9,3391,28794,250000,2703040416,28
9,3417,27981,250000,3704158321,12
9,3618,28759,250000,2049091122,7
9,3420,28033,250000,1733786328,4
9,3442,28486,250000,2272312280,26
9,3496,28562,250000,968394304,11
9,3493,28147,250000,1179056499,8
9,3412,28479,250000,285260979,13
9,3512,28866,250000,1417983275,19
9,3406,28696,250000,951433227,0
9,3398,28124,250000,650581050,11
9,3387,27860,250000,776937791,28
9,3396,28400,250000,3991611648,26
9,3417,29040,250000,356252623,17
9,3583,28241,250000,808777575,23
9,3439,28928,250000,1076945642,26
9,3421,28095,250000,3486043906,9
9,3428,28172,250000,1441336578,31
9,3475,28391,250000,2273786430,25
9,3411,28155,250000,3300107211,14
9,3579,28193,250000,2851840327,0
9,3534,28794,250000,292376691,13
9,3466,28222,250000,2579699457,3
9,3489,28981,250000,907266503,6
9,3504,28640,250000,1574636453,15
9,3498,29039,250000,1397300769,5
9,3686,28967,250000,4070654548,22
9,3515,29317,250000,3421273724,14
9,3468,29231,250000,311025820,21
9,3497,29080,250000,194518144,16
9,3427,29733,250000,3091356039,31
9,3520,29145,250000,3591751531,6
9,3371,29090,250000,604748091,25
9,3521,28317,250000,4092418402,13
9,3446,28118,250000,922043914,23
9,3414,27963,250000,496735942,12
9,3481,29035,250000,1957480736,8
9,3440,30013,250000,507831850,18
9,3701,30428,250000,1100127320,17
9,3655,28236,250000,2358567133,5
9,3465,28730,250000,2437632549,24
9,3447,28009,250000,3297165961,30
9,3414,28600,250000,3126994708,7
9,3558,28307,250000,2139531233,8
9,3679,28700,250000,3687517167,0
9,3469,27815,250000,461727885,16
9,3419,28149,250000,940535929,21
9,3476,27863,250000,3273346295,1
9,3446,28132,250000,1408568929,31
9,4009,28082,250000,3595854328,3
9,3530,28005,250000,3608820454,0
9,3451,28008,250000,1240152434,24
9,3493,28206,250000,1382887053,1
9,3414,27886,250000,3465370281,1
9,3408,28378,250000,1530945958,21
9,3473,28176,250000,3654971679,5
9,4254,28327,250000,153490878,13
9,3441,28285,250000,2456255980,16
9,3479,28633,250000,1265734338,29
9,3491,28133,250000,3412565772,23
9,3453,28604,250000,3511162815,11
9,3779,43767,250000,1969410106,31
9,4266,42461,250000,2229577666,27
9,3779,34420,250000,1012474097,21
9,3514,27980,250000,3324638450,28
9,3441,28452,250000,1607929457,24
9,3425,28915,250000,794104193,21
9,3493,28653,250000,3868405968,14
9,3578,28349,250000,211559011,1
9,3495,28370,250000,1674261992,12
9,3419,28551,250000,2079560352,4
9,3530,28400,250000,3312626319,4
9,3376,28006,250000,3248812259,18
9,3403,28746,250000,195353899,6
9,3687,28082,250000,1062311518,18
10,3351,22409,250000,57092363,5
10,3273,22571,250000,4292993916,15
10,3295,22541,250000,1532245840,13
10,3251,22986,250000,2915424982,13
10,3289,22374,250000,3036283592,9
10,3272,22369,250000,2458012340,18
10,3244,22569,250000,3532592762,25
10,3320,23003,250000,2032146856,22
10,3273,23306,250000,3522383333,26
10,3268,23008,250000,1415387452,9
10,3270,23299,250000,3852311214,2
10,3277,24229,250000,966075964,27
10,3353,23147,250000,3350834249,11
10,3272,22876,250000,3541510116,31
10,3289,23057,250000,2586383909,3
10,3248,22941,250000,3367117154,5
10,3275,22904,250000,2064157948,31
10,3315,23075,250000,1701946502,9
10,3270,22749,250000,3116383274,11
10,3269,22577,250000,3140332127,15
10,3335,22767,250000,1342808172,6
10,3375,23197,250000,1237921389,22
10,3282,23130,250000,169952624,3
10,3273,22863,250000,2186153619,13
10,3519,22553,250000,1033120635,29
10,3352,23359,250000,1260433522,2
10,3300,24337,250000,2881249643,5
10,3249,23651,250000,1916004382,3
10,3272,22858,250000,3007183107,10
10,3374,23454,250000,83350143,25
10,3336,23215,250000,2547716684,0
10,3245,23415,250000,2729581852,0
10,3366,23040,250000,636760639,4
10,3309,23471,250000,348046308,18
10,3356,23439,250000,3690454970,13
10,3423,23890,250000,735566019,4
10,3248,23025,250000,1761527411,2
10,3354,22899,250000,1500867458,3
10,3274,23114,250000,3444613766,7
10,3250,23198,250000,3392695289,0
10,3367,23153,250000,269448864,20
10,3329,22694,250000,2911588617,11
10,3247,23278,250000,411591619,30
10,3289,22573,250000,2383964835,30
10,3274,23771,250000,422048798,24
10,3244,23110,250000,640964012,13
10,3384,22594,250000,2990149086,19
10,3271,22680,250000,3035615410,7
10,3257,22568,250000,1440516697,26
10,3268,22760,250000,449944712,11
10,3291,22464,250000,708634894,24
10,3246,22458,250000,1705579011,3
10,3275,22501,250000,1981999871,0
10,3271,22344,250000,427580429,18
10,3248,22445,250000,4077463613,31
10,3276,22330,250000,3348875374,18
10,3269,22347,250000,2347179117,29
10,3244,22393,250000,853569205,24
10,3266,22470,250000,657029599,17
10,3273,22314,250000,1180821560,16
10,3244,22377,250000,3240145762,6
10,3268,22439,250000,1876407899,22
10,3277,22194,250000,1398453,7
10,3247,22388,250000,1848435792,28
10,3273,22311,250000,3214223668,8
10,3284,22427,250000,1582254934,1
10,3256,22757,250000,1499131114,19
10,3282,22434,250000,351765102,2
10,3272,22482,250000,1359757086,29
10,3253,22559,250000,1696208799,1
10,3277,22229,250000,1612475943,24
10,3280,22554,250000,1185671381,1
10,3248,22319,250000,752638143,27
10,3276,22325,250000,3372264860,22
10,3289,22442,250000,1676367482,15
10,3257,22331,250000,3501144556,4
10,3282,22516,250000,2775002225,26
10,3286,22368,250000,1429534102,19
10,3246,22421,250000,1141744541,26
10,3276,22326,250000,3379010208,13
10,3285,22109,250000,2708670257,28
10,3244,22426,250000,3011408122,25
10,3279,22430,250000,115456262,19
10,3275,22920,250000,3801287050,8
10,3245,22818,250000,863958692,6
10,3308,22954,250000,1106064912,9
10,3332,25121,250000,3581951231,24
10,3303,22362,250000,3653459313,1
10,3305,22324,250000,2015428627,4
10,3323,22861,250000,2519903950,8
10,3315,23132,250000,1436414809,25
10,3347,23912,250000,4173273642,6
10,3403,22620,250000,3137267023,31
10,3288,29561,250000,510313766,10
10,3470,24956,250000,3888026009,4
10,3361,23304,250000,988321283,6
10,3315,23207,250000,4023769322,29
10,3464,22592,250000,1246174112,27
10,3361,22600,250000,1684584954,23
10,3248,22510,250000,1881517223,18
11,3278,22596,250000,2843060732,18
11,3249,22519,250000,3975313784,12
11,3275,22630,250000,444764578,22
11,3291,22548,250000,2068955710,6
11,3258,22439,250000,1686626312,16
11,3299,22592,250000,3601462739,12
11,3273,22529,250000,3772386141,19
11,3254,22567,250000,270064013,12
11,3302,23997,250000,1174717334,19
11,3431,22741,250000,1029226653,1
11,3251,22735,250000,16953293,2
11,3278,22704,250000,1687442528,4
11,3274,22575,250000,1412782029,29
11,3247,22612,250000,3649459328,10
11,3281,22556,250000,3410939453,4
11,3285,22487,250000,2631601622,12
11,3248,22785,250000,2092935938,8
11,3271,22660,250000,3661070812,2
11,3275,22607,250000,3690809407,9
11,3254,22647,250000,171233179,21
11,3286,22541,250000,3351537968,23
11,3268,22509,250000,3575827752,11
11,3247,22536,250000,1823139170,9
11,3285,22673,250000,1402610265,9
11,3278,22722,250000,1787763853,3
11,3262,22884,250000,3345171559,9
11,3278,23065,250000,2971166837,9
11,3278,22830,250000,1995932444,28
11,3245,23137,250000,3424224255,13
11,3285,22671,250000,3291473607,17
11,3275,22583,250000,327966060,1
11,3295,22652,250000,3455277193,27
11,3281,22574,250000,3856032217,9
11,3451,22859,250000,2399116374,19
11,3257,22972,250000,124446058,28
11,3384,22948,250000,1347078554,3
11,3284,22673,250000,48479213,28
11,3338,22737,250000,2652382170,10
11,3275,22824,250000,837460456,5
11,3282,22687,250000,4090763028,4
11,3271,22674,250000,3554867613,28
11,3302,23018,250000,3119875558,10
11,3291,22932,250000,1763278161,28
11,3247,22886,250000,385427648,20
11,3276,22730,250000,3233340839,13
11,3289,22467,250000,3794984397,30
11,3258,22778,250000,2233323732,7
11,3275,22620,250000,1563943208,11
11,3263,22693,250000,3052458591,1
11,3255,22529,250000,2619459345,11
11,3273,22554,250000,1093042608,15
11,3279,22856,250000,2080329158,23
11,3256,22941,250000,2912342939,10
11,3302,22940,250000,2422357502,5
11,3291,22838,250000,2693727834,16
11,3248,23070,250000,1934796975,14
11,3275,22839,250000,3526448774,26
11,3280,22629,250000,1407699788,1
11,3316,22744,250000,343988525,7
11,3278,22960,250000,2605539426,27
11,3362,25594,250000,1768109935,27
11,3247,24661,250000,3889082874,13
11,3351,26395,250000,2718321676,13
11,3359,23626,250000,2302975854,12
11,3244,25354,250000,3295528939,15
11,3359,25073,250000,3507340553,0
11,3304,24728,250000,3160143301,13
11,3246,24157,250000,1312818751,26
11,3335,22547,250000,996463254,25
11,3357,22428,250000,2535703240,14
11,3246,22689,250000,3685527587,25
11,3276,24806,250000,1336378334,17
11,3333,25082,250000,3131203039,29
11,3245,24904,250000,2914691000,20
11,3277,23294,250000,469160107,16
11,3269,24680,250000,4144855619,31
11,3246,22792,250000,3584912849,1
11,3282,24905,250000,423172412,10
11,3437,25299,250000,3975729071,27
11,3244,22776,250000,1244487779,24
11,3331,22730,250000,923388937,24
11,3346,22857,250000,3815953969,20
11,3249,22553,250000,3025804951,10
11,3268,23110,250000,3681442877,17
11,3273,22698,250000,4197262541,26
11,3246,23121,250000,4290077262,31
11,3342,23097,250000,1255486705,22
11,3394,22974,250000,467211010,16
11,3315,22608,250000,965608160,26
11,3405,23015,250000,4040553147,22
11,3276,22727,250000,2676743597,28
11,3318,22565,250000,3538876785,26
11,3248,22979,250000,3140168730,27
11,3303,22607,250000,3484086519,18
11,3360,22845,250000,652992070,11
11,3277,22994,250000,3333395779,17
11,3267,22761,250000,998852447,18
11,3246,23082,250000,4160029696,20
11,3270,22936,250000,2239790675,5
11,3271,22886,250000,222681063,3
12,3272,22778,250000,1972504980,12
12,3285,22775,250000,2955249747,24
12,3253,22777,250000,2812009575,27
12,3331,23075,250000,392477692,7
12,3302,23323,250000,1451642874,31
12,3266,23363,250000,3961084859,11
12,3308,23448,250000,644523283,27
12,3344,22580,250000,3389689299,17
12,3247,23115,250000,215290672,17
12,3283,23140,250000,3991883750,15
12,3273,23005,250000,2171550502,0
12,3259,23262,250000,853672054,29
12,3370,23233,250000,2793511953,14
12,3333,29479,250000,1591066738,25
12,3259,23637,250000,2275622689,7
12,3269,24555,250000,435958710,4
12,3305,23712,250000,1052977516,18
12,3247,24313,250000,4120726948,5
12,3311,23656,250000,1855705547,5
12,3291,24456,250000,1628529840,10
12,3266,23955,250000,594069538,19
12,3270,24011,250000,2411889508,24
12,3320,23853,250000,846630915,24
12,3260,23782,250000,3890810015,0
12,3296,23402,250000,4079472268,28
12,3276,25907,250000,227901301,15
12,3244,24387,250000,3123071334,30
12,3281,22717,250000,1125296428,1
12,3273,22995,250000,810936703,15
12,3246,23212,250000,1367527710,0
12,3279,23078,250000,3378152437,1
12,3273,22835,250000,2180145210,27
12,3291,22781,250000,2080464032,28
12,3268,22766,250000,868534720,18
12,3308,22938,250000,3938293160,8
12,3247,22236,250000,3946588177,29
12,3281,24594,250000,699814793,16
12,3305,22274,250000,1521586344,10
12,3245,23917,250000,3947239392,3
12,3371,24981,250000,2890202891,26
12,3278,24511,250000,3045321427,17
12,3265,24550,250000,1857444947,11
12,3271,24283,250000,146235464,27
12,3354,32447,250000,1620111764,22
12,3380,22694,250000,834061347,8
12,3298,22501,250000,415225214,6
12,3305,22753,250000,284221039,1
12,3284,23846,250000,3948177504,13
12,3292,22345,250000,3292112463,7
12,3343,23534,250000,1064235216,7
12,3266,22818,250000,1982484870,28
12,3274,22879,250000,2486582927,29
12,3300,22650,250000,3660065619,5
12,3250,22839,250000,1688372138,10
12,3279,22641,250000,1107312652,9
12,3281,23399,250000,1052422473,4
12,3263,22798,250000,4054548167,15
12,3296,24895,250000,424046704,10
12,3281,23293,250000,2888994727,7
12,3249,23452,250000,665601791,20
12,3278,23235,250000,985757220,25
12,3275,24169,250000,754265687,13
12,3247,23880,250000,4256612796,13
12,3329,22386,250000,647365951,5
12,3325,25213,250000,2425944067,0
12,3247,22507,250000,348096145,14
12,3286,22881,250000,3954652050,27
12,3273,22282,250000,1269403386,26
12,3248,22131,250000,3328835120,7
12,3322,22579,250000,3645423832,14
12,3384,24844,250000,1519883953,10
12,3401,22910,250000,396714396,30
12,3343,24553,250000,2087398712,1
12,3295,24322,250000,473559166,30
12,3284,24840,250000,3662071441,10
12,3392,24197,250000,3246787296,4
12,3276,23497,250000,3238604746,24
12,3269,23572,250000,3056471548,1
12,3286,23151,250000,3532841982,27
12,3277,22747,250000,137724578,9
12,3244,22569,250000,1690836210,27
12,3274,22749,250000,1881329131,8
12,3278,22679,250000,1567298864,14
12,3250,22728,250000,1453123329,14
12,3290,23683,250000,3504440779,31
12,3273,22453,250000,2087588530,1
12,3267,22512,250000,434849615,10
12,3369,23096,250000,622364781,25
12,3509,22913,250000,900525621,16
12,3267,23272,250000,1049587571,17
12,3303,22604,250000,1239557930,23
12,3272,22879,250000,4274728935,24
12,3291,22967,250000,2112451007,6
12,3248,22990,250000,226593654,9
12,3289,22787,250000,6232768,24
12,3326,23142,250000,3692814775,13
12,3335,23170,250000,847397381,4
12,3280,22927,250000,174631480,15
12,3273,22754,250000,782775302,26
12,3269,22791,250000,770745809,10
13,4116,30437,250000,1818477920,29
13,4086,26982,250000,531294829,2
13,3844,33521,250000,3103857689,20
13,3878,29157,250000,1221477130,14
13,3873,28796,250000,4198519051,20
13,3963,27319,250000,1769373101,1
13,3815,27456,250000,1607629199,6
13,4017,27426,250000,2943889703,13
13,3867,29560,250000,1729303784,23
13,3771,30601,250000,3873710240,18
13,3857,26876,250000,2701394754,2
13,3769,29248,250000,3994685158,30
13,4022,28769,250000,415850153,16
13,3918,37709,250000,1656591807,11
13,3959,37420,250000,1434366189,21
13,4385,33547,250000,2415648453,23
13,3881,28314,250000,3067153281,16
13,3948,34179,250000,696832702,19
13,3901,28961,250000,3030989187,29
13,3768,26822,250000,3440661645,12
13,3968,30019,250000,2337095957,23
13,4077,27409,250000,3013751621,5
13,3997,27024,250000,3786885001,8
13,3879,28666,250000,2652019268,14
13,4063,27301,250000,1605849785,17
13,3825,28061,250000,3616319919,16
13,4079,28000,250000,2883361573,20
13,3778,30899,250000,1868487195,3
13,3957,27504,250000,204144357,12
13,4017,31493,250000,1791447660,19
13,3866,27805,250000,4131492512,22
13,3809,26619,250000,3299082273,11
13,3985,26895,250000,4277605826,14
13,3762,27271,250000,4242739343,6
13,3921,29993,250000,508625998,6
13,3848,28859,250000,3112154122,20
13,3870,29106,250000,565034682,22
13,4080,28696,250000,446715407,20
13,4017,26246,250000,761851938,23
13,3950,27097,250000,2779635172,25
13,3798,27140,250000,3375691272,19
13,3987,27017,250000,669166176,26
13,3849,27835,250000,494687802,0
13,4055,28035,250000,641887768,4
13,3919,27661,250000,1376024483,15
13,3800,30842,250000,4118374748,29
13,3948,30133,250000,3715872618,14
13,4031,28634,250000,2701801995,24
13,3888,28450,250000,1648379038,27
13,3901,31914,250000,2226682593,31
13,3774,34087,250000,3749074161,29
13,3821,35432,250000,234037487,16
13,3820,34603,250000,3004312684,10
13,4033,34990,250000,4093384281,30
13,3919,30402,250000,2730042776,2
13,4077,28393,250000,788100167,20
13,3808,27587,250000,1129098282,4
13,3838,28447,250000,2325680217,2
13,3985,28954,250000,2110111510,7
13,3891,39811,250000,3796663732,10
13,3887,35930,250000,4037754110,26
13,3858,35230,250000,4099899400,2
13,3782,32309,250000,3707766576,19
13,3953,37715,250000,2625559205,26
13,3966,37836,250000,1800271326,29
13,3888,29025,250000,2761590425,2
13,4092,29172,250000,3910992605,3
13,3780,26551,250000,1226112152,11
13,3691,29825,250000,397033528,28
13,4124,27956,250000,3358639072,6
13,4086,29161,250000,2173556084,17
13,3884,30490,250000,2841624357,28
13,3980,28736,250000,4102137677,12
13,4014,28649,250000,4158567191,14
13,3962,44126,250000,1778843369,26
13,3792,29556,250000,4184830201,0
13,3811,33392,250000,169497278,0
13,4200,31211,250000,1177814793,12
13,3928,31549,250000,2733304277,26
13,4094,31457,250000,1757223977,13
13,3778,27969,250000,3344689708,18
13,4123,28258,250000,2911139078,16
13,4078,32072,250000,960171770,28
13,3823,29818,250000,3393434623,20
13,3814,30546,250000,1869595688,20
13,3742,32239,250000,3741575742,12
13,3751,33176,250000,4005175186,11
13,3751,32983,250000,2957641039,4
13,3949,28834,250000,3206767909,8
13,3844,26976,250000,1242444525,1
13,3923,37029,250000,83177638,2
13,3819,29707,250000,2053425557,3
13,3789,30233,250000,3226924108,27
13,4008,27604,250000,67742967,29
13,3872,31444,250000,560093130,15
13,3711,28297,250000,3348621428,6
13,4020,27113,250000,4047004450,17
13,3858,27276,250000,3038221475,16
13,3760,27466,250000,800581897,11
13,4187,27864,250000,1084433568,31
14,3311,22603,250000,4147785791,11
14,3322,22509,250000,2829151289,8
14,3289,22524,250000,3173649472,14
14,3273,22729,250000,3147089065,12
14,3309,22621,250000,2811933595,4
14,3461,22399,250000,3566022092,24
14,3451,23276,250000,2086258646,14
14,3287,23210,250000,655093231,15
14,3302,22534,250000,93020204,24
14,3362,22669,250000,3026463026,19
14,3323,23151,250000,3262295072,6
14,3352,22693,250000,401257115,21
14,3445,22871,250000,145853347,5
14,3506,22581,250000,2907294160,28
14,3297,22467,250000,1634679779,15
14,3274,22514,250000,1034127454,5
14,3321,22691,250000,468385845,9
14,3277,22307,250000,3967608191,25
14,3338,22649,250000,624053553,16
14,3248,22766,250000,3209437725,14
14,3387,22555,250000,52536294,3
14,3289,22647,250000,1340626532,6
14,3258,22350,250000,1352453883,16
14,3320,22938,250000,1360452315,26
14,3287,22860,250000,1621871466,16
14,3263,22725,250000,3808839366,2
14,3343,22470,250000,1777678743,10
14,3293,23238,250000,2655066500,1
14,3273,22763,250000,289201798,23
14,3271,22629,250000,1414932796,31
14,3273,22685,250000,1182618940,30
14,3326,22746,250000,3873020196,18
14,3311,22589,250000,1385275575,11
14,3302,22567,250000,1237032810,4
14,3257,22996,250000,2118189583,21
14,3396,22888,250000,1993161325,25
14,3304,23216,250000,1271324650,10
14,3247,23505,250000,2434547407,16
14,3271,23258,250000,3390604968,20
14,3277,22710,250000,2632593673,18
14,3267,23128,250000,1619002352,16
14,3271,22640,250000,1804966378,26
14,3285,22716,250000,2289587317,12
14,3261,22835,250000,4124494233,2
14,3370,22323,250000,4218417983,0
14,3302,22541,250000,3637312404,28
14,3323,22718,250000,48885536,12
14,3398,22475,250000,2255899581,19
14,3484,23141,250000,2408673278,24
14,3262,22817,250000,2266245485,25
14,3307,22504,250000,3438630437,0
14,3282,22572,250000,37397775,0
14,3254,22856,250000,3639887581,10
14,3270,23101,250000,477880785,0
14,3347,22201,250000,3731040756,24
14,3256,22830,250000,3015045623,13
14,3292,22821,250000,1396507994,11
14,3281,22767,250000,705396002,22
14,3277,22184,250000,16392625,5
14,3351,22745,250000,596804590,11
14,3340,23061,250000,387560992,23
14,3247,22637,250000,2692596078,23
14,3366,22856,250000,670657765,24
14,3316,22395,250000,491695687,17
14,3258,22331,250000,810726861,15
14,3390,23283,250000,3427574770,20
14,3283,22828,250000,2633134694,16
14,3443,23171,250000,1065313015,31
14,3292,22690,250000,2610411755,6
14,3296,23423,250000,3358750303,2
14,3276,22777,250000,2861419129,5
14,3382,23862,250000,1930104848,31
14,3363,22340,250000,2187178210,25
14,3258,23468,250000,2314487305,10
14,3294,23054,250000,4175126743,26
14,3287,23117,250000,2787820932,26
14,3246,23136,250000,1446907200,10
14,3287,24536,250000,2162912595,31
14,3294,22239,250000,842487070,12
14,3257,23057,250000,1706795033,11
14,3278,23055,250000,2180685288,20
14,3282,23033,250000,213090582,23
14,3249,23228,250000,3425225810,5
14,3272,23048,250000,1853215417,4
14,3303,23090,250000,3136269923,26
14,3265,23076,250000,2037530241,0
14,3282,23005,250000,957306562,5
14,3272,22355,250000,2417226362,15
14,3248,22466,250000,3127214066,29
14,3273,22320,250000,3395580756,18
14,3292,22091,250000,3792255406,31
14,3246,23334,250000,1108978532,7
14,3263,22813,250000,3032650176,0
14,3271,22662,250000,1220070930,13
14,3247,23113,250000,2639323654,27
14,3282,22430,250000,1611716446,5
14,3272,22862,250000,2714142906,21
14,3264,23179,250000,3879092476,8
14,3284,22892,250000,3765372024,30
14,3279,23260,250000,4285726886,26
15,3339,23366,250000,3321239199,23
15,3389,23249,250000,3486773052,17
15,3309,23391,250000,2919875952,20
15,3277,22506,250000,910139036,9
15,3282,23140,250000,1307581938,30
15,3274,23039,250000,3235284834,26
15,3276,22818,250000,4280347711,6
15,3271,22989,250000,3292315063,18
15,3287,23257,250000,3083090003,28
15,3268,22629,250000,2494333362,3
15,3306,22754,250000,832527174,20
15,3294,22672,250000,3221833466,31
15,3272,22946,250000,4266719765,13
15,3286,22756,250000,3450469369,31
15,3274,22862,250000,816242005,22
15,3281,22426,250000,748848379,12
15,3283,22615,250000,2506560973,14
15,3296,22654,250000,1389928793,0
15,3276,22904,250000,658306492,1
15,3269,22568,250000,3196944817,27
15,3300,22907,250000,3657658596,7
15,3278,22816,250000,1366604871,26
15,3272,22908,250000,3123301186,10
15,3278,24555,250000,1513096615,0
15,3300,22372,250000,2219009433,24
15,3272,22431,250000,3553595458,30
15,3294,22091,250000,3571619234,30
15,3271,22265,250000,2942613955,0
15,3273,22371,250000,3169716801,24
15,3281,22519,250000,3635295600,21
15,3269,22895,250000,695998536,2
15,3339,30062,250000,3330788069,30
15,3288,29476,250000,3817014406,22
15,3321,28267,250000,2037701542,7
15,3308,26748,250000,3370479995,16
15,3323,28355,250000,1357391839,13
15,3293,28997,250000,809080854,21
15,3314,27826,250000,1874376276,11
15,3324,32076,250000,1859456846,22
15,3324,31090,250000,4272504310,18
15,3320,31875,250000,3194261449,29
15,3313,28765,250000,918428001,17
15,3325,29543,250000,443331300,18
15,3312,29249,250000,4016864058,8
15,3298,29449,250000,3599660061,16
15,3307,29061,250000,299729013,16
15,3298,30395,250000,883831059,11
15,3278,29225,250000,1553424182,9
15,3311,27251,250000,1861901565,28
15,3308,23511,250000,2320034305,15
15,3271,23292,250000,880625388,10
15,3270,25159,250000,1004810009,8
15,3289,24389,250000,1546941665,21
15,3272,23761,250000,2152636590,7
15,3325,23073,250000,2753480234,21
15,3279,22764,250000,474146390,13
15,3343,22952,250000,567654244,4
15,3275,22763,250000,1591122577,17
15,3312,22933,250000,3893387477,27
15,3280,23348,250000,1358172295,15
15,3268,22834,250000,3548197811,24
15,3378,22902,250000,474077639,7
15,3291,23206,250000,3550292960,9
15,3276,22708,250000,2179563923,20
15,3369,23188,250000,4240672619,7
15,3277,23361,250000,3315022387,10
15,3322,23226,250000,2048533952,3
15,3347,22802,250000,3208790009,19
15,3276,22374,250000,3705517280,6
15,3342,22238,250000,2336672130,30
15,3376,23130,250000,66995468,9
15,3285,22764,250000,1761582070,26
15,3284,23097,250000,71567257,26
15,3272,22853,250000,4031886624,20
15,3329,23593,250000,512355201,10
15,3267,22526,250000,1816697636,29
15,3273,22893,250000,2184249810,7
15,3273,25400,250000,1935117672,8
15,3292,24177,250000,3238988402,11
15,3279,22366,250000,1768602944,18
15,3262,22962,250000,748060252,22
15,3275,24065,250000,3522309701,16
15,3276,23268,250000,2251213695,23
15,3361,22870,250000,485206066,8
15,3303,24737,250000,997194940,1
15,3276,24161,250000,3817352138,31
15,3248,23935,250000,2015068385,26
15,3266,24133,250000,9705491,14
15,3286,23992,250000,1798081915,30
15,3244,23696,250000,895616475,1
15,3279,22728,250000,1302696514,31
15,3285,23036,250000,2730510941,3
15,3453,24069,250000,4154085707,6
15,3287,23946,250000,1653584490,31
15,3280,23476,250000,2908247476,28
15,3281,23773,250000,3449496966,21
15,3339,23529,250000,2457986594,17
15,3282,22409,250000,2156293506,5
15,3251,23830,250000,2202936745,4
15,3270,23691,250000,189103460,13
16,3248,22364,250000,3318625619,29
16,3281,23056,250000,830884516,21
16,3399,22558,250000,2089250374,23
16,3258,22745,250000,2863718356,15
16,3405,22717,250000,2713157107,16
16,3300,22794,250000,488654465,12
16,3254,22916,250000,1102159727,19
16,3299,23079,250000,4144550389,10
16,3483,23048,250000,875860620,7
16,3267,23019,250000,892819846,28
16,3274,22687,250000,1553369461,23
16,3294,22708,250000,2310535848,3
16,3247,22804,250000,2369198819,24
16,3429,22706,250000,345875045,23
16,3370,22537,250000,904676900,24
16,3403,22249,250000,2368738022,21
16,3353,22450,250000,3707356012,27
16,3275,22574,250000,2020413835,22
16,3250,22828,250000,598343583,27
16,3471,22867,250000,231464202,30
16,3289,22908,250000,3358527272,19
16,3260,22673,250000,2544949246,7
16,3289,22886,250000,3826227013,23
16,3393,22601,250000,121558980,30
16,3314,22667,250000,4129277582,15
16,3276,22783,250000,1428040880,7
16,3414,22562,250000,2940532606,28
16,3254,22537,250000,3769612922,1
16,3284,22605,250000,1733138521,12
16,3286,22814,250000,2093944333,16
16,3299,22666,250000,3459430153,13
16,3347,22767,250000,2286462005,19
16,3336,22887,250000,4082400754,4
16,3244,22817,250000,3779727245,28
16,3275,22353,250000,955114577,14
16,3277,22466,250000,3351522441,12
16,3257,22559,250000,2023709423,7
16,3272,22755,250000,3241589619,25
16,3279,22474,250000,1893316837,13
16,3306,22559,250000,3218510984,21
16,3502,22730,250000,850624064,25
