runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
4,3244,17496,250000,7.229987063082974e+307,-2.47895624779838e+307
4,3274,17763,250000,1.7676579114821873e+308,-1.0738325933131244e+308
4,3274,17524,250000,-1.7113672575219554e+308,-1.2191820784779519e+308
4,3245,17815,250000,1.4525356705372133e+308,6.565375456204803e+307
4,3277,17552,250000,-7.005231780068078e+307,3.5048386665496096e+307
4,3277,17483,250000,-3.364303255819694e+307,4.213842597153255e+307
4,3250,17442,250000,2.891116318334478e+307,1.171423078954336e+308
4,3271,17459,250000,-7.369837358532377e+307,1.4940760541076986e+308
4,3269,17435,250000,-1.6699595531075345e+308,1.0845014833723553e+308
4,3244,17502,250000,1.634982307524525e+308,-2.72033538548089e+307
4,3271,17484,250000,1.6618629183262556e+308,1.4474619891129716e+308
4,3277,17455,250000,1.6537791748101916e+307,1.7159790859911718e+308
4,3251,17286,250000,2.1466562435912443e+307,9.298314557208615e+307
4,3268,17432,250000,1.6274254930254959e+308,-1.519716337820159e+308
4,3275,17401,250000,6.089093471302166e+307,-4.3054001624018496e+307
4,3247,17519,250000,6.713113121686429e+307,-9.60172783086674e+307
4,3270,17451,250000,4.853272560915756e+307,-2.47774054350781e+307
4,3274,17318,250000,5.90808267762334e+307,5.508241922545129e+307
4,3246,17406,250000,3.051983525508225e+307,-1.4784909034785975e+308
4,3268,17436,250000,-1.2180489238665432e+308,-5.049853796141396e+307
4,3279,17415,250000,1.2742727027902887e+308,1.0874204053310444e+308
4,3247,17431,250000,1.670176848975879e+308,-1.3937420671065153e+308
4,3266,17395,250000,-6.311324061722032e+307,-7.157196220151873e+307
4,3280,17456,250000,3.066173533809819e+307,-8.263453678858195e+307
4,3246,17394,250000,-1.686528156436379e+308,1.774093896306728e+308
4,3328,17390,250000,-1.4965376669784215e+308,-1.6553114467827969e+307
4,3278,17864,250000,1.0931386539235168e+308,-5.855250128283605e+306
4,3246,18044,250000,-1.4011844334207195e+308,1.3344753968229017e+308
4,3274,18083,250000,-8.910003428721696e+307,7.416474084331987e+307
4,3273,17386,250000,2.411584306598621e+307,8.096143529212231e+307
4,3267,17252,250000,1.380082632080547e+308,-5.033070636935179e+307
4,3267,17221,250000,-5.069313604629899e+307,3.9487015521952453e+307
4,3270,17555,250000,1.4764816762409798e+308,-3.20655504597063e+307
4,3257,17366,250000,9.543662904105635e+307,7.112628175457352e+307
4,3270,17958,250000,1.165920438324844e+308,-1.662129816004919e+308
4,3293,17638,250000,-4.277552864307988e+307,-1.2463485765964041e+308
4,3244,17483,250000,-1.4780923344239009e+308,-1.5651471059144907e+308
4,3275,17443,250000,-1.5498987187221456e+308,-1.1961975075051517e+308
4,3285,17461,250000,-1.6756897426525177e+308,8.572273036398499e+307
4,3266,17609,250000,1.4389566368524098e+308,1.2241362129956973e+308
4,3288,17508,250000,1.6302447644117055e+307,-3.419890880594897e+307
4,3285,17405,250000,-1.4654005253091466e+308,5.576121455485321e+307
4,3297,17332,250000,-1.5886345283762402e+308,-1.7129966230902189e+308
4,3274,17368,250000,-1.328760656966856e+308,5.482750675278336e+307
4,3299,17445,250000,-2.983655188385041e+307,-1.1538673987513471e+308
4,3247,17457,250000,-1.6179250606949017e+308,-1.5932863789819056e+308
4,3271,17495,250000,1.0915645751102382e+308,-9.012347998830576e+307
4,3281,17433,250000,-8.346741195201413e+307,1.6325111894749925e+308
4,3263,17515,250000,1.286670803565463e+308,1.3265161384293141e+308
4,3271,17475,250000,-1.4903688141151192e+307,8.443566896774199e+307
4,3277,17597,250000,7.251824631061638e+307,-6.065981655140829e+307
4,3247,17485,250000,6.358239525112449e+307,-2.7998638977057743e+307
4,3278,17594,250000,-1.6265524958529848e+308,-4.5123994762983e+307
4,3277,17458,250000,-1.2932243572184984e+308,-1.0262768054783776e+308
4,3285,17437,250000,8.350939874662755e+307,1.0658686321868982e+308
4,3280,17567,250000,-1.065088940742393e+308,1.1525954828925522e+308
4,3292,17628,250000,-1.4693155108232766e+308,-2.4223706249032714e+307
4,3256,17610,250000,4.184115927906504e+305,-6.998601565463995e+307
4,3274,17371,250000,1.4754783501262677e+308,-8.487963151205392e+307
4,3293,17467,250000,-2.5311410310058655e+307,-1.5901262899020486e+308
4,3276,17527,250000,4.87290230007719e+307,-1.4341402177722575e+308
