runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.target.buffer,param.targetoffset.integer,param.value.integer,param.count.integer
45,3897,56263,10000,buffer: 0x16923a2033e4bf5a,107,221,76
45,4012,60008,10000,buffer: 0xb4e62d890c83545a,53,24,64
45,3910,56574,10000,buffer: 0xd1538ac82e785d5a,252,39,54
45,3897,56239,10000,buffer: 0x909c63c76a8db1da,56,123,8
45,3897,60136,10000,buffer: 0xe71b52f4011a669a,182,74,89
45,4874,60844,10000,buffer: 0x99275d9beebd7d5a,132,66,91
45,3936,54738,10000,buffer: 0x28f2f070dc514fda,67,228,41
45,4875,72022,10000,buffer: 0x15e2038f2d72359a,211,239,122
45,3920,55794,10000,buffer: 0xc475efd79fc4ff9a,6,57,94
45,3896,56247,10000,buffer: 0x6e749567b1a8995a,245,229,92
45,4874,62618,10000,buffer: 0xf80e32c498a3925a,190,46,4
45,4953,63004,10000,buffer: 0x72522dd699010bda,151,74,62
45,4869,70567,10000,buffer: 0x385c840d4617125a,241,59,81
45,4869,61182,10000,buffer: 0xbb39d9dd6033e4da,112,77,27
45,3898,55291,10000,buffer: 0xfa02d47c6371ce1a,99,22,48
45,3904,56455,10000,buffer: 0xc9d97708fac95a5a,217,56,97
46,3383,50298,10000,buffer: 0x8953c62f6dd9a4a5,55,84,101
46,3428,52943,10000,buffer: 0xb4f5dd51cd885165,125,198,80
46,3675,52881,10000,buffer: 0xa0064dda694aa3a5,25,195,121
46,3421,50514,10000,buffer: 0x7f3bb28d05e695e5,15,198,60
46,3479,52966,10000,buffer: 0x0ac2cd5eaf2cc9a5,129,166,59
46,3474,50979,10000,buffer: 0x1f656ed039365fa5,147,204,56
46,3481,49803,10000,buffer: 0x6ec1bea9b42d7965,25,207,10
46,3429,51468,10000,buffer: 0x43a6ac77b1d594a5,33,203,107
46,3427,51831,10000,buffer: 0xc09b8ef0fe1501e5,134,228,111
46,3455,50775,10000,buffer: 0xb996431f678ad425,129,137,26
46,3378,53580,10000,buffer: 0xac6ea86eea54b365,131,133,61
46,3351,51669,10000,buffer: 0xdb0d212823cac925,136,250,46
46,3379,57986,10000,buffer: 0xf39abe307a9c8665,225,185,69
46,3413,51413,10000,buffer: 0x61e173e2aa1d6b65,110,168,84
46,7646,95549,10000,buffer: 0xacb12b60ae03eaa5,73,178,4
46,3402,64294,10000,buffer: 0xd297c5850a26dfa5,33,140,120
46,3455,54078,10000,buffer: 0x7e0c119407265c25,218,180,78
46,3402,90840,10000,buffer: 0x94474462dc5ecfa5,6,248,26
46,6806,94700,10000,buffer: 0xabe0473b85dd1225,45,104,50
46,3454,52350,10000,buffer: 0x2d60a464e924f7a5,138,150,114
46,6805,67037,10000,buffer: 0xba2d92d8d5aec2a5,191,163,21
46,3428,49775,10000,buffer: 0xd31ca88733761f25,112,5,124
46,6161,95985,10000,buffer: 0xd4b16108305bf865,246,226,58
46,6754,57502,10000,buffer: 0xb5dbdffc1da1fba5,211,234,67
46,6920,102499,10000,buffer: 0xad1d3967b1a05c25,206,228,19
46,8104,103124,10000,buffer: 0x2325d37de8dc94a5,104,130,71
46,6805,52254,10000,buffer: 0x8ae2f7b046756ba5,211,117,22
46,6752,105360,10000,buffer: 0x2a203e1dbb1700a5,92,62,115
46,6753,87976,10000,buffer: 0x08b3fe1d772a8ca5,74,236,104
46,4738,101179,10000,buffer: 0xc908672b3d1330e5,173,202,62
46,6850,94397,10000,buffer: 0x2651129b51d95e25,147,148,30
46,3404,50487,10000,buffer: 0x86b60c0be1a7e565,74,160,35
46,3404,96238,10000,buffer: 0xcd76d5ec9b00fba5,109,98,5
46,6895,66792,10000,buffer: 0xb8446ddac42ed7a5,152,14,5
46,6754,86194,10000,buffer: 0x7ab3d9c4644e5065,3,196,100
46,6906,100320,10000,buffer: 0x439fc0655b5304e5,117,187,54
46,6807,100166,10000,buffer: 0x4d8eb1f9fb73b5a5,164,104,17
46,6911,83145,10000,buffer: 0xb9df7076d7313f65,193,180,90
46,6806,101826,10000,buffer: 0xaa1c1bda8a2ce6a5,186,223,28
46,3506,50705,10000,buffer: 0x6aabb1b32edcb3a5,141,75,8
46,7350,49372,10000,buffer: 0x6642f98e541ba1a5,209,105,21
46,7122,99359,10000,buffer: 0x8710812887f14fa5,200,219,31
46,7171,89238,10000,buffer: 0x170a0eb4da048f65,19,20,30
46,3404,51313,10000,buffer: 0x55f5ccf925e2c2a5,101,122,10
46,6764,97474,10000,buffer: 0xe760e980c59f4aa5,13,8,61
46,6973,88049,10000,buffer: 0x97504410866330a5,32,128,124
46,3402,54152,10000,buffer: 0xc22cc38be2bddfa5,71,55,39
46,6753,103143,10000,buffer: 0x8243d239ef4bdc25,226,180,125
46,6855,109097,10000,buffer: 0xf5c7742e3ec7d7a5,6,14,72
46,3406,51334,10000,buffer: 0x9f9376814d61dd25,190,46,25
46,6761,99132,10000,buffer: 0x4fded7b3f65b8da5,9,175,6
46,6855,68256,10000,buffer: 0xb2fa45076a7a96a5,88,46,8
46,6821,83594,10000,buffer: 0xd017d401fb6ef8a5,108,217,70
46,6804,97648,10000,buffer: 0x6a56c4476260b0e5,181,199,36
46,6757,102100,10000,buffer: 0x396178795db7f865,165,57,33
46,3533,51033,10000,buffer: 0x60856cd1fb67dd25,212,85,30
46,3377,84714,10000,buffer: 0x94cea115286779a5,187,97,21
46,6910,67385,10000,buffer: 0x9bfb860d7e0a94a5,16,3,26
46,3405,55223,10000,buffer: 0xd07bba2d3d93d525,115,217,52
46,6907,101405,10000,buffer: 0x5f4191f65c8d37a5,173,227,44
46,6857,100235,10000,buffer: 0x13a53a978cbc71e5,148,171,30
46,6806,85200,10000,buffer: 0x308d904260ea4ba5,178,249,54
46,3405,97404,10000,buffer: 0x9b5ec8666945a125,161,173,112
46,3454,49097,10000,buffer: 0xedefa07b41dc47a5,74,81,47
46,6805,87891,10000,buffer: 0xdcced11ba221c3a5,161,244,14
46,3404,52589,10000,buffer: 0xb96f79f917866b65,221,117,126
46,3404,64917,10000,buffer: 0x98909ea84189d065,83,82,99
46,6809,86257,10000,buffer: 0xe92c10e60cfe3525,253,23,85
46,6911,53908,10000,buffer: 0x4b49c6b20339ffa5,215,21,40
46,6805,66410,10000,buffer: 0xa78c02028e15f2a5,109,79,27
46,6145,101464,10000,buffer: 0xec0a33eb2564de25,143,11,9
46,6962,52961,10000,buffer: 0xc474fab8b63bda65,136,60,108
46,6756,103501,10000,buffer: 0x74450e7ff6a43ea5,165,232,126
46,3404,53659,10000,buffer: 0xc466cbab55ed8425,231,69,86
46,3410,50786,10000,buffer: 0x666372aba455dba5,217,55,75
46,3442,55732,10000,buffer: 0x4390891b4ce90da5,74,94,18
46,3533,54548,10000,buffer: 0x14732d034d51b7a5,147,185,5
46,3402,52048,10000,buffer: 0x81091cfa667953a5,213,10,24
46,3419,50200,10000,buffer: 0xfea704cc98656fa5,249,240,125
46,3454,50645,10000,buffer: 0xd87b1ec824f63fe5,27,74,93
46,3467,51029,10000,buffer: 0xee1487cd881805e5,93,215,20
46,3405,48792,10000,buffer: 0xaf9956e04870dba5,56,115,56
46,3430,53788,10000,buffer: 0x97f34e4081875aa5,40,230,70
46,3404,54306,10000,buffer: 0x371f385ce0d64ca5,95,111,88
46,3414,50974,10000,buffer: 0xfafd9bdd16d3c125,29,197,13
46,3405,51723,10000,buffer: 0xf309a23c1aa99825,239,241,125
46,3405,52907,10000,buffer: 0xf40417b185542fe5,46,103,24
46,3404,50311,10000,buffer: 0x4a48bbcfe7b76565,229,210,79
46,3402,56161,10000,buffer: 0x28bb6fe3413bbca5,17,41,102
46,3507,51785,10000,buffer: 0x2fa89c77d3c14e25,27,196,12
46,3479,51485,10000,buffer: 0x6d4e7782669fbca5,110,14,83
46,3404,50896,10000,buffer: 0xa1db561e796eea65,120,171,62
46,3376,55705,10000,buffer: 0x923c0a093cfde3a5,50,191,67
46,3403,53891,10000,buffer: 0x29a32ab39095a0a5,5,88,80
46,3403,55633,10000,buffer: 0x4aca66ee4bc891a5,22,163,127
46,3504,51400,10000,buffer: 0xfb046557ae1c1ea5,217,21,79
46,3379,51358,10000,buffer: 0x3f1da9d244e69025,142,188,93
46,3405,51361,10000,buffer: 0x54fdd1630eca2be5,223,23,32
46,3377,55610,10000,buffer: 0x959305104ce82125,13,182,66
46,3454,54396,10000,buffer: 0xfa93920fcebbd225,122,118,79
47,3271,37275,10000,buffer: 0xc9a5e8c0fc704dca,253,81,112
47,3336,39350,10000,buffer: 0x640be9c77921f70a,99,235,3
47,3278,37996,10000,buffer: 0x89e7b1010cb65b4a,163,227,100
47,3554,37627,10000,buffer: 0x4e388e512f03ef0a,166,122,9
47,3274,37575,10000,buffer: 0x7491008de6e14dca,114,98,102
47,3272,39940,10000,buffer: 0xd7da15e0fde139ca,165,183,40
47,3277,38184,10000,buffer: 0xe8a9164466c5a00a,210,105,65
47,3273,39244,10000,buffer: 0x820bfc0bb7533aca,251,62,80
47,3516,38611,10000,buffer: 0x2cbddb047e799fca,136,241,121
47,3276,37825,10000,buffer: 0xd97d928cd49e92ca,211,99,120
47,3279,37489,10000,buffer: 0xda2113e6cb5d01ca,49,58,117
47,3273,42738,10000,buffer: 0xa4283dd07d3b584a,152,187,58
47,3282,37451,10000,buffer: 0xeb4725ea78c4d8ca,217,150,69
47,3274,37136,10000,buffer: 0x3198255aad018f4a,63,252,42
47,3272,38980,10000,buffer: 0x9061b6a21f91924a,134,200,41
47,3272,37243,10000,buffer: 0xdb5df0516fb2e7ca,219,183,96
47,3282,40003,10000,buffer: 0xc4a21828ec74f5ca,158,20,69
47,3273,39815,10000,buffer: 0xf4ea7dc7e2a743ca,129,112,59
47,3497,37587,10000,buffer: 0x15840022b7bfd3ca,63,232,35
47,3287,38595,10000,buffer: 0x26f35aa0827487ca,61,6,35
47,3281,38243,10000,buffer: 0x34e6d19d76e2438a,138,7,39
47,3273,37299,10000,buffer: 0x0bcdd014f6abbc4a,31,31,79
47,3274,37991,10000,buffer: 0x32f6842f5721838a,7,182,90
47,3272,39864,10000,buffer: 0xbf130d35af14e74a,86,7,116
47,3281,38718,10000,buffer: 0x78273a56969e100a,198,9,70
47,3273,37645,10000,buffer: 0xc4a998a6b2bcb14a,175,219,34
47,3273,37926,10000,buffer: 0x2ae019c7df7b374a,96,175,21
47,3271,37165,10000,buffer: 0x8afa6dfd4cc2194a,31,51,100
47,3289,37861,10000,buffer: 0x34b19eb200f7cc0a,156,46,1
47,3285,41924,10000,buffer: 0x359012bfb9248dca,104,252,42
47,3278,37252,10000,buffer: 0x0ea436caec8cd0ca,142,138,52
47,3280,37731,10000,buffer: 0x293d7ce21871cd4a,124,30,10
47,3283,38283,10000,buffer: 0x8f51e7357531268a,195,153,32
47,3290,37548,10000,buffer: 0x3fcf2ca9e574c6ca,163,161,21
47,3281,38257,10000,buffer: 0xb11078e873a5338a,136,42,87
47,3274,40729,10000,buffer: 0xd49b2d0f35e4f9ca,75,75,32
47,3545,37774,10000,buffer: 0xa1f138c916ae51ca,107,120,18
47,3275,37409,10000,buffer: 0x5e60d748ae38124a,34,47,79
47,3274,38027,10000,buffer: 0x2a33204a0d4f404a,110,102,125
47,3286,37292,10000,buffer: 0x075289b522d2ac4a,223,153,16
47,3275,47383,10000,buffer: 0xc0a61e0847f0ec0a,45,58,108
47,3286,39481,10000,buffer: 0xef43e778b143e74a,122,203,48
47,3292,37945,10000,buffer: 0x59d6688fe96a9f0a,52,216,37
47,3290,40099,10000,buffer: 0x8cce78a2d8823c8a,198,156,97
47,3284,37987,10000,buffer: 0x9e1f3485bf48150a,156,92,28
47,3271,38021,10000,buffer: 0x49d8f5ecc04346ca,62,141,86
47,3275,37714,10000,buffer: 0x000098e61ac32dca,127,53,35
47,3283,40056,10000,buffer: 0x58f65144c1b632ca,12,168,89
47,3278,38983,10000,buffer: 0x48d5e5a83dd7fbca,47,226,110
47,3272,38134,10000,buffer: 0x1bd2d6022586d58a,85,102,121
47,3275,38469,10000,buffer: 0xb684e5546122f44a,130,28,2
47,3274,37496,10000,buffer: 0x79f7c5a2bad104ca,238,84,95
47,3279,37430,10000,buffer: 0xd04e506c915402ca,148,16,88
47,3284,40138,10000,buffer: 0x3f5fb67cda62714a,113,117,119
47,3273,37168,10000,buffer: 0x6d0af1e4ed0f748a,28,105,61
47,3282,39107,10000,buffer: 0x2808d5aed9b4e1ca,37,114,50
47,3265,39557,10000,buffer: 0xaf076002bba050ca,160,238,61
47,3276,37115,10000,buffer: 0xb0c9a947b992648a,244,181,87
47,3276,37428,10000,buffer: 0x889e3fa51548404a,150,146,42
47,3273,41028,10000,buffer: 0x26a56cfd0c671dca,68,185,111
47,3277,39153,10000,buffer: 0x693cc55f8dfbed4a,152,195,4
47,3273,37330,10000,buffer: 0xf21058237098feca,37,96,105
47,3281,38735,10000,buffer: 0xe2530d14c800700a,154,103,70
47,3271,37623,10000,buffer: 0x8b14caadb9ef844a,58,63,54
47,3281,37461,10000,buffer: 0x1b833c1bb6b5d54a,159,21,5
47,3284,39893,10000,buffer: 0x161249f11141c9ca,191,221,16
47,3286,37575,10000,buffer: 0xb38d3f9906dd54ca,252,80,7
47,3275,38073,10000,buffer: 0x6653fb3f08f829ca,87,147,115
47,3285,37970,10000,buffer: 0x3d885c65e379b3ca,58,250,65
47,3276,37181,10000,buffer: 0x79c0589c41660aca,173,253,89
47,3314,37627,10000,buffer: 0x4e5c3c8331dd020a,14,205,18
47,3310,40722,10000,buffer: 0x6a7c4c45fa4157ca,39,42,21
47,3303,37270,10000,buffer: 0x1d316f418c79244a,71,118,55
47,3283,37963,10000,buffer: 0xf2644ae71e99b44a,206,146,116
47,3278,37875,10000,buffer: 0x7c35a64b62781e4a,196,186,27
47,3272,37405,10000,buffer: 0x669a9ac9d9f792ca,247,155,65
47,3278,37493,10000,buffer: 0x60725704327e98ca,248,37,18
47,3278,40098,10000,buffer: 0x17d1b60ccb7c1f0a,14,121,101
47,3273,37833,10000,buffer: 0x91d3e71ee8bb134a,79,203,110
47,3286,37392,10000,buffer: 0x1a9dd3afe5194b0a,252,218,108
47,3277,38210,10000,buffer: 0x6cf5b2b6439eecca,56,176,82
47,3290,37344,10000,buffer: 0x513c5b3c99a737ca,25,92,60
47,3339,37494,10000,buffer: 0xeed7e74a819e6e4a,23,198,99
47,3290,40002,10000,buffer: 0x9f832933ea89e38a,254,70,36
47,3292,37121,10000,buffer: 0x7cd7e2f64805a50a,11,28,50
47,3276,37303,10000,buffer: 0x6750b19cb31d1b0a,250,8,39
47,3276,39705,10000,buffer: 0x45a159643aaf65ca,109,183,43
47,3277,37707,10000,buffer: 0x15e474e254b1398a,39,243,51
47,3274,37304,10000,buffer: 0x3a96864d275ae1ca,66,18,108
47,3280,39703,10000,buffer: 0x48d22c459820464a,4,241,98
47,3272,38145,10000,buffer: 0x6d7eedf7ada2c9ca,112,177,23
47,3276,37195,10000,buffer: 0x04039f5316e38d4a,234,163,47
47,3283,38170,10000,buffer: 0xf7ab377246140b0a,29,195,66
47,3271,37339,10000,buffer: 0xdad2e6a5286054ca,174,194,39
47,3263,37587,10000,buffer: 0x3f90961a034a07ca,185,132,6
47,3262,40949,10000,buffer: 0xdbbb8087d18dacca,155,174,41
47,3263,37312,10000,buffer: 0x97a9e7e59d2714ca,40,21,85
47,3263,37260,10000,buffer: 0x7d36add5f3dcbe4a,27,104,43
47,3272,39875,10000,buffer: 0xe6d9f842d66a778a,124,219,14
47,3273,37800,10000,buffer: 0x8d4539d14e24fe0a,3,146,34
48,4883,57848,10000,buffer: 0x4cb195c9f6cf0576,120,232,5
48,4873,66018,10000,buffer: 0x499ed743f706ce36,102,74,9
48,4882,71982,10000,buffer: 0x0f0d78752b1187f6,102,54,89
48,4865,65013,10000,buffer: 0x7c0fc46a29b4eb76,70,221,85
48,4866,71288,10000,buffer: 0x0719dcfba3e11ef6,122,47,35
48,4865,70320,10000,buffer: 0x765dcee903db0676,88,24,55
48,4876,68234,10000,buffer: 0xa9505e6bdcff95f6,61,68,101
48,4868,72648,10000,buffer: 0xa9809d7196cd3436,214,181,92
48,4870,70561,10000,buffer: 0xbef2c9c5e239fd76,196,207,92
48,3898,58117,10000,buffer: 0xa3299b149ce743f6,58,161,86
48,3895,55679,10000,buffer: 0x37abd5ae7c1bffb6,246,244,39
48,4871,60926,10000,buffer: 0x0366a2f732fe8a76,255,44,22
48,4872,72046,10000,buffer: 0xe88f32eedee50276,213,226,68
48,4873,72526,10000,buffer: 0x405a86787f4569b6,64,136,80
48,4877,65138,10000,buffer: 0xf878a0f9d15ef076,31,200,114
48,4873,66039,10000,buffer: 0x9bb1339b500370b6,176,226,80
48,4872,54358,10000,buffer: 0xfec4ad1823e95476,33,243,86
48,4866,56152,10000,buffer: 0x9ae9d5b8116de3f6,20,46,76
48,3901,59776,10000,buffer: 0x23871af0570f84f6,226,249,102
48,4871,73129,10000,buffer: 0x6557ad0542fedbb6,248,229,78
48,4876,60754,10000,buffer: 0xeb4f7f1f83054476,249,220,64
48,3900,61262,10000,buffer: 0xaa32b37f987b82f6,110,27,21
48,3900,51429,10000,buffer: 0xb1661d056f8a7ff6,231,14,6
48,5608,65384,10000,buffer: 0xde28f5f6dd4e2d76,124,147,116
48,4883,67958,10000,buffer: 0x1ea22e206f202876,178,157,107
48,4875,60424,10000,buffer: 0x3bbe5cbbe66996b6,245,79,113
48,5428,65862,10000,buffer: 0x13853e761dda6136,124,64,12
48,4868,67156,10000,buffer: 0xd7d5607fd6598a76,94,250,38
48,4876,62186,10000,buffer: 0x4aed7230f3b49876,137,167,8
48,5797,66138,10000,buffer: 0x10abab1fe67f1976,104,193,84
48,3902,59381,10000,buffer: 0x75d260c69492aff6,236,173,54
48,4870,61161,10000,buffer: 0xb822cf7726b31eb6,170,91,86
48,5741,61633,10000,buffer: 0xc3a616cbe95a2fb6,168,173,69
48,3898,57094,10000,buffer: 0x4520bb7fc62ccf36,12,89,53
48,4870,60241,10000,buffer: 0xa8a1086f6894d776,14,217,109
48,4875,58066,10000,buffer: 0x528267217e1d4876,245,239,74
48,4871,59927,10000,buffer: 0xa65dda75ed9778f6,87,182,73
48,4866,66371,10000,buffer: 0x7c2e7d46bd48c736,58,217,49
48,5371,65816,10000,buffer: 0x3f170697040d2df6,60,173,97
48,4860,68222,10000,buffer: 0x0d9bd7a49b4026f6,234,113,96
48,4871,55988,10000,buffer: 0xa9af34e97cd531f6,144,86,53
48,5506,67770,10000,buffer: 0x43e032f5825550f6,173,233,72
48,4866,66833,10000,buffer: 0x734013a3133d8a36,22,79,119
48,4948,60626,10000,buffer: 0xee04561da2544af6,138,234,19
48,4625,55764,10000,buffer: 0x1dff9b4ce0523c76,248,49,36
48,4874,67325,10000,buffer: 0x72365a79eadea876,94,248,69
48,4866,71709,10000,buffer: 0xca2bd0c45f24a4f6,208,33,25
48,5414,60900,10000,buffer: 0xe34c8a7433b164b6,167,188,117
48,4877,67770,10000,buffer: 0x6b9fe627290f2176,55,136,104
48,4864,63044,10000,buffer: 0xa71db4228354e836,77,23,125
48,4451,57438,10000,buffer: 0x6ed2cbcf30111076,178,50,83
48,4863,66781,10000,buffer: 0x6370519ca6856836,100,191,13
48,4865,62445,10000,buffer: 0x83e824018b0727f6,246,10,79
48,4865,64668,10000,buffer: 0x587cb630a3bc6676,109,193,0
48,4871,67600,10000,buffer: 0x691b10c3c38414b6,23,158,14
48,4867,60846,10000,buffer: 0x23f615ec5d3cb676,146,186,96
48,5610,64915,10000,buffer: 0x1e30238187b25876,115,71,1
48,4867,72782,10000,buffer: 0xabce02a9e1483376,250,22,106
48,4867,66655,10000,buffer: 0x2a35a53a0272c1f6,18,8,90
48,5370,66214,10000,buffer: 0x30ceb9f6e1e79776,6,10,118
48,4877,73491,10000,buffer: 0x57197225819e3bf6,46,113,114
48,4865,64759,10000,buffer: 0x65dd216543486b76,60,183,126
48,5509,57144,10000,buffer: 0x73d5fb4d00346476,161,146,30
48,4860,59735,10000,buffer: 0x84b8c2c370dec876,236,242,85
48,3892,57317,10000,buffer: 0xedf8bf48ddae39b6,100,115,100
48,5497,65930,10000,buffer: 0x33b00cb402a639f6,49,211,72
48,4865,59638,10000,buffer: 0x2693ed2fe2c42176,55,216,17
48,4868,66157,10000,buffer: 0x54a773a29a35b776,52,231,67
48,5427,65033,10000,buffer: 0xb3a66f56a49cbc76,13,217,9
48,4870,64531,10000,buffer: 0x69ab81c5a3fa8c76,210,121,31
48,4865,65256,10000,buffer: 0x0f4900bab250fa76,125,71,15
48,5357,66200,10000,buffer: 0x8c932004bce8b376,232,71,126
48,4867,66226,10000,buffer: 0x98222e1bcda538b6,76,169,14
48,4863,64408,10000,buffer: 0xaa26d24e63943ff6,142,76,36
48,5440,58798,10000,buffer: 0xd723fa72f59c0336,79,166,69
48,3905,57039,10000,buffer: 0xac6c21f1ce9680f6,58,150,63
48,4872,65085,10000,buffer: 0x5a414457b083a076,212,72,19
48,5698,57620,10000,buffer: 0xd8b375617eeb8476,23,162,77
48,4876,57894,10000,buffer: 0x087deb1c5860bd76,180,188,112
48,3899,57071,10000,buffer: 0xb912b2394fcbad76,80,238,124
48,5654,57949,10000,buffer: 0x1dd4bce245b0d5f6,153,47,40
48,4873,57662,10000,buffer: 0x5299737a62bda8b6,13,8,18
48,3899,59594,10000,buffer: 0xb4f2ee647b44e176,119,224,15
48,3902,55458,10000,buffer: 0x0f6e06f5c1a1d476,243,194,23
48,3981,53173,10000,buffer: 0x6dce1891fa6c6db6,71,239,41
48,4883,56218,10000,buffer: 0x0ecf48c7c89db2f6,249,27,37
48,5598,56539,10000,buffer: 0xb725cbf90f496476,197,158,56
48,3901,60256,10000,buffer: 0x4fd194fff4faaaf6,102,231,90
48,4871,55511,10000,buffer: 0x307bf65211467876,188,218,9
48,5601,55856,10000,buffer: 0x26290d2007276e76,241,161,60
48,3903,63907,10000,buffer: 0x56c229826b3dccf6,255,221,46
48,4882,58290,10000,buffer: 0xefaeb5e351cde876,204,221,105
48,5508,56836,10000,buffer: 0x15041d7fb7897db6,136,90,124
48,4871,57206,10000,buffer: 0xbc8cc873efe23d36,57,240,27
48,4878,65329,10000,buffer: 0x9ca9fcbe58998376,163,44,117
48,5505,65272,10000,buffer: 0x3b2c242fe9ac5476,66,179,44
48,4870,62393,10000,buffer: 0xdf49bb8c8817b636,79,27,108
48,4880,64210,10000,buffer: 0xd056a29b9aec5876,232,32,64
48,3895,64699,10000,buffer: 0x2d7ee9d17a825376,63,201,81
48,4872,62518,10000,buffer: 0xe2301fff8d1e4f76,211,103,24
49,3497,54863,10000,buffer: 0xc10721f1780f8b88,144,16,87
49,3525,57182,10000,buffer: 0x05f7b124669d1088,10,115,105
49,3431,52372,10000,buffer: 0xe4b9fcc19e2f06c8,131,155,8
49,3405,62576,10000,buffer: 0xb01727c12a055f48,145,140,120
49,3398,58259,10000,buffer: 0x518474fcc1dd86c8,178,172,68
49,3503,53506,10000,buffer: 0x0e6d43d7e6c7c0c8,116,217,56
49,3397,55793,10000,buffer: 0x6c7e9ccddb2bdf08,238,122,112
49,3449,55583,10000,buffer: 0x0cfc7f1e573b8ac8,88,64,75
49,3450,54027,10000,buffer: 0x44cf0f3ea2dbb7c8,23,176,104
49,3397,60654,10000,buffer: 0xb1cfbc98b321ef48,7,10,44
49,3520,54166,10000,buffer: 0xb35ba2a12ef839c8,121,244,125
49,3862,52379,10000,buffer: 0x919210056dd4f148,17,27,55
49,3452,53338,10000,buffer: 0xd01f0e0a93dbf4c8,193,228,57
49,3529,53510,10000,buffer: 0x4ba92547d671ee48,60,156,8
49,3411,53548,10000,buffer: 0x591892b2ab141ec8,252,194,83
49,3507,57455,10000,buffer: 0xf15985ee76a293c8,185,248,87
49,3416,55203,10000,buffer: 0x53ab25818ff182c8,34,164,10
49,3509,54079,10000,buffer: 0x02ee4d4fabb506c8,54,186,110
49,3527,55183,10000,buffer: 0xb2621951259012c8,84,165,10
49,3393,54268,10000,buffer: 0x0c28cd49dd186848,237,211,24
49,3426,52934,10000,buffer: 0xa0590e885c799908,191,177,20
49,3515,54961,10000,buffer: 0xf613cc22b85ffac8,243,171,76
49,3397,51969,10000,buffer: 0x81e8204d2b7daac8,237,193,6
49,3398,54454,10000,buffer: 0x528e19725d6e1648,254,6,44
49,3398,59074,10000,buffer: 0x966cdc35bd4755c8,189,129,89
49,3398,52432,10000,buffer: 0xd7c7371238660ec8,87,2,5
49,3415,57116,10000,buffer: 0x0a987e74b4d7d348,91,193,67
49,3399,55819,10000,buffer: 0x347fa198c8312fc8,91,65,53
49,3475,52574,10000,buffer: 0xaa383772018903c8,18,121,28
49,3515,54792,10000,buffer: 0x736bc099df16a8c8,104,191,79
49,3390,54202,10000,buffer: 0x5f3d0d585b406e48,39,135,17
49,3397,55160,10000,buffer: 0x6de9cadcfc73f548,147,2,114
49,3394,53349,10000,buffer: 0xf64f6153841c1948,111,80,39
49,3537,61014,10000,buffer: 0xb203431a3701ea88,87,145,70
49,3569,58000,10000,buffer: 0x30dc73143680afc8,255,58,10
49,3424,53071,10000,buffer: 0x2180ae02c0797ac8,114,140,49
49,3416,54940,10000,buffer: 0x586fbc0c6c2fdac8,164,248,6
49,3506,58066,10000,buffer: 0x2accdcd80c826e48,230,227,47
49,3397,54464,10000,buffer: 0x616bf17393a2d248,55,175,18
49,3508,59013,10000,buffer: 0x773eec9558c551c8,208,4,74
49,3384,53537,10000,buffer: 0x49281cec8a194e08,215,162,60
49,3395,54028,10000,buffer: 0x06989aff38ad92c8,142,63,45
49,3501,55095,10000,buffer: 0x74688a50f8d4acc8,25,179,14
49,3599,53888,10000,buffer: 0x757cf99438a316c8,36,133,26
49,3412,52674,10000,buffer: 0xbb2098a4c8fbaac8,79,73,40
49,3460,59146,10000,buffer: 0x49b1501b00d7aec8,239,140,75
49,3404,54309,10000,buffer: 0x57b89c526c7e7948,253,244,104
49,3449,51037,10000,buffer: 0x02d1e4e1b0aba688,77,156,6
49,3466,58033,10000,buffer: 0x5309ffb2f7a0c0c8,125,56,77
49,3415,54531,10000,buffer: 0x034ebe269708bb48,105,56,47
49,3449,55069,10000,buffer: 0x0cb5286ea9283ec8,159,81,100
49,3505,58180,10000,buffer: 0xd049ef098e95a2c8,218,9,9
49,3510,54510,10000,buffer: 0xe33584adcb4355c8,3,76,74
49,3725,53307,10000,buffer: 0xac0a4a3baa7f26c8,49,211,90
49,3418,54562,10000,buffer: 0x7f6af9a944684dc8,151,124,16
49,3426,56606,10000,buffer: 0x0e9c6f57f3cca8c8,68,234,85
49,3444,53222,10000,buffer: 0x489f5f2011488f88,132,141,103
49,3541,58193,10000,buffer: 0x78b53598c6175ac8,226,241,20
49,3397,54787,10000,buffer: 0xf1d15f973fb29448,194,251,59
49,3406,51946,10000,buffer: 0x1afdafc66a5683c8,18,86,30
49,3401,53738,10000,buffer: 0xdda6d6ffc020a1c8,9,97,32
49,3608,57693,10000,buffer: 0x4ca0dcf95dce6ec8,49,206,118
49,3782,56239,10000,buffer: 0x7eaf08b6390b0ec8,93,12,124
49,3432,59955,10000,buffer: 0x3d8a13e0b6915dc8,174,235,16
49,3451,56132,10000,buffer: 0xdb3a12e32a7cf048,199,110,65
49,4096,52338,10000,buffer: 0x9682d341f83d62c8,189,135,34
49,3495,62529,10000,buffer: 0x55f7603f4be166c8,219,221,62
49,3406,54832,10000,buffer: 0xd1efccbeef820108,102,175,56
49,3495,54451,10000,buffer: 0x631810e0efef9ac8,87,171,112
49,3452,61712,10000,buffer: 0xf45a49e3d9c642c8,209,165,127
49,3856,55153,10000,buffer: 0x9166825272b300c8,137,103,113
49,3443,54336,10000,buffer: 0x5b6025c6b58a70c8,217,92,100
49,3567,59826,10000,buffer: 0x262342a7cdd26a88,111,90,44
