runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.count.integer,param.value.integer
29,3907,63690,10000,Buffer[815],654,16,2047860042
29,4162,59248,10000,Buffer[554],305,27,167574385
29,3898,58197,10000,Buffer[851],1202,18,3421451285
29,3895,57309,10000,Buffer[888],941,16,2565473710
29,3895,56797,10000,Buffer[589],1186,1,326555334
29,3896,58935,10000,Buffer[816],231,26,1925496534
30,5137,40537,10000,Buffer[628],961,24,1402378356
30,6339,43401,10000,Buffer[521],447,31,2464248690
30,3547,54596,10000,Buffer[972],62,20,3731573784
30,3589,46575,10000,Buffer[564],23,7,2983857003
30,3534,44197,10000,Buffer[516],211,17,3809363063
30,3517,42554,10000,Buffer[539],1618,23,840897313
30,3492,40181,10000,Buffer[642],1639,25,2952846814
30,3507,41308,10000,Buffer[679],759,25,3009233389
30,3572,46627,10000,Buffer[788],929,21,114779497
30,3730,42825,10000,Buffer[582],758,4,1485182179
30,3512,41782,10000,Buffer[598],463,26,2438836956
30,3458,44350,10000,Buffer[961],1782,32,2074242440
30,3519,42484,10000,Buffer[810],216,15,67160956
30,3492,41627,10000,Buffer[746],466,5,704907253
30,4060,42107,10000,Buffer[961],1040,28,3883407152
30,3461,40024,10000,Buffer[947],562,11,396207284
30,3443,40634,10000,Buffer[961],1390,11,1318058978
30,3459,43987,10000,Buffer[535],1136,1,3833391244
30,3462,38493,10000,Buffer[867],1834,6,1036923283
30,3474,40644,10000,Buffer[987],1897,7,2419105347
30,3442,43045,10000,Buffer[666],733,18,4024401331
30,3523,54340,10000,Buffer[602],724,11,3604917406
30,3516,44013,10000,Buffer[836],1399,20,2480005940
30,3515,44948,10000,Buffer[766],309,8,1351393727
30,3442,39170,10000,Buffer[977],262,19,1488257816
30,3476,41960,10000,Buffer[782],49,29,3646944469
30,3419,41685,10000,Buffer[868],2042,4,2952259256
30,3449,38976,10000,Buffer[1006],1421,24,3724911353
30,3487,44613,10000,Buffer[928],818,18,3886701180
30,3457,44532,10000,Buffer[606],314,25,1253599511
30,3515,42864,10000,Buffer[515],1021,5,2307624246
30,3774,47804,10000,Buffer[713],1736,20,4099241715
30,3464,44366,10000,Buffer[570],328,27,1536401162
30,3907,42021,10000,Buffer[798],1884,12,1315929433
30,3442,43467,10000,Buffer[614],1666,28,1770096518
30,3501,42534,10000,Buffer[680],686,18,352043103
30,3473,41933,10000,Buffer[975],1601,5,97237673
30,3424,44963,10000,Buffer[518],554,5,3250474078
30,3448,40243,10000,Buffer[777],112,8,3809968228
30,3683,39106,10000,Buffer[603],1607,29,3429597700
30,3486,40650,10000,Buffer[648],2011,13,615312056
30,3490,46013,10000,Buffer[966],348,29,2726166592
30,3475,40661,10000,Buffer[948],1413,10,1509919514
30,7741,53444,10000,Buffer[829],1353,3,379613878
30,3424,38196,10000,Buffer[533],2008,3,196562708
30,3447,46486,10000,Buffer[722],1,24,3497459559
30,4030,41357,10000,Buffer[768],743,17,3197236258
30,3446,46164,10000,Buffer[736],1675,19,4234773044
30,3437,41915,10000,Buffer[679],337,28,3272669780
30,3457,41578,10000,Buffer[574],469,16,2626448683
30,3440,38642,10000,Buffer[818],1245,13,3701996156
30,3504,39671,10000,Buffer[542],800,7,813981791
30,3516,53069,10000,Buffer[521],263,4,3999234647
30,3425,44873,10000,Buffer[557],350,21,3540047948
30,3536,54253,10000,Buffer[791],1464,22,953879028
30,3447,48768,10000,Buffer[923],1013,17,2938531105
30,3504,62292,10000,Buffer[733],54,25,1531164709
30,3432,41264,10000,Buffer[528],1986,17,2061849141
30,3443,44513,10000,Buffer[791],1449,31,3420869743
30,3449,40752,10000,Buffer[639],979,12,2683239106
30,3463,41950,10000,Buffer[995],894,20,4196479659
30,3486,42650,10000,Buffer[517],585,17,205968433
30,3796,43626,10000,Buffer[743],1244,29,1572356893
30,3764,41934,10000,Buffer[842],350,26,1097611590
30,4431,50398,10000,Buffer[811],28,13,315017062
30,3549,44828,10000,Buffer[864],622,17,2926150949
30,3491,39419,10000,Buffer[700],1199,12,2940519854
30,3502,47551,10000,Buffer[732],1057,20,3779161148
30,3463,45513,10000,Buffer[669],1881,23,2004907895
30,3681,39181,10000,Buffer[782],1706,5,1706273866
30,3461,40923,10000,Buffer[808],1925,22,2824789450
30,3454,39392,10000,Buffer[916],1890,3,3597856908
30,3443,41052,10000,Buffer[517],1581,5,1700930373
30,3472,44847,10000,Buffer[652],1425,1,1399606173
30,3467,39713,10000,Buffer[837],1010,19,77962679
30,3511,44357,10000,Buffer[658],815,13,1212878063
30,3466,45551,10000,Buffer[660],79,29,2937686773
30,3425,39457,10000,Buffer[760],101,11,1768964871
30,3506,39819,10000,Buffer[997],1919,3,1544743782
30,3424,42613,10000,Buffer[822],1475,23,4255430225
30,3417,40465,10000,Buffer[663],1259,17,1125702214
30,3712,39028,10000,Buffer[732],803,16,1171095156
30,3467,43715,10000,Buffer[866],610,18,2898482427
30,3583,39181,10000,Buffer[573],1236,1,4018708595
30,3457,40033,10000,Buffer[609],1199,30,1809872817
30,3425,42209,10000,Buffer[750],96,17,1079802454
30,3414,39054,10000,Buffer[927],331,10,379238480
30,3509,57153,10000,Buffer[707],2025,16,1577979823
30,3520,54214,10000,Buffer[987],835,29,525580158
30,3405,39065,10000,Buffer[718],1527,18,1029574679
30,3449,38604,10000,Buffer[983],1265,20,4246341759
30,3439,39664,10000,Buffer[923],159,23,2065066680
30,3422,42528,10000,Buffer[781],1594,17,3321251760
30,3508,38805,10000,Buffer[881],506,3,498403148
30,3441,40388,10000,Buffer[582],526,11,353744927
30,3501,58825,10000,Buffer[625],603,2,3669691953
30,3442,41040,10000,Buffer[857],108,32,61203347
30,3453,51158,10000,Buffer[573],1114,23,2312183981
30,3384,38815,10000,Buffer[742],815,27,339787979
30,3458,38873,10000,Buffer[536],1945,26,2317146040
31,3557,42055,10000,Buffer[961],392,32,2285904063
31,3609,49884,10000,Buffer[762],1578,26,3089641361
31,3718,53636,10000,Buffer[972],358,20,1634901825
31,3601,46867,10000,Buffer[835],628,13,1506434804
31,3540,56198,10000,Buffer[923],1594,20,2334137243
31,3727,61064,10000,Buffer[742],1877,1,1786406068
31,3677,64064,10000,Buffer[648],717,11,220110659
31,3617,52853,10000,Buffer[796],145,8,2953514776
31,3591,44923,10000,Buffer[593],219,6,2954524747
31,3610,53552,10000,Buffer[794],640,31,2110812616
31,3590,63522,10000,Buffer[799],418,8,4068077963
31,4131,41313,10000,Buffer[826],888,25,1810654173
31,3747,48302,10000,Buffer[839],248,28,3242560763
31,3589,48482,10000,Buffer[845],111,25,658227031
31,3640,44053,10000,Buffer[938],870,24,3799173926
31,4118,45246,10000,Buffer[1010],844,5,4164808517
31,3749,57748,10000,Buffer[1002],1149,17,4178924111
31,3586,44051,10000,Buffer[830],645,24,2754761346
31,3673,44525,10000,Buffer[949],1737,1,3913429343
31,3511,50347,10000,Buffer[556],67,24,2554370566
31,3534,41777,10000,Buffer[570],1222,14,3282768113
31,3615,43081,10000,Buffer[892],1732,19,3591974479
31,3534,46016,10000,Buffer[594],1349,11,3901729512
31,3566,45912,10000,Buffer[577],1092,31,2900773620
31,3575,45377,10000,Buffer[559],478,25,2681808626
31,3584,44493,10000,Buffer[658],1763,30,4069389368
31,4089,52343,10000,Buffer[512],1597,12,3081823162
31,3624,42159,10000,Buffer[678],835,3,3319449671
31,3591,41573,10000,Buffer[596],1236,2,672113911
31,3672,44795,10000,Buffer[566],198,4,3078679850
31,3590,45296,10000,Buffer[711],199,4,3833963154
31,3645,48214,10000,Buffer[512],304,30,2466639804
31,6181,41976,10000,Buffer[948],835,23,3037394778
31,3616,45418,10000,Buffer[657],1942,21,667832943
31,3606,48373,10000,Buffer[589],1852,17,1050759776
31,3685,52366,10000,Buffer[965],696,21,472946338
31,3639,64315,10000,Buffer[685],1708,12,1140066675
31,3617,47648,10000,Buffer[844],2021,24,1716189932
31,3587,44002,10000,Buffer[835],432,22,326588626
31,3623,48031,10000,Buffer[1009],490,5,2713850829
31,6316,44981,10000,Buffer[994],1944,6,1068823203
31,3653,46286,10000,Buffer[894],1010,25,2003650796
31,3698,51600,10000,Buffer[605],838,4,1181784880
31,3760,60533,10000,Buffer[626],1696,1,1698749922
31,3677,46812,10000,Buffer[891],1274,23,1359795680
31,3793,65945,10000,Buffer[924],649,2,1240615064
31,3677,51111,10000,Buffer[527],1015,4,4048422996
31,3938,40432,10000,Buffer[951],32,6,2002856335
31,3589,46232,10000,Buffer[774],1214,16,2733997061
31,3537,47651,10000,Buffer[853],631,27,1969404186
31,3564,41902,10000,Buffer[846],9,6,2742784869
31,3631,42075,10000,Buffer[607],832,26,688286926
31,4349,51886,10000,Buffer[626],1664,22,4164728621
31,3591,42042,10000,Buffer[944],1758,25,3656658523
31,3613,45700,10000,Buffer[519],758,25,319842603
31,3636,49150,10000,Buffer[893],774,7,2670960783
31,3541,46179,10000,Buffer[1022],1587,24,1311677310
31,3698,52116,10000,Buffer[933],652,4,1560960190
31,3575,65482,10000,Buffer[1013],750,28,1256861943
31,3568,41980,10000,Buffer[535],808,31,1863003986
31,3535,43977,10000,Buffer[737],1437,13,4163630179
31,3875,39759,10000,Buffer[859],1344,6,2133934055
31,3600,41764,10000,Buffer[875],1255,24,2964930669
31,3621,45837,10000,Buffer[858],739,10,2358205169
31,3637,43854,10000,Buffer[940],1267,31,3576993654
31,3693,58889,10000,Buffer[742],1346,17,1646890612
31,4815,42123,10000,Buffer[906],1513,26,2988314236
31,3753,61204,10000,Buffer[530],227,13,2158138661
31,3578,44633,10000,Buffer[550],1157,31,2116689745
31,3537,41494,10000,Buffer[721],1869,11,4245935320
31,3501,50472,10000,Buffer[543],946,22,803470007
31,4269,45431,10000,Buffer[560],23,6,1532630604
31,3694,44764,10000,Buffer[956],1429,8,2563498875
31,3534,51548,10000,Buffer[887],354,20,3052937354
31,3596,56012,10000,Buffer[579],1706,27,1194040061
31,4088,54350,10000,Buffer[797],1516,5,289235482
31,3568,50826,10000,Buffer[824],1864,30,1067074406
31,3609,51348,10000,Buffer[865],1563,12,3658859450
31,3555,59000,10000,Buffer[882],1835,27,2372899679
31,3515,41831,10000,Buffer[1014],1980,28,1668491505
31,3516,42328,10000,Buffer[621],226,22,2003124741
31,3564,41772,10000,Buffer[543],59,22,2202673064
31,4178,54576,10000,Buffer[595],565,23,919630015
31,3562,42473,10000,Buffer[694],1466,24,2734648063
31,3586,53436,10000,Buffer[751],482,16,3720183489
31,3571,42008,10000,Buffer[819],1335,18,2408368148
31,3602,48961,10000,Buffer[755],1454,24,2709068943
31,5520,46253,10000,Buffer[907],1807,32,3315225146
31,3603,61554,10000,Buffer[971],1435,32,3295839656
31,3702,64893,10000,Buffer[737],825,28,3945131957
31,3584,44331,10000,Buffer[708],844,32,4082838380
31,3542,42080,10000,Buffer[671],1829,31,4255142230
31,3603,55877,10000,Buffer[617],477,24,2273772731
31,4245,48582,10000,Buffer[886],1333,25,2349934765
31,3916,42154,10000,Buffer[740],427,7,1014387538
31,3633,56909,10000,Buffer[617],984,23,3130599921
31,3595,44658,10000,Buffer[760],1765,31,385885659
31,4166,42515,10000,Buffer[540],470,23,1339011424
31,3561,42737,10000,Buffer[934],10,27,3298322117
31,3943,44850,10000,Buffer[750],933,30,1784292053
32,3901,49733,10000,Buffer[946],87,8,1196426115
32,3921,63860,10000,Buffer[670],777,18,3014352447
32,4104,66837,10000,Buffer[863],448,11,3904646351
32,3908,62263,10000,Buffer[757],285,5,4050179136
32,3968,57255,10000,Buffer[539],547,27,931457822
32,4881,64560,10000,Buffer[754],193,7,1553961721
32,3910,57420,10000,Buffer[847],1539,24,1156299014
32,4880,63956,10000,Buffer[785],487,14,1475168568
32,3901,61139,10000,Buffer[735],1010,15,1138067143
32,4870,63142,10000,Buffer[831],1570,31,2866569038
32,3898,65559,10000,Buffer[1011],745,4,3526363786
32,3899,63127,10000,Buffer[751],677,29,3202863850
32,3896,64697,10000,Buffer[826],1392,12,2195905600
32,3899,63614,10000,Buffer[997],669,24,2628679474
32,3896,66219,10000,Buffer[820],1164,16,556495429
32,3897,64386,10000,Buffer[636],1099,27,3708333529
32,3900,66887,10000,Buffer[859],642,14,4086923731
32,3895,66037,10000,Buffer[644],1389,15,786517966
32,3907,67823,10000,Buffer[992],995,3,3338381514
32,4109,66716,10000,Buffer[826],1430,3,30417236
32,3903,65486,10000,Buffer[935],1474,3,2566408888
32,3912,60151,10000,Buffer[817],1205,32,2423423049
32,3901,61123,10000,Buffer[621],641,32,3553364690
32,3899,66183,10000,Buffer[652],812,28,463868621
32,4869,68045,10000,Buffer[560],1639,22,166393077
32,3896,63835,10000,Buffer[726],1834,15,68881406
32,4871,62455,10000,Buffer[967],259,11,4284729724
32,4868,69326,10000,Buffer[953],1727,31,2735618961
32,3908,58465,10000,Buffer[678],341,5,1205570659
32,3896,59766,10000,Buffer[862],1188,21,3690979282
32,3899,66171,10000,Buffer[675],1071,14,1663647265
32,3919,57061,10000,Buffer[992],1673,3,3699607937
32,3900,64023,10000,Buffer[736],464,7,951933347
32,3897,62853,10000,Buffer[682],2011,18,586855558
32,3903,56442,10000,Buffer[996],382,25,2435936854
32,3901,64843,10000,Buffer[756],1740,26,1872781193
32,3902,58374,10000,Buffer[609],1976,11,2044692365
32,3919,64091,10000,Buffer[607],757,19,2280551986
32,3910,63769,10000,Buffer[1002],251,22,3188873923
32,4419,65414,10000,Buffer[635],1822,23,2497793280
32,3901,65315,10000,Buffer[827],349,7,339295374
32,4336,66667,10000,Buffer[855],891,17,648527049
32,3899,67389,10000,Buffer[724],1333,19,4147544904
32,3895,63519,10000,Buffer[799],712,7,400508010
32,3901,64311,10000,Buffer[577],520,25,3005038096
32,3896,67334,10000,Buffer[556],826,12,1912995877
32,3897,65076,10000,Buffer[691],323,28,114309009
32,3897,61728,10000,Buffer[930],1294,3,3723472495
32,3908,66206,10000,Buffer[738],1864,29,2849212965
32,3895,65324,10000,Buffer[935],1057,10,1953469401
32,3896,66367,10000,Buffer[606],14,5,1463776332
32,3898,60219,10000,Buffer[994],1367,16,2865393319
32,3900,64259,10000,Buffer[971],1528,20,3015833965
32,4102,69287,10000,Buffer[972],1070,16,2693846710
32,3903,66746,10000,Buffer[722],1205,21,3896049
32,3896,60685,10000,Buffer[701],1329,6,705225004
32,3898,59225,10000,Buffer[555],656,14,1974133053
32,4869,63898,10000,Buffer[634],296,29,1960357615
32,3895,63626,10000,Buffer[742],1661,3,4099654730
32,3896,65765,10000,Buffer[946],1297,2,3831081571
32,3901,64660,10000,Buffer[916],1834,13,1371504717
32,4868,73847,10000,Buffer[623],404,12,3502763893
32,3896,64481,10000,Buffer[870],1155,28,3073479626
32,3894,59603,10000,Buffer[618],1812,32,2733347455
32,3903,64042,10000,Buffer[808],849,27,2773662396
32,4869,61826,10000,Buffer[784],719,13,1873815874
32,3903,63918,10000,Buffer[577],1433,1,573508311
32,3899,56229,10000,Buffer[994],199,28,1989873086
32,3902,65864,10000,Buffer[634],1215,32,3094200234
32,4758,64279,10000,Buffer[515],1744,30,3696900490
32,3943,64640,10000,Buffer[966],700,3,3996809332
32,3913,67587,10000,Buffer[761],279,16,2829080528
32,3905,65305,10000,Buffer[950],1524,7,1523762462
32,3904,63427,10000,Buffer[981],2035,19,2346491642
32,3909,65401,10000,Buffer[739],1571,5,3765590597
32,3902,60424,10000,Buffer[601],81,5,1456391964
32,3903,63540,10000,Buffer[734],854,29,3464422847
32,3902,61001,10000,Buffer[716],519,15,2661416054
32,3901,65818,10000,Buffer[643],1235,30,2084109479
32,3897,64926,10000,Buffer[997],1870,21,30979485
32,3900,66034,10000,Buffer[919],702,14,2158283319
32,3898,73800,10000,Buffer[609],1799,6,1976576722
32,3896,61367,10000,Buffer[705],1514,12,3186524103
32,4063,68203,10000,Buffer[888],877,14,3003896407
32,3896,65976,10000,Buffer[698],348,16,4068762459
32,4226,64251,10000,Buffer[865],1091,10,3413619244
32,3896,66950,10000,Buffer[867],2039,8,2509336962
32,3894,65998,10000,Buffer[659],1910,2,323226370
32,3906,66009,10000,Buffer[702],913,12,2165743908
32,3992,65944,10000,Buffer[955],1182,16,2758997824
32,4084,65734,10000,Buffer[916],277,11,2750921152
32,3899,67006,10000,Buffer[922],19,29,4114187699
32,3897,65080,10000,Buffer[909],247,6,204863317
32,3896,68036,10000,Buffer[1019],1954,14,1000528926
32,3898,64016,10000,Buffer[817],700,1,3865148812
32,3900,67101,10000,Buffer[706],1913,30,962966045
32,3898,53329,10000,Buffer[530],1317,20,1380065088
32,3898,63218,10000,Buffer[977],1025,29,3519444209
32,3902,65520,10000,Buffer[764],1897,28,2702034705
32,3899,67003,10000,Buffer[1018],1453,11,3877118693
33,4067,85926,10000,Buffer[681],1479,9,2829165098
33,4503,107422,10000,Buffer[695],1195,31,376880529
33,4042,75057,10000,Buffer[532],2018,27,805278680
33,4648,99069,10000,Buffer[995],72,22,3095541363
33,8500,56850,10000,Buffer[660],896,19,3820972070
33,3997,101467,10000,Buffer[711],1658,2,3786380527
33,4075,77013,10000,Buffer[596],1668,31,1859699424
33,5591,81319,10000,Buffer[1008],388,31,4268748015
33,4178,65995,10000,Buffer[709],1186,7,2793592810
33,4249,57025,10000,Buffer[744],1316,12,1775330822
33,7918,84570,10000,Buffer[679],638,27,754265872
33,4547,93250,10000,Buffer[943],1762,2,360829859
33,4000,103450,10000,Buffer[745],257,19,163985611
33,4358,70797,10000,Buffer[535],1198,19,3223539397
33,4594,75306,10000,Buffer[717],1342,20,399463664
33,4604,94059,10000,Buffer[593],1723,19,3963408920
33,4206,63672,10000,Buffer[767],1452,5,2857336619
33,4637,96499,10000,Buffer[974],578,25,3470334450
33,4394,85895,10000,Buffer[543],1785,15,921998318
33,4237,98600,10000,Buffer[862],1086,14,3235379671
33,4850,84672,10000,Buffer[522],1066,32,1584715321
33,4276,91332,10000,Buffer[686],1459,11,469417254
33,4242,63777,10000,Buffer[998],720,7,1142649772
33,4309,70590,10000,Buffer[843],1525,14,405682499
33,4506,88984,10000,Buffer[548],1591,28,158145438
33,4384,73032,10000,Buffer[660],1258,23,2819083631
33,5498,92259,10000,Buffer[605],1908,6,4021354392
33,4245,80672,10000,Buffer[789],1089,32,3099577872
33,4115,68274,10000,Buffer[768],1863,13,1707392234
33,4101,62343,10000,Buffer[941],922,7,1015180726
33,4858,81922,10000,Buffer[663],589,11,897724409
33,8833,66517,10000,Buffer[582],505,19,3714338647
33,5228,80477,10000,Buffer[819],1137,19,1685975177
33,7447,99574,10000,Buffer[900],896,7,3126087783
33,6049,78784,10000,Buffer[995],1150,20,2417178698
33,6612,60174,10000,Buffer[1014],151,18,1710888825
33,4147,58625,10000,Buffer[912],1442,7,46706906
33,5439,103739,10000,Buffer[619],538,19,4045903285
33,4211,64972,10000,Buffer[913],822,10,2097994983
33,4240,69294,10000,Buffer[548],1620,22,3030280530
33,8315,71375,10000,Buffer[771],1942,22,3157697387
33,4343,75271,10000,Buffer[635],506,25,1258407755
33,5331,63855,10000,Buffer[637],1240,31,3941381973
33,4108,66860,10000,Buffer[515],1737,27,100748145
33,4146,58664,10000,Buffer[748],1161,19,1675668451
33,4298,61651,10000,Buffer[927],1207,32,2697714224
33,5276,62646,10000,Buffer[589],548,21,2062747975
33,6410,78390,10000,Buffer[884],507,28,605818930
33,6817,87041,10000,Buffer[839],1044,13,988003348
33,6436,107257,10000,Buffer[713],1105,20,659388507
33,4252,66812,10000,Buffer[612],487,6,16566116
33,4593,83173,10000,Buffer[892],923,7,1841839155
33,5256,59465,10000,Buffer[846],1849,14,1397187463
33,4203,62325,10000,Buffer[767],161,22,373856386
33,4174,92119,10000,Buffer[637],564,7,1831818584
33,9526,53199,10000,Buffer[695],1337,9,4170339618
33,4649,100310,10000,Buffer[994],1940,11,921900162
33,4103,103266,10000,Buffer[806],1213,31,2327831606
33,5097,93820,10000,Buffer[724],1720,1,2544154491
33,4560,103987,10000,Buffer[796],511,1,1468322752
33,4794,75947,10000,Buffer[925],781,29,2144861696
33,9661,88803,10000,Buffer[686],156,13,2455239540
33,4179,61536,10000,Buffer[878],703,10,955570139
33,4600,61937,10000,Buffer[576],1893,14,1516422888
33,4113,89938,10000,Buffer[906],191,3,3980854033
33,3969,86204,10000,Buffer[915],1167,7,788080948
33,4139,74469,10000,Buffer[875],1777,19,3825783754
33,4216,73988,10000,Buffer[860],21,32,1488014558
33,4172,71274,10000,Buffer[812],970,9,2487504989
33,4106,71912,10000,Buffer[874],88,31,3929509731
33,4236,69417,10000,Buffer[877],1921,10,772052168
33,4143,108763,10000,Buffer[948],1961,2,2810385617
33,4470,84316,10000,Buffer[569],1333,32,1076139858
33,5750,60180,10000,Buffer[777],777,24,3981030475
33,4182,62694,10000,Buffer[752],169,8,1720343244
33,4067,87323,10000,Buffer[756],761,6,1605736692
33,4124,75550,10000,Buffer[778],475,3,3783794745
33,4109,70496,10000,Buffer[602],488,29,1842880062
33,4540,63764,10000,Buffer[870],1548,18,823043560
33,14163,59099,10000,Buffer[851],661,10,1922559520
33,4276,66554,10000,Buffer[919],180,29,635123752
33,4279,55536,10000,Buffer[598],52,1,3415542001
33,4068,57134,10000,Buffer[644],448,3,2942555405
33,4064,63434,10000,Buffer[897],1987,17,1198460230
33,4033,97615,10000,Buffer[647],599,3,2241491804
