runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
4,4627,23335,250000,-6.43427216929141e+306,1.3543973331147236e+308
4,4868,23301,250000,-2.6747380190361553e+306,-6.270310559286477e+307
4,4401,23254,250000,5.723016756625068e+307,-4.691751990828722e+307
4,4675,23194,250000,-5.377242277439161e+307,-1.5312220611890254e+308
4,4174,23285,250000,1.5951146754304664e+308,-2.373616493823373e+307
4,4486,23615,250000,1.6378090627133333e+308,-1.0632851410604573e+308
4,4762,23446,250000,-1.7746257152046689e+308,1.5512627455867492e+308
4,4268,23226,250000,2.9335564308415186e+307,-6.005367491224516e+307
4,4539,23258,250000,-1.4551026290162442e+308,2.4334288575976977e+307
4,4861,23442,250000,-1.0581699135784617e+308,1.4806492187368469e+308
4,3904,23282,250000,1.7707698132458072e+308,1.3999054551264634e+308
4,4636,23305,250000,7.666926756123197e+307,1.3162343563304064e+308
4,4882,23259,250000,9.347730412108612e+307,-5.98381413934898e+307
4,4417,23248,250000,3.507275448513964e+307,-1.025924195912713e+308
4,4686,23236,250000,1.0028846549053925e+308,1.6544840455986705e+308
4,4175,23500,250000,-2.1298810883546116e+307,-7.40456884685247e+307
4,3954,23305,250000,1.7886564653096002e+308,-1.7855901478748228e+308
4,4790,23323,250000,1.442478541863407e+308,8.565852971839062e+307
4,4268,23293,250000,-7.616180081390676e+307,-1.6963234943090787e+308
4,4544,23282,250000,-4.748919487308315e+307,-1.8657407185500928e+307
4,4852,23419,250000,9.008546049412669e+306,1.4437386547517381e+308
4,4337,23200,250000,-2.42275506720507e+307,-6.257210191100983e+307
4,4644,23271,250000,-1.2602810972068864e+308,3.187701597947336e+307
4,4872,23388,250000,1.276531463508365e+307,-1.2285202400717993e+308
4,4409,23459,250000,-1.3424353494374917e+308,1.3891396229846035e+308
4,4700,23299,250000,-3.159088641865326e+307,-1.3570687947338778e+308
4,4198,23282,250000,4.908205510901732e+307,-4.737887153292434e+307
4,4502,23258,250000,1.6187649793973658e+308,2.3550765912118533e+307
4,4764,23264,250000,-1.3519890594261261e+308,4.49303263834282e+307
4,4283,23641,250000,-1.5882181090187326e+308,1.0253966788934932e+308
4,4554,23209,250000,3.0833668483064225e+307,-2.367449188710974e+307
4,4864,23220,250000,1.6637556322672049e+308,-1.6236258620086424e+308
4,4365,23333,250000,4.0176545076641867e+307,1.570646397341094e+307
4,4621,23301,250000,-1.7591719809025422e+307,5.779017475096941e+307
4,4870,23579,250000,-8.316122765542329e+307,-1.0351977244062162e+308
4,3901,23514,250000,-1.1076374629564535e+308,-4.3977167482936595e+307
4,4701,23208,250000,-1.0215022399609998e+308,1.2581172363806564e+308
4,4213,23346,250000,-1.499684641185655e+308,5.673541655654807e+307
4,4525,23213,250000,-1.3752990727632077e+308,-9.813156981513915e+307
4,4792,23607,250000,-4.1379496677814847e+307,-1.5712699715809844e+308
4,4288,23307,250000,-6.742182812282888e+307,9.403155736486541e+307
4,4602,23284,250000,1.532995341504813e+308,1.783847962024998e+308
4,4666,23354,250000,-1.8279482707273446e+306,7.301775877819717e+306
4,4363,23227,250000,1.7380053210609967e+308,-2.2072892098310745e+307
4,4636,23399,250000,-1.4846612243450218e+307,4.0834140263489143e+306
4,4867,23336,250000,1.3423941251363897e+307,-8.48381699769231e+307
4,4440,23260,250000,4.741231491915659e+307,1.7267297171304261e+308
4,4740,23664,250000,-1.7911490494723978e+307,-1.7284671079973944e+308
4,4219,23399,250000,-5.579555314038219e+307,1.3135237392122858e+308
4,4516,23231,250000,9.240484967632046e+307,3.424779297169675e+307
4,4012,23288,250000,3.396545793894338e+307,-4.764542621244622e+307
4,4306,23419,250000,1.4821752185751622e+308,8.273232828637576e+307
4,4580,23257,250000,-2.82322773662237e+306,-9.423112470493912e+307
4,4869,23283,250000,-4.0456432098793344e+307,-2.268230230682471e+307
4,4382,23278,250000,1.1191212130588875e+308,5.053910905529203e+307
4,4661,23238,250000,1.45185059523836e+308,-9.527682638371716e+307
