elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
35101,100000,-3.29169594e+38; 5.20034492e+37,-1.54523211e+38; 3.37259963e+38
34823,100000,-9.98082266e+37; 3.2857467e+38,4.27140346e+37; -2.33935041e+38
34890,100000,-2.66406144e+38; 1.83077933e+38,-2.64254789e+38; 1.49103721e+38
35793,100000,-8.06087354e+36; -1.84999549e+38,3.08439349e+38; 1.75933525e+37
35432,100000,-1.51688795e+38; -1.65445441e+38,-3.22000614e+38; -2.75531687e+38
34846,100000,-3.22852699e+38; 7.87380989e+37,3.36652987e+37; -2.74359364e+38
34963,100000,-4.64731713e+37; 2.28504284e+38,1.63503501e+38; -1.51971592e+38
34980,100000,5.41036673e+37; 2.79225783e+38,-2.12226636e+38; 2.75962871e+38
35001,100000,-7.65822258e+37; 1.09717279e+38,-2.98159189e+38; 3.33812339e+38
34674,100000,-2.11257441e+38; -3.20104716e+38,3.1121307e+38; 1.37633511e+38
34762,100000,9.09941785e+36; 6.71724706e+37,1.25449482e+38; -2.51021947e+37
34911,100000,-1.07462859e+38; 1.28016292e+38,-1.98972203e+38; -1.34486786e+38
34822,100000,-1.3615616e+38; -5.8000192e+37,-2.59980332e+38; 1.43801158e+38
34779,100000,2.87947321e+38; -2.83433734e+38,3.2286574e+37; 1.28114368e+38
34883,100000,-3.33181653e+37; -1.08521347e+38,2.04781311e+37; 2.14412714e+38
34995,100000,-2.42941282e+38; 2.163939e+38,3.18888197e+38; -4.49419001e+37
34817,100000,-1.39640131e+38; -2.30399979e+38,-1.87229479e+38; -3.16462746e+38
35449,100000,7.47204097e+36; 1.80611029e+37,3.05097411e+37; 3.29532872e+37
35267,100000,-1.228143e+38; 3.58503886e+37,-2.15692027e+38; 1.75288981e+38
35413,100000,2.74022047e+38; -1.6118798e+38,-1.17707889e+38; 8.50819296e+37
35994,100000,3.24379477e+38; -3.93340826e+37,1.10251021e+38; 3.073844e+38
34875,100000,-1.38030681e+38; 3.32911455e+38,-1.70748581e+38; 7.66892257e+37
35314,100000,-2.38216556e+38; -1.6173737e+38,1.64629844e+38; 2.78703836e+38
36036,100000,4.81348071e+36; -2.32634452e+38,-2.55292078e+37; -1.42654786e+38
35199,100000,-2.08391881e+38; -2.05254659e+38,1.0571987e+38; 1.03819509e+38
35625,100000,-1.35063182e+38; -5.58297207e+37,2.18151898e+38; -2.90978446e+38
35233,100000,3.04866095e+38; 2.58653822e+38,-1.29664722e+37; 1.11249037e+38
35247,100000,-1.8922687e+38; 1.73306253e+38,-1.67593632e+38; -2.3669497e+38
