elapsed.ps,repeats.n,param.a.vector2,param.b.vector2,param.epsilon.float
52033,100000,-7.10103843e+37; 2.37819163e+38,1.62086521e+38; 2.52783585e+38,0.004461011858357145
50578,100000,1.07002641e+38; 2.57997382e+38,4.77119702e+37; -2.86279883e+38,0.0034456187282033
51493,100000,-2.6279117e+38; 3.24027963e+38,4.24437968e+37; 2.97035706e+38,0.006652964755992756
51625,100000,-3.32708667e+37; 7.94051874e+37,-9.64027999e+37; -7.70792919e+37,0.006323219944797683
51770,100000,6.12376043e+37; 4.96604214e+36,-1.11459852e+38; -7.59057872e+37,0.0040822863310988
57560,100000,-1.77405673e+38; 2.07012495e+38,-3.16661168e+38; -1.28396547e+38,0.00839961216362209
55545,100000,-3.26529311e+38; -2.72206467e+38,3.38909228e+38; -2.75522803e+38,0.0036695645177197483
53623,100000,3.29471366e+37; -2.09274754e+38,-8.86322437e+37; 2.6378663e+38,0.007556536709746758
52511,100000,-1.92824239e+38; -1.75723592e+38,-3.15257971e+38; -2.26272204e+38,0.0053460563177432545
54133,100000,-1.2827899e+38; 3.09218417e+38,-8.16545168e+37; -2.12058758e+38,0.0030730990060618382
53616,100000,9.18581407e+37; -2.67440243e+38,1.79397406e+37; 9.5043412e+37,0.008658556321059182
61841,100000,2.70367623e+38; 2.46778126e+38,1.60654918e+38; -1.81461914e+37,0.002459967329422972
54838,100000,6.33598999e+37; 3.31705686e+38,2.25206891e+38; 1.22887459e+38,0.0051819863129043
51621,100000,-1.61534465e+38; -1.84952798e+38,-2.95837989e+38; -4.30531666e+37,0.0018899130595338256
51980,100000,-7.91063514e+37; -2.94880355e+38,-1.86656947e+38; -2.17790831e+38,0.007439790540085291
52472,100000,1.04063912e+38; 2.43857216e+38,3.02107383e+38; 2.67214114e+38,0.00030697480843935187
54230,100000,2.79051861e+38; -2.83859158e+38,2.38036651e+38; -2.63252696e+38,0.0026045992133566817
53454,100000,-2.620996e+38; -2.40776541e+36,3.27684901e+38; -1.51793067e+38,0.0070928007647888995
51962,100000,-1.1273234e+38; 1.65879504e+38,-5.02360489e+36; 1.91412584e+38,0.0020892934882488523
57236,100000,1.47422654e+38; 1.96280808e+38,5.44304474e+37; -3.09585062e+38,0.0056403877347580254
57008,100000,2.17758764e+38; -2.39593204e+38,-1.96409338e+38; -5.56969318e+37,0.007273021256989416
49345,100000,-1.40953468e+38; 2.85545539e+38,1.44148535e+38; -2.42422256e+38,0.0009817994875332265
49718,100000,1.47301811e+38; -2.68617089e+38,-1.95600171e+38; 9.30691197e+36,0.00249026595795024
49072,100000,1.57330337e+38; 2.45728937e+38,-9.63238608e+37; 7.51461552e+37,0.00013363869885548254
49058,100000,-3.25661569e+38; 1.48536036e+38,2.58828027e+38; 9.79736028e+36,0.0012077571261624837
51405,100000,2.07765479e+38; -2.60728165e+38,2.63412846e+38; -2.74105286e+38,0.008933834180314112
50682,100000,-1.19459336e+38; -2.2948141e+36,2.66353288e+38; 3.19717079e+38,0.003939942744384342
55902,100000,2.12986029e+38; -3.13578648e+38,-3.01206155e+38; 1.37753826e+38,0.007764983511194354
55868,100000,-2.15739103e+38; 8.49613456e+37,2.27530829e+38; -2.58156294e+38,0.0006811958915177244
61505,100000,1.94464032e+38; -2.02321092e+38,3.37867143e+37; -2.2551636e+38,0.008646651342821965
58917,100000,3.29665073e+38; -2.67995251e+38,-2.29078174e+38; 1.79327695e+38,0.0010485152412111152
64506,100000,-6.02934328e+37; 5.1983182e+37,2.08899976e+38; 1.16581566e+38,0.007527289908877925
58563,100000,2.59278845e+38; 2.23937577e+38,3.79613894e+37; 1.03886147e+38,0.008330712083376938
63451,100000,-2.08213348e+37; -1.43697688e+38,-2.33907497e+38; 2.97111927e+38,0.00168185330319167
51688,100000,-1.86738097e+38; -6.75453019e+37,-1.53053953e+38; -4.3197836e+37,0.0033183416532281533
51834,100000,-1.13171292e+38; 2.66449508e+38,-2.62941848e+38; 2.28651696e+38,0.003412842197874281
51183,100000,-2.5085558e+38; 2.64752357e+38,7.52499606e+37; -8.62729533e+37,0.009329560852604467
52301,100000,1.63533742e+38; -3.00934371e+37,6.76848094e+37; 9.39198983e+37,0.0041299405623687
51237,100000,-3.17937682e+38; 1.3972124e+38,-1.47852489e+38; -2.36709451e+38,0.007410076866564278
51592,100000,-5.76021244e+37; 1.80559e+38,-1.76022857e+37; -1.24366371e+38,0.0007662429360129341
49630,100000,3.13096697e+38; -2.5440774e+38,-1.93457172e+38; -4.79166958e+37,0.0025287866384537216
