elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
43776,100000,4.13974527e+37; 3.2329021e+38,-1.15534855e+37; -2.0040836e+38
43968,100000,3.01674679e+38; 2.45944823e+38,8.8117466e+37; -3.07716889e+38
48372,100000,-9.59347022e+37; -1.12359149e+37,-1.93567103e+38; -2.17952522e+38
44767,100000,1.91927169e+38; -1.75872323e+38,2.12423634e+37; 3.23490702e+38
43439,100000,-3.01221813e+38; -3.65131873e+37,-5.36814484e+37; 5.48637709e+37
44227,100000,4.88183807e+37; -3.19901709e+38,2.18871579e+38; -3.15543851e+38
49006,100000,2.18697678e+38; -9.19404974e+37,8.72153247e+37; -2.18406666e+38
45633,100000,2.80097825e+38; -2.26637856e+38,2.43747468e+38; 2.6102086e+38
45172,100000,1.42985532e+38; 1.26781844e+38,-1.5898814e+38; -1.49255626e+38
44837,100000,-1.50426747e+37; 2.006181e+38,3.431015e+37; 5.22378581e+37
43478,100000,-1.00970895e+38; 7.88507424e+37,2.66149977e+38; -1.86199809e+37
45115,100000,-3.0278149e+38; 3.49177248e+37,2.18687881e+38; 2.27728542e+38
44602,100000,-1.41410613e+38; -1.9957457e+38,3.30403231e+38; 1.64010531e+38
44036,100000,5.87421784e+37; 1.86309387e+38,1.91021235e+38; -2.33367721e+38
43758,100000,-6.84135614e+37; -1.24949544e+37,3.17886692e+38; 2.12579874e+38
44333,100000,-1.77851541e+38; 1.75035187e+38,1.46590395e+38; -3.12840104e+38
44970,100000,-2.69311315e+38; 1.35808358e+38,2.88402904e+38; -1.07293531e+38
46152,100000,-1.18425146e+38; 6.24192474e+37,3.26169187e+37; 1.19142505e+38
44423,100000,2.3830302e+38; 3.37272518e+38,1.32914088e+38; -1.66190667e+38
44589,100000,9.31657983e+37; -1.31789469e+38,1.20264091e+38; -3.01622776e+38
44116,100000,1.07189371e+38; 1.65370662e+37,2.67647387e+38; 1.31093215e+38
44138,100000,3.63386369e+36; -1.42893612e+38,7.79765857e+37; 1.79498027e+38
44396,100000,-1.2958829e+38; 3.31200877e+38,-6.60223668e+37; 6.03215696e+37
43077,100000,-3.09111366e+38; -3.17879695e+38,7.16241756e+37; 9.10270994e+37
43460,100000,-2.59664697e+38; 8.41202645e+37,1.77212524e+38; 1.16529309e+38
43926,100000,1.72844527e+37; 1.47179539e+38,2.57301046e+38; -1.38344572e+38
44031,100000,7.74185152e+37; -2.31214784e+38,1.9048876e+38; 2.00753592e+37
47893,100000,1.59233253e+38; 1.90397713e+38,2.03973196e+38; -1.10301098e+38
43909,100000,3.13389048e+38; -1.44254136e+38,2.83591207e+38; -1.32955008e+38
44363,100000,4.78159429e+37; -1.38321135e+38,-2.82715493e+37; -2.40735591e+38
46710,100000,-2.80361152e+38; 3.33377505e+37,4.82363973e+37; -7.17523554e+37
44589,100000,-7.85290481e+37; -1.31436099e+38,-2.89395343e+38; -1.68618193e+37
43718,100000,1.02765889e+38; -4.18790965e+37,-3.10010526e+38; -1.62098194e+38
44860,100000,1.94468879e+38; 1.3773259e+38,-2.19271305e+38; -2.53732072e+38
48188,100000,3.34515307e+38; -3.50813177e+37,-3.36146135e+38; 1.20106345e+37
44043,100000,2.55485588e+38; -2.62357309e+38,-1.81844418e+38; -3.71529173e+37
44417,100000,-2.49986459e+38; -6.90215216e+37,-2.766993e+37; -1.37237081e+38
47223,100000,8.66413122e+37; 1.91227466e+38,3.38924642e+37; -2.45189968e+37
46064,100000,-2.93676473e+38; 1.34944297e+38,-1.20263229e+38; -1.30481609e+37
45238,100000,2.08441999e+38; -2.4751671e+38,3.02574528e+38; 2.50973806e+38
43967,100000,-7.54844759e+37; -1.59856846e+38,2.74519716e+38; 1.44144317e+38
44704,100000,7.24146825e+37; 1.6875719e+37,-2.15998819e+38; 1.73418273e+38
45719,100000,-3.39977421e+38; 1.36437173e+38,2.67210382e+38; 2.02322999e+38
64354,100000,1.86003399e+37; -7.35803329e+37,2.96031585e+38; -2.81091298e+38
50857,100000,-1.16843909e+38; -3.32669648e+37,2.73023214e+37; 6.08134637e+37
44569,100000,7.85682388e+37; 1.85408017e+38,-1.82153136e+38; 2.78875648e+38
43730,100000,3.31480592e+38; 2.44513413e+38,1.01860503e+36; -2.62258067e+38
49472,100000,-1.67360087e+37; -1.62926457e+38,-1.62445206e+38; 3.0870442e+38
47489,100000,-3.24616695e+37; 2.50242159e+38,-2.6987543e+38; 2.50068541e+38
44557,100000,3.19962293e+38; -1.56507409e+38,-2.80678632e+38; 2.21737443e+38
43365,100000,1.99829297e+37; -1.54521761e+38,-2.19333754e+38; -1.76289086e+38
43959,100000,3.27638211e+38; 3.81009298e+37,-1.90481682e+38; -1.95367078e+37
45431,100000,-2.0959475e+38; -2.29212241e+38,1.25201874e+38; 2.01141305e+38
43685,100000,-1.74075809e+38; -6.59691457e+36,2.72444015e+38; 3.19784943e+38
43091,100000,1.86218887e+38; -2.89728136e+38,2.71188513e+38; 2.26547173e+38
45452,100000,-4.09800584e+37; 1.30176656e+36,3.39325321e+37; 3.19591429e+38
43785,100000,-3.15735307e+37; 2.49368738e+38,6.29586277e+37; -4.123477e+37
46514,100000,-1.63132891e+38; 2.82004595e+38,2.13897399e+38; 1.43194846e+38
49925,100000,-5.91598084e+37; -4.26550077e+37,2.31731641e+38; -2.60482159e+38
44871,100000,1.91464689e+38; 3.98661409e+37,-8.43495977e+36; 3.18687057e+37
43469,100000,2.89741888e+38; 6.09801699e+37,3.21289858e+38; 5.45539875e+37
45613,100000,-3.03022201e+38; 4.53645703e+37,2.82396978e+38; 2.16073621e+38
45197,100000,5.53789593e+37; -2.86810938e+38,-1.16782839e+38; -3.37296512e+38
43586,100000,2.51453222e+38; 2.23363991e+38,2.58609079e+38; -1.06796135e+38
