runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
10,3369,34415,250000
10,3366,35179,250000
10,3433,35432,250000
10,3431,34889,250000
10,3366,34506,250000
10,3374,34660,250000
10,3379,34206,250000
10,3649,35462,250000
10,3476,34549,250000
10,3533,34293,250000
10,3378,35666,250000
10,3569,36924,250000
10,3571,36488,250000
10,3439,35082,250000
10,3498,34781,250000
10,3481,36178,250000
10,3478,35908,250000
10,3388,34788,250000
10,3489,35055,250000
10,3478,34803,250000
10,3409,35286,250000
10,3416,35166,250000
10,3411,34648,250000
10,3543,37680,250000
10,3504,36253,250000
10,3482,38325,250000
10,3473,40608,250000
10,3498,39843,250000
10,3766,38633,250000
10,3451,36506,250000
10,3501,40512,250000
10,3618,41324,250000
10,3558,36550,250000
10,3466,35086,250000
10,3685,35653,250000
10,3579,35269,250000
10,3446,34560,250000
10,3634,36179,250000
10,3720,37321,250000
10,3658,36987,250000
10,3493,35889,250000
10,3469,35611,250000
10,3578,36911,250000
10,3543,47726,250000
10,3741,48837,250000
10,3755,47106,250000
10,3625,38880,250000
10,3456,36497,250000
10,3447,36460,250000
10,3511,35131,250000
10,3515,36311,250000
10,3491,35952,250000
10,3527,35972,250000
10,3498,40054,250000
10,3464,35781,250000
10,3451,36415,250000
10,3487,35432,250000
10,3446,37478,250000
10,3513,37430,250000
10,3476,35932,250000
10,3414,35963,250000
10,3592,36073,250000
10,3479,36016,250000
10,3384,35425,250000
10,3447,36074,250000
10,3472,35319,250000
10,3420,33900,250000
10,3392,34228,250000
10,3510,34370,250000
10,3500,35453,250000
10,3486,35163,250000
10,3382,34718,250000
10,3349,34663,250000
10,3494,34918,250000
10,3533,35207,250000
10,3414,35573,250000
10,3431,34895,250000
10,3689,35956,250000
10,3407,39080,250000
10,3449,36309,250000
10,3483,36356,250000
10,3414,36647,250000
10,3451,34196,250000
10,3449,41518,250000
10,3320,36938,250000
10,3546,38352,250000
10,3465,38809,250000
10,3428,35622,250000
10,3772,36584,250000
10,3486,39770,250000
10,3479,46142,250000
10,3479,36867,250000
11,4630,57708,250000
11,5510,56566,250000
11,4198,52625,250000
11,4148,53820,250000
11,4414,60078,250000
11,4405,59950,250000
11,4247,57499,250000
11,4263,61788,250000
11,4485,55735,250000
11,4580,81512,250000
11,4300,63820,250000
11,4195,61888,250000
11,4099,55341,250000
11,4368,62939,250000
11,4310,76941,250000
11,10516,61238,250000
11,4345,68706,250000
11,4358,66971,250000
11,4193,58838,250000
11,4145,61068,250000
11,4373,67906,250000
11,4670,78769,250000
11,4265,62125,250000
11,7713,147852,250000
11,5261,66259,250000
11,4065,53781,250000
11,4569,53630,250000
11,6671,69735,250000
11,4411,72859,250000
11,4210,95843,250000
11,4481,63491,250000
11,4278,61083,250000
11,5063,95644,250000
11,4408,79623,250000
11,7189,88846,250000
11,5654,76433,250000
11,4919,78586,250000
11,6062,75513,250000
11,5899,69295,250000
11,4414,65001,250000
11,5865,74596,250000
11,4554,96924,250000
11,4722,112315,250000
11,4444,81461,250000
11,4178,63416,250000
11,4571,58185,250000
11,4390,61236,250000
11,4228,56002,250000
11,4525,63870,250000
11,5334,69293,250000
11,4756,63668,250000
11,4161,62356,250000
11,4382,62769,250000
11,4197,62476,250000
11,4142,63897,250000
11,4388,63578,250000
11,4308,55238,250000
11,4394,65313,250000
11,4882,70829,250000
11,4398,59815,250000
11,4616,61063,250000
11,4231,64270,250000
11,4385,60162,250000
11,4205,59147,250000
11,4247,57245,250000
11,5864,56032,250000
11,4180,58119,250000
11,4414,65650,250000
11,4186,63399,250000
11,4176,62884,250000
11,4244,61299,250000
11,4172,60843,250000
11,4126,57569,250000
11,4248,59663,250000
11,4297,70448,250000
11,4177,65241,250000
11,4163,69359,250000
11,4170,63126,250000
11,4161,82690,250000
11,4847,76963,250000
11,6752,70411,250000
11,5178,76394,250000
11,6993,69556,250000
11,8188,69399,250000
11,4840,78759,250000
11,6246,79552,250000
11,5355,79810,250000
11,5083,71817,250000
11,5842,75210,250000
11,5742,79532,250000
11,5343,75131,250000
11,4461,72657,250000
11,5363,80422,250000
11,4818,74506,250000
11,4457,77346,250000
11,4341,66857,250000
11,4605,90682,250000
11,5303,81626,250000
11,4819,86029,250000
11,6639,71493,250000
12,3398,35338,250000
12,3534,34665,250000
12,3516,34716,250000
12,3415,34547,250000
12,3551,34351,250000
12,3573,34152,250000
12,3423,33690,250000
12,3384,33562,250000
12,3356,33813,250000
12,3451,34111,250000
12,3598,35224,250000
12,3413,35241,250000
12,3403,34024,250000
12,3413,35148,250000
12,3372,36275,250000
12,3390,35655,250000
12,3540,33666,250000
12,3413,32885,250000
12,3385,33243,250000
12,3421,34023,250000
12,3478,33944,250000
12,3490,35516,250000
12,3571,34418,250000
12,3537,34485,250000
12,3469,36783,250000
12,3443,35742,250000
12,3532,34138,250000
12,3436,35591,250000
12,3491,34558,250000
12,3397,34127,250000
12,3403,35215,250000
12,3425,34433,250000
12,3400,34822,250000
12,3452,35551,250000
12,3585,34533,250000
12,3499,33989,250000
12,3357,33917,250000
12,3362,33677,250000
12,3360,34501,250000
12,3352,34336,250000
12,3585,34324,250000
12,3371,33764,250000
12,3362,34105,250000
12,3396,35081,250000
12,3363,36595,250000
12,3385,36245,250000
12,3466,34362,250000
12,3411,34194,250000
12,3389,33990,250000
12,3403,34047,250000
12,3464,33532,250000
12,3394,34774,250000
12,3549,34134,250000
12,3502,35005,250000
12,3388,33497,250000
12,3450,34898,250000
12,3401,35161,250000
12,3416,34289,250000
12,3551,35501,250000
12,3461,36470,250000
12,3420,35638,250000
12,3412,34961,250000
12,3385,33843,250000
12,3408,35748,250000
12,3472,35763,250000
12,3393,37399,250000
12,3411,35132,250000
12,3457,34917,250000
12,3443,34012,250000
12,3360,33713,250000
12,3484,35691,250000
12,3363,35492,250000
12,3365,33928,250000
12,3431,33296,250000
12,3574,33337,250000
12,3391,35400,250000
12,3444,35940,250000
12,3482,33130,250000
12,3398,34430,250000
12,3454,33723,250000
12,3524,33538,250000
12,3370,33823,250000
12,3459,35668,250000
12,3486,34984,250000
12,3446,35182,250000
12,3443,34159,250000
12,3598,35372,250000
12,3457,34947,250000
12,3601,34416,250000
12,3352,35422,250000
12,3528,35892,250000
12,3405,37733,250000
12,3402,36616,250000
12,3476,37010,250000
12,3451,35350,250000
12,3462,35815,250000
12,3407,35915,250000
12,3392,35847,250000
12,3337,35981,250000
12,3371,36493,250000
13,3628,36174,250000
13,3739,36454,250000
13,3613,41718,250000
13,3624,37040,250000
13,3567,36680,250000
13,3779,37272,250000
13,3733,36416,250000
13,3809,35698,250000
13,3743,37126,250000
13,3687,37244,250000
13,3689,36557,250000
13,3531,37351,250000
13,3758,36337,250000
13,3504,42377,250000
13,3609,36576,250000
13,3644,38035,250000
13,3525,35855,250000
13,3525,41794,250000
13,3670,34244,250000
13,3479,36156,250000
13,3475,36592,250000
13,3574,35276,250000
13,3714,34927,250000
13,3520,35123,250000
13,3694,36795,250000
13,3698,35499,250000
13,3542,36179,250000
13,3599,35951,250000
13,3612,37085,250000
13,3497,36880,250000
13,3684,41351,250000
13,3613,39021,250000
13,3764,35933,250000
13,3590,35354,250000
13,3574,35614,250000
13,3499,36700,250000
13,3673,42079,250000
13,3471,36340,250000
13,3530,37195,250000
13,3503,35470,250000
13,3515,36250,250000
13,3482,35679,250000
13,3601,36030,250000
13,3689,37620,250000
13,3571,35728,250000
13,3508,37746,250000
13,3492,36904,250000
13,3651,37342,250000
13,3643,36633,250000
13,3610,34955,250000
13,3466,36056,250000
13,3646,35764,250000
13,3480,36034,250000
13,3499,36492,250000
13,3630,37259,250000
13,3480,36288,250000
13,3648,47450,250000
13,3798,35526,250000
