runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.v.integer,param.field.integer,param.width.integer
31,3901,36049,250000,1326053714,3771751883,5,15
31,3905,35927,250000,493919758,509560553,10,11
31,4669,35800,250000,2004037315,398614216,11,14
31,3909,36225,250000,4188697173,1613241420,11,12
31,3936,34088,250000,1468122099,2987159329,3,15
32,3676,40626,250000,3074423997,2875261888,14,16
32,3600,31887,250000,959413238,4114760977,14,5
32,3642,32079,250000,1855024135,2326806625,5,5
32,3563,32179,250000,1287520960,97703340,1,3
32,3621,31216,250000,2021293769,3768756548,4,6
32,3521,36674,250000,3455222463,3377821505,9,5
32,3438,31087,250000,2362444268,211672280,11,14
32,3466,31121,250000,4088966463,892668768,15,14
32,3470,31120,250000,3386732826,4074815157,11,2
32,3461,31101,250000,2193581506,2524934940,1,8
32,3597,32249,250000,1665944633,1525451626,15,11
32,3562,31602,250000,2603150922,3094104810,0,13
32,3403,31824,250000,4230684287,2946363186,10,9
32,3710,31953,250000,3320566989,4019960622,2,14
32,3479,33921,250000,3589478015,3536130067,13,12
32,3870,31424,250000,4284582489,2018669912,10,11
32,3478,32713,250000,1174903918,3954417178,4,9
32,3679,40106,250000,153353982,2444593881,9,2
32,3471,32047,250000,2244576058,4158901880,14,7
32,3490,33462,250000,529756050,2163283422,14,1
32,3552,31715,250000,1726089012,1354090600,6,7
32,3493,32322,250000,1985863710,1529585184,5,13
32,3701,32135,250000,1962691182,506187603,4,4
32,3594,32013,250000,3861014245,3536528829,12,2
32,3465,32340,250000,59346326,2477452024,12,13
32,3545,32053,250000,1888221443,919958405,7,3
32,3735,35063,250000,544059750,863217839,4,11
32,3468,33238,250000,4057890689,1344641389,11,14
32,3589,33647,250000,2349435959,3937031733,11,4
32,3572,31533,250000,2330009698,4058676237,15,16
32,3590,32598,250000,2016302760,1192923195,9,2
32,3564,31200,250000,4062016558,871543777,6,10
32,3636,31693,250000,2545500124,2105050990,4,10
32,3583,33176,250000,392179403,659144347,11,8
32,3715,32677,250000,4151244501,1362686099,8,14
32,3617,32530,250000,3558623366,2049535544,12,6
32,3418,31955,250000,942971703,2871004322,5,3
32,3452,35545,250000,3141105271,119706206,1,13
32,3509,32656,250000,585238276,3289119680,3,11
32,3670,33138,250000,3437187252,4234572958,9,13
32,3498,33528,250000,2051701085,2556999390,1,14
32,3591,31243,250000,4239927686,1278711439,4,5
32,3466,31519,250000,2712731147,944017437,2,3
32,3604,30432,250000,889286793,1020399312,0,15
32,3521,31340,250000,3303749941,648808603,6,2
32,3503,32816,250000,413070025,767883397,3,11
32,3529,32055,250000,2916691815,165838000,15,7
32,3565,31741,250000,2500155872,1952649439,14,8
32,3786,31576,250000,1007821345,2241547723,0,5
32,3404,34329,250000,3387003457,3164225596,4,9
32,3662,35493,250000,3428112706,922983013,4,4
32,3673,31827,250000,1742576038,2616604430,2,7
32,3659,32227,250000,2732700202,1491378887,10,9
32,3650,34427,250000,1514305348,3937382065,7,10
32,3684,31824,250000,914835314,3199893002,14,1
32,3690,32400,250000,4015764099,2263519721,14,3
32,3515,33161,250000,3366512294,2598952418,8,5
32,3623,32092,250000,1266218671,3284748877,12,1
32,3688,32272,250000,2980386611,358198070,0,13
32,3621,33415,250000,4106729843,4210564941,9,11
32,3737,35120,250000,2522813931,3108874428,10,12
32,3480,33390,250000,4245753414,2167903918,8,4
32,3575,32712,250000,1476161326,3598064595,15,10
32,3456,32157,250000,2445097286,953047847,8,4
32,3652,31919,250000,2426752631,21796473,5,3
32,3516,32033,250000,633228229,1282113786,13,12
32,3545,34797,250000,1619411599,4078002773,9,16
32,3525,33000,250000,1204605130,3154179591,10,4
32,3740,32944,250000,153869286,73201729,1,10
32,3673,38893,250000,1357778208,3487174672,6,12
32,3612,31692,250000,2057332790,3923814188,2,15
32,3563,33909,250000,2479384149,1953463549,0,2
32,3552,32442,250000,2754617798,2048791968,4,10
32,3740,34213,250000,1295550706,1370783779,2,8
32,3648,32653,250000,1915862227,1233106501,15,10
32,3705,33734,250000,1233446596,3204917397,13,2
32,3949,35591,250000,2687050613,1642522166,0,11
32,3763,33563,250000,2229121553,158967941,15,7
32,3736,40083,250000,1410562673,201028903,9,9
32,3787,34595,250000,2995383034,3904039970,10,12
32,3856,33172,250000,1301163330,2377584431,2,14
32,3756,33398,250000,3426210798,3697638636,0,2
32,3504,34328,250000,1443139393,1444365169,5,5
32,3615,33433,250000,237826181,3419910560,11,1
32,3539,32708,250000,3432346566,1467115081,9,16
32,3641,32825,250000,1901380509,828246513,2,13
32,3572,32832,250000,1012729911,523525008,12,10
32,3535,32628,250000,477855225,492784873,3,9
32,3543,33153,250000,2399244374,3970613925,1,15
32,3514,32049,250000,1984953428,4096334985,8,5
32,3619,32264,250000,2238204017,3978096774,10,5
32,3817,31151,250000,518523816,1666985401,15,11
32,3534,33237,250000,344013217,2157048057,5,15
32,3505,31998,250000,449183662,850320580,8,9
32,3568,33085,250000,2764930063,3170037854,3,7
32,3716,32603,250000,1009185497,2111338858,7,12
32,3592,43548,250000,3333232657,2344968796,0,4
32,3854,34401,250000,1356505728,604556103,9,10
32,3723,41147,250000,3696208036,2875833955,10,6
32,3661,31742,250000,168470537,1651641022,2,3
33,3729,35169,250000,238579376,1178719556,5,4
33,3623,34196,250000,579698201,3245907499,0,14
33,3546,34635,250000,3933228850,3748341060,12,5
33,3613,35363,250000,2439822721,1582225519,2,9
33,3719,34173,250000,2318656126,3410423884,7,1
33,3616,36948,250000,2454260480,3956856055,10,15
33,3659,34852,250000,4054254215,2737279570,2,12
33,3559,33748,250000,3313775543,687312243,3,11
33,3614,34272,250000,398101723,2058692545,14,8
33,3602,34980,250000,1331873010,873229437,10,1
33,3640,35869,250000,4025983170,1591051985,9,4
33,3479,35622,250000,2812725819,885803643,11,8
33,3494,36598,250000,782028675,2066053814,7,5
33,3673,35907,250000,2747647501,129038482,11,10
33,3542,35749,250000,111078006,141490718,5,15
33,3631,36373,250000,3078544054,3597102846,14,16
33,3736,36448,250000,2092003080,295243367,7,4
33,3515,37679,250000,617945878,823491430,14,10
33,3593,33996,250000,3177839650,2689114112,15,15
33,3544,35413,250000,2881611959,2396998268,14,11
33,3542,35730,250000,3689322255,3236685663,5,1
33,3478,34260,250000,2161579674,1623340693,11,9
33,3690,37301,250000,3584747865,1202884437,6,3
33,3487,34030,250000,217349460,3778636493,5,2
33,3466,34724,250000,3259053270,750766533,9,7
33,3664,34125,250000,1787988023,3090189078,12,14
33,3565,34624,250000,1934008470,438282303,15,2
33,3638,35103,250000,4236230179,3537710428,5,7
33,3559,34822,250000,1469938578,3758720857,10,7
33,3515,34147,250000,4278075326,1818371103,14,6
33,3595,35753,250000,1192325386,4124141527,15,2
33,3721,35787,250000,1033425089,3940984883,2,2
33,3584,33529,250000,2099707786,2228414896,3,11
33,3669,34519,250000,2335251293,49846987,0,12
33,3518,34675,250000,1033769950,583804833,0,6
33,3678,34516,250000,1055566534,689028314,1,5
33,3488,34082,250000,2731395444,2697929274,4,7
33,3782,33952,250000,3012661364,1899831369,6,5
33,3797,34117,250000,3898098412,616118362,5,13
33,3604,33993,250000,1176985820,722803046,4,8
33,3514,33696,250000,1180481062,450913525,14,1
33,3476,34691,250000,4171791038,4029508481,5,8
33,3793,34778,250000,2150753083,3246332651,2,6
33,3545,34155,250000,2862118948,93598390,8,10
33,3618,33350,250000,3659528892,303342809,1,12
33,3498,34053,250000,159796994,2596257289,1,5
33,3463,34589,250000,4045871159,3688354733,1,2
33,3485,33967,250000,1426023992,2653207816,15,16
33,3489,35844,250000,2951365428,2742243149,10,15
33,3477,35976,250000,2805032835,3214296770,13,11
33,3840,35524,250000,3743583845,4223423222,3,14
33,3524,34973,250000,3626497059,1148290926,7,6
33,3524,35659,250000,98177015,4124481583,1,12
33,3582,33461,250000,1927898582,2730542622,13,14
33,3481,33993,250000,907292230,3729458941,15,7
33,3561,34716,250000,2748120422,480310865,11,6
33,3681,36054,250000,4172188128,1012115406,9,12
33,3605,36578,250000,3333727974,1772609862,1,16
33,3478,35796,250000,1874677833,1794150424,14,9
33,3638,33299,250000,2591822975,984423580,4,4
33,3529,33244,250000,1157079015,1033042211,2,16
33,3627,33723,250000,610580757,2375339358,4,4
33,3473,33511,250000,268142420,2552186691,15,8
33,3567,34349,250000,1369386583,3319848301,7,10
33,3617,33974,250000,1396515799,3251531867,9,5
33,3532,36975,250000,3903737196,2954614111,6,7
33,3501,35407,250000,4030721612,154755267,11,1
33,3482,34822,250000,614264471,1261873712,1,8
33,3469,35083,250000,1543957971,3749257690,8,5
33,3496,34397,250000,4049016159,2316056591,3,12
33,3476,35281,250000,599377920,2235900824,1,5
33,3564,33911,250000,2661104537,1818217635,7,15
33,3587,34365,250000,3670266747,3401111400,10,6
33,3648,33875,250000,162137024,4160688605,7,7
33,3515,34665,250000,837012908,351392979,7,4
33,3516,35643,250000,3736956960,770017638,13,2
33,3592,34150,250000,2529517287,721455469,4,16
33,3641,34923,250000,2166002469,3320860498,13,8
33,3566,35274,250000,4272756716,1960796097,2,6
33,3559,34355,250000,3022628498,2524737835,4,8
33,3586,35579,250000,2795726914,1986549914,4,13
33,3656,38352,250000,2589052099,3598725590,5,15
33,3598,34163,250000,2061366998,1962753975,12,5
33,3769,34701,250000,2266188750,2481329419,12,5
33,3738,35133,250000,4257322555,1602367887,14,14
33,3599,35347,250000,529861626,3318623152,10,10
33,3630,36005,250000,4152233165,2753960232,3,8
33,3561,33970,250000,3757180661,331030724,4,14
33,3573,34740,250000,985781465,1456357574,14,11
33,3528,33442,250000,3019813197,1420185538,4,6
33,3717,35412,250000,3881935063,1067040683,12,12
33,3726,34410,250000,619915839,1243708328,9,4
33,3562,33953,250000,2348889567,752798753,14,14
33,3527,35157,250000,2753405581,3869854703,5,7
33,3687,37076,250000,2376122010,2703723241,0,15
33,3629,36177,250000,2984207298,466027646,5,16
33,3534,33989,250000,2891143783,3082433940,7,9
33,3658,35728,250000,999061627,2254726605,3,4
33,3622,36279,250000,1186794949,151807940,0,15
33,3752,34920,250000,2679501519,1730817715,15,10
34,3367,35738,250000,1342589107,429877021,6,14
34,3344,35625,250000,3906628888,1123733869,9,14
34,3603,35496,250000,858188659,1793036031,5,9
34,3366,35721,250000,3480006343,125684767,2,12
34,3337,35698,250000,3252570816,1875641337,11,9
34,3364,35566,250000,2113208104,559880198,6,9
34,3385,35521,250000,3004323818,3802475597,0,8
34,3363,36205,250000,3628759534,1045406486,5,14
34,3613,36595,250000,4177218233,261647012,9,10
34,3367,36626,250000,1110799055,3400945571,14,8
34,3391,37318,250000,1131554708,1153006421,13,10
34,3392,36821,250000,2738728370,3692212066,0,3
34,3450,40970,250000,1196366632,1625212289,9,7
34,3354,37248,250000,120331002,2343557977,11,10
34,3360,36725,250000,215048363,1065386704,13,10
34,3411,37705,250000,1356827391,2467584712,4,13
34,3367,36839,250000,4263922830,585045607,13,7
34,3376,37380,250000,3380143524,3192282991,7,16
34,3407,36617,250000,405136996,705303007,2,11
34,3388,36784,250000,3595300697,241442705,11,14
34,3380,36626,250000,3695429633,4006112730,8,13
34,3411,36738,250000,647509583,2793831300,11,6
34,3496,38710,250000,1120390481,982350270,14,6
34,3383,36962,250000,540145427,3619784753,3,13
34,3396,39001,250000,254727302,3470523771,7,7
34,3424,37057,250000,3437487362,1281340778,5,1
34,3376,36645,250000,1227126071,3571841077,14,1
34,3431,36993,250000,3901724399,3007708928,9,6
34,3431,37350,250000,525068348,2855552379,14,9
34,3468,36552,250000,1001801654,3897174224,10,9
34,3402,37288,250000,1757649941,2619158161,1,5
34,3388,37322,250000,1325201027,3947613385,10,10
34,3600,38608,250000,2296376599,999737647,2,9
34,3398,37783,250000,630605713,3513169455,14,11
34,3394,38293,250000,2276466186,2184723460,7,4
34,3452,37525,250000,167762492,37719388,4,10
34,3454,37635,250000,1164074438,1083546304,3,14
34,3443,38638,250000,1003006884,2013710118,15,2
34,3501,37597,250000,1175525506,4092684020,0,3
34,3426,37604,250000,1570049350,438600885,13,7
34,3492,38095,250000,3336161916,4073500098,12,15
34,3438,41187,250000,4253648054,1839014349,14,13
34,3743,54696,250000,732750973,3176553937,9,16
34,3779,38179,250000,877087749,1236369118,12,3
34,3435,38647,250000,1094362897,4154993037,12,15
34,3400,36814,250000,1936344703,3486010348,12,5
34,3549,37125,250000,189013464,3730683549,11,15
34,3416,36948,250000,562637,759198757,4,7
34,3470,35590,250000,3417149179,2192554649,10,2
34,3452,35941,250000,2173046917,2443181114,6,3
34,3377,35521,250000,2436379796,2573486070,4,14
34,3368,35714,250000,1806743512,1164906455,3,6
34,3375,35713,250000,3077636835,1603172398,13,10
34,3347,35575,250000,1101615109,3903265147,15,16
34,3499,35579,250000,2543068489,1057604204,1,16
34,3373,35582,250000,755102886,661529373,1,13
34,3457,35551,250000,956475905,1524616726,13,9
34,3375,35490,250000,971474498,2578994814,13,12
34,3471,36014,250000,732673037,1966449108,8,3
34,3427,36396,250000,373158353,2850431730,8,9
34,3479,36567,250000,3907832455,861552636,12,10
34,3408,35880,250000,2666106665,487851137,8,5
34,3368,35564,250000,3382809998,1529788751,6,10
34,3374,35539,250000,192124153,2638788422,9,4
34,3489,35630,250000,3611982909,509358424,4,12
34,3359,35604,250000,1470027853,2082392570,5,8
34,3412,35689,250000,3537976054,3680840342,4,10
34,3368,36279,250000,2150822467,2391903835,7,6
34,3430,38048,250000,3494848960,38311710,1,12
34,3599,43856,250000,1471139501,2651309679,9,1
34,3530,39159,250000,1218748746,2323283832,2,3
34,3417,36039,250000,1799904915,803996548,3,14
34,3414,37286,250000,3532564935,2755874592,5,14
34,3463,36333,250000,3009919760,3299041374,8,7
34,3467,36302,250000,2073268368,3286523309,8,14
34,3502,38650,250000,988148173,2335026837,10,10
34,3455,35772,250000,2810592097,1275456146,0,16
34,3353,35709,250000,35172430,1381611033,12,2
34,3460,35646,250000,964864531,567217241,15,16
34,3475,35773,250000,2519714127,3611665746,9,6
34,3381,35710,250000,2043500965,2694451819,6,1
34,3333,35708,250000,3408000566,286938182,14,7
34,3438,35760,250000,3825389840,651679364,4,2
34,3390,35581,250000,1191223192,1312833500,15,5
34,3437,36141,250000,1449271196,3832844024,8,2
34,3436,36183,250000,4239066320,2210414468,10,13
34,3408,35550,250000,2652995350,1311734035,2,8
34,3524,35703,250000,1937981453,3187477107,7,15
34,3410,35873,250000,567370337,3327383733,3,14
34,3348,35571,250000,527565406,225543050,7,7
34,3548,35732,250000,3217973457,1331606286,14,8
34,3436,35612,250000,615420579,3610250668,10,5
34,3428,35719,250000,3615270709,1110799181,13,1
34,4197,35892,250000,2884826283,2995566530,10,7
34,3363,35844,250000,1683245951,3824402991,14,3
34,3395,35506,250000,346597334,2377717049,5,2
34,3372,35516,250000,3766840649,1816083975,4,12
34,3481,35821,250000,4155370360,3997792247,10,15
34,3387,35728,250000,389444562,2146719870,5,9
34,3407,35575,250000,1417335974,3688334756,4,7
35,3918,35835,250000,671774072,2482612388,9,7
35,3910,34863,250000,3740490791,4043102398,5,12
35,3911,35428,250000,4076508812,2210642748,9,10
35,4010,34713,250000,3859563349,1861756090,7,11
35,3921,37410,250000,3437998044,3285674891,4,2
35,3928,37324,250000,2852530130,2096607683,6,7
35,4009,38602,250000,2160513460,2393902277,11,7
35,3943,36630,250000,1766708886,3501240112,3,16
35,4010,42960,250000,3395367770,2394624036,10,4
35,4678,35769,250000,2298130423,3541785192,2,7
35,3936,35519,250000,3506288812,857614207,3,3
35,3934,37375,250000,37766705,3086611784,1,6
35,4021,37721,250000,3800016152,2785999524,7,3
35,3925,35510,250000,3685186857,1669563853,5,15
35,3906,34567,250000,393565185,3517195617,14,4
35,4011,36264,250000,561878080,1297802317,8,4
35,3911,37166,250000,2368546236,2606975018,0,16
35,3980,35362,250000,1026865248,1081482395,7,7
35,4697,36204,250000,3943429016,1499073261,2,14
35,3983,35560,250000,268699493,2538100240,8,16
35,3918,35134,250000,451133072,2361649071,0,6
35,4065,36217,250000,1717055027,2984473168,7,13
35,3948,38218,250000,3716233717,4248334174,15,3
35,3973,37107,250000,1003560333,1234432221,10,4
35,3939,35791,250000,1528497570,3979661997,10,7
35,4333,36708,250000,3996489443,2932511274,4,4
35,3998,35440,250000,823401358,2575376458,1,8
35,3992,35914,250000,2942998936,4166809257,12,8
35,3956,35421,250000,1939992845,90561923,14,7
35,3937,42344,250000,3405950385,3863843993,6,10
35,4229,33914,250000,1855966050,3771391448,1,8
35,3949,34987,250000,1248525793,3401929249,11,7
35,4760,34581,250000,1446784896,3195255752,1,1
35,3998,34893,250000,2695638358,13307616,1,15
35,3945,35094,250000,3963338152,3904782451,10,10
35,3941,35759,250000,1748185835,415111990,5,9
35,3920,35223,250000,1421738219,2426504061,1,1
35,3958,34763,250000,2741016084,451261933,4,10
35,3946,35675,250000,1996058805,2246855071,7,10
35,3960,34864,250000,2846356186,3728381362,13,4
35,3983,36933,250000,3254087718,3753349524,14,7
35,3913,36047,250000,837624385,3709230783,3,11
35,3923,34175,250000,2167163754,2613715961,10,5
35,3935,36729,250000,1725076213,4083683458,5,3
35,4308,34767,250000,3785254729,1319097635,3,14
35,3983,34849,250000,4270416909,866729228,13,3
35,3980,36691,250000,3533284263,4104171093,15,14
35,3928,34757,250000,742813599,828843740,6,8
35,3920,33970,250000,3621491184,808123292,6,15
35,3945,37015,250000,2990469807,2474703219,5,1
35,3920,34900,250000,868283726,3702729807,15,9
35,4066,38866,250000,3096585645,3044693560,2,15
35,4002,35496,250000,3059452372,3386328486,12,7
35,3915,35239,250000,1991740501,1896749606,5,13
35,4688,35293,250000,2692998308,1963759617,0,13
35,3913,35257,250000,520276138,493269835,0,5
35,4359,36251,250000,3645418116,3355187814,8,15
35,4007,35504,250000,526851680,1076787227,5,5
35,3914,35087,250000,3315098310,3469852612,10,6
35,3939,38487,250000,1199547977,2122502946,0,4
35,3915,34912,250000,1303911427,2520604494,2,16
35,3923,34619,250000,1666535862,3959292830,4,3
35,3912,34286,250000,1456177381,413254926,2,6
35,3995,34015,250000,2598760062,2458238105,6,10
35,3942,35825,250000,3750164235,3279450297,5,13
35,3915,36873,250000,1203390705,1106871682,4,14
35,3926,35303,250000,1249053159,55053011,5,5
35,3909,34919,250000,2477457058,1803690311,8,10
35,3927,34852,250000,780669416,1597301197,8,14
35,3983,35349,250000,1933725728,3087970935,15,4
35,3921,34922,250000,484804271,3216976911,0,9
35,3906,35689,250000,4140605863,4198090520,3,11
35,3916,35105,250000,3366495655,3904926965,15,5
35,3918,35071,250000,269955654,2304053799,6,8
35,3906,36414,250000,2253147177,2748392613,14,15
35,3989,34985,250000,2343783179,4068635501,14,12
35,3926,34320,250000,4023637132,2212692074,13,11
35,3912,34518,250000,1013638634,2690092578,0,6
35,3914,33922,250000,760992202,333508744,5,6
