runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.disp.integer
2,3804,27199,250000,217322885,19
2,3825,24058,250000,2509573334,31
2,3679,24519,250000,3649473990,18
2,3768,24337,250000,3091364599,21
2,3688,19907,250000,1155636692,18
2,3842,21433,250000,81287267,18
2,3667,21265,250000,212832903,25
2,3675,26139,250000,384482225,15
2,3767,21344,250000,815062955,22
2,3789,21813,250000,1084181458,5
2,3783,20364,250000,4055782524,0
2,3743,20462,250000,1828796967,29
2,3813,21012,250000,769108449,20
2,3727,19695,250000,3307438997,3
2,3750,20053,250000,2690681402,24
2,3724,23805,250000,1854081335,17
2,3689,20430,250000,3727548342,26
2,3663,21329,250000,2615711276,30
2,3758,21771,250000,1836555419,15
2,3767,22380,250000,3553778992,30
2,3655,20845,250000,2951695878,18
2,3632,20374,250000,3176693388,19
2,3930,20289,250000,1682020295,7
2,3733,21783,250000,1065626848,16
2,3833,21194,250000,2112123261,3
2,3799,20456,250000,108673195,24
2,3776,21812,250000,3659599470,1
2,3795,22205,250000,3506629497,8
2,3822,21024,250000,560836030,27
2,3774,21124,250000,1891537577,8
2,3717,21851,250000,1047680619,24
2,3817,20182,250000,3149577779,21
2,3743,25838,250000,2197779853,18
2,3713,22594,250000,3270377982,6
2,3821,20744,250000,39272053,22
2,3755,20758,250000,1785263604,18
2,3785,22039,250000,1705393739,18
2,3878,27393,250000,2409928986,10
2,3672,29918,250000,3031412814,21
2,3905,24899,250000,1936783448,23
2,3844,21652,250000,1812642397,5
2,3683,27158,250000,403674409,4
2,3767,19937,250000,1993560830,31
2,3775,21282,250000,1895239986,2
2,3644,20351,250000,853983600,21
2,3574,20842,250000,1184388054,14
2,3621,20695,250000,800007957,25
2,3758,20470,250000,1413326614,17
2,3672,21940,250000,1717309381,29
2,3804,21667,250000,2330634942,21
2,3700,21519,250000,1319786607,14
2,3806,28453,250000,291812889,3
2,3671,22006,250000,3192399717,27
2,3655,25905,250000,3878687255,20
2,3749,21060,250000,925867042,7
2,3751,22103,250000,3665993930,11
2,3643,22823,250000,4245028526,4
2,3639,21239,250000,1311135141,9
2,3666,22338,250000,1571423537,18
2,3680,21593,250000,1501562169,3
2,3768,21236,250000,1353693666,16
2,3746,22833,250000,875099394,27
2,3824,21587,250000,3638178611,29
2,3668,25112,250000,3430589081,11
2,3629,21167,250000,2465646136,29
2,3640,20672,250000,3310006642,30
2,3760,22227,250000,3690908529,25
2,3670,20055,250000,134795489,24
