runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.hex.hexstring
32,3884,71888,50000,HexString(b773ce)
32,3883,75069,50000,HexString(cafe6f)
32,4215,77863,50000,HexString(fa3559)
32,4873,76799,50000,HexString(659a24)
32,3883,73734,50000,HexString(673b31)
32,4070,75636,50000,HexString(bca503)
32,3882,74142,50000,HexString(112082)
32,3907,73941,50000,HexString(097706)
32,5109,79316,50000,HexString(874c23)
32,3882,75204,50000,HexString(635a75)
32,3911,76320,50000,HexString(febe28)
32,4039,81145,50000,HexString(fd0a54)
32,3903,76750,50000,HexString(feb414)
32,3893,81004,50000,HexString(29ea9c)
32,4216,75178,50000,HexString(bb59da)
32,3952,78428,50000,HexString(190fa5)
32,3882,80218,50000,HexString(df5952)
32,4076,80710,50000,HexString(7c40f4)
32,3882,81421,50000,HexString(9cb618)
32,3885,85773,50000,HexString(8d4e9c)
32,4272,76280,50000,HexString(26153e)
32,3910,78810,50000,HexString(be8f2e)
32,3885,83592,50000,HexString(0686ce)
32,4209,77593,50000,HexString(e82354)
32,3894,78195,50000,HexString(178638)
32,3883,79649,50000,HexString(88c6a8)
32,4261,80447,50000,HexString(42f8a2)
32,3888,79653,50000,HexString(afc29e)
32,3971,79918,50000,HexString(b444e0)
32,4082,78280,50000,HexString(e242f0)
32,3907,77643,50000,HexString(d298cb)
32,3898,80143,50000,HexString(c4d5c1)
32,4191,76247,50000,HexString(ef9575)
32,3894,79238,50000,HexString(1621df)
32,3883,78794,50000,HexString(ebb08c)
32,4239,77711,50000,HexString(f429f6)
32,3883,79592,50000,HexString(1171a0)
32,4542,86293,50000,HexString(fb1aea)
32,4114,79136,50000,HexString(c8076f)
32,3883,80012,50000,HexString(4512ae)
32,3885,79320,50000,HexString(82f08a)
32,4064,79420,50000,HexString(914810)
32,3899,76444,50000,HexString(eae7ed)
32,3883,75960,50000,HexString(046e53)
32,4124,78486,50000,HexString(acf678)
32,4473,80097,50000,HexString(39d4a2)
32,3883,74038,50000,HexString(17f1b8)
32,4093,79668,50000,HexString(652e30)
32,3891,74068,50000,HexString(5f5ae4)
32,3896,75100,50000,HexString(7b0db0)
32,4213,72943,50000,HexString(f0ed5c)
32,3883,78403,50000,HexString(1378a8)
32,3892,77801,50000,HexString(16c18d)
32,4226,77891,50000,HexString(75bd29)
33,3484,60616,50000,HexString(ff6881)
33,3654,56643,50000,HexString(85b569)
33,3587,60676,50000,HexString(5dba84)
33,3509,62274,50000,HexString(e181e0)
33,3612,65435,50000,HexString(13ecd0)
33,3473,59704,50000,HexString(02f5f4)
33,3519,56908,50000,HexString(581017)
33,3777,63740,50000,HexString(16eae1)
33,3519,60689,50000,HexString(86b50f)
33,3503,56019,50000,HexString(49c77d)
33,3619,59970,50000,HexString(3eaef0)
33,3471,59082,50000,HexString(3de58a)
33,3588,60942,50000,HexString(0f1627)
33,3753,59868,50000,HexString(677e8c)
33,3622,64850,50000,HexString(a864dc)
33,3559,60955,50000,HexString(d3b023)
33,4078,62566,50000,HexString(609e16)
33,3554,58692,50000,HexString(080b52)
33,3588,71940,50000,HexString(a9e8e4)
33,4218,60147,50000,HexString(26a4da)
33,3651,66919,50000,HexString(468e11)
33,3637,64165,50000,HexString(c0e89f)
33,4477,82035,50000,HexString(7d1563)
33,3551,70532,50000,HexString(849b1f)
33,3630,63287,50000,HexString(5b1b7c)
33,4193,65317,50000,HexString(0d5bf4)
33,4085,74813,50000,HexString(0c72a6)
33,3520,60596,50000,HexString(481725)
33,3676,60305,50000,HexString(a284bf)
33,3554,58351,50000,HexString(5c3d80)
33,3608,83035,50000,HexString(9228aa)
33,3650,58781,50000,HexString(b09d0b)
33,4301,59374,50000,HexString(d92ae8)
33,3513,67381,50000,HexString(485d88)
33,3848,65036,50000,HexString(9336b3)
33,3537,68884,50000,HexString(b1afdb)
33,3552,66789,50000,HexString(f2b7c6)
33,3734,65532,50000,HexString(0d1b2e)
33,3619,70598,50000,HexString(a5c315)
33,3719,62551,50000,HexString(4ed8f5)
33,3992,59424,50000,HexString(c92443)
33,3703,72390,50000,HexString(8ee9bc)
33,3697,64134,50000,HexString(742d34)
33,3621,65257,50000,HexString(d341b2)
33,3551,60456,50000,HexString(b699bc)
33,3612,60030,50000,HexString(962b82)
33,4109,58210,50000,HexString(d5c4e9)
33,3614,60337,50000,HexString(582d27)
33,3539,60947,50000,HexString(7eb816)
33,3668,69369,50000,HexString(4e1047)
33,3677,66243,50000,HexString(4e478b)
33,3622,71338,50000,HexString(45739a)
33,3758,69897,50000,HexString(b7d54b)
33,3561,69667,50000,HexString(f52bee)
33,3579,62296,50000,HexString(0a407f)
33,4335,66520,50000,HexString(fe1d21)
33,3547,67451,50000,HexString(4ad49d)
33,3567,63858,50000,HexString(610cf2)
33,4143,63228,50000,HexString(53b728)
33,3689,63373,50000,HexString(0bd1aa)
33,3510,62369,50000,HexString(bb6e13)
33,3950,62725,50000,HexString(6a6e77)
33,3599,65220,50000,HexString(91f30d)
33,3556,65590,50000,HexString(04fb12)
33,3746,69806,50000,HexString(86dc1f)
33,3693,58706,50000,HexString(b0d3f5)
33,3686,60914,50000,HexString(c4a974)
33,4173,66905,50000,HexString(8f1e0a)
33,3647,70473,50000,HexString(db1dcd)
33,3542,71612,50000,HexString(f5501b)
33,3771,65793,50000,HexString(0f579c)
33,3558,61763,50000,HexString(6588a8)
33,4012,66029,50000,HexString(e29271)
33,3550,59607,50000,HexString(bad642)
33,3553,62204,50000,HexString(a2a9b4)
33,3672,61534,50000,HexString(79e403)
33,4136,62237,50000,HexString(b180d3)
33,3624,72580,50000,HexString(a1952d)
33,3548,61832,50000,HexString(2ce7b4)
33,4166,59923,50000,HexString(72228b)
33,3625,66632,50000,HexString(a45085)
33,3572,60096,50000,HexString(c64269)
33,3820,63178,50000,HexString(4ae821)
33,4110,75195,50000,HexString(370b73)
33,3645,61389,50000,HexString(1b9e66)
33,4276,70507,50000,HexString(f1aaee)
33,3568,60377,50000,HexString(a95129)
33,3615,69746,50000,HexString(38e997)
33,4241,62376,50000,HexString(ac761e)
33,3631,68640,50000,HexString(486222)
33,3589,61583,50000,HexString(9a35e8)
33,4387,68314,50000,HexString(d59308)
33,4058,65859,50000,HexString(1f6e6e)
33,3529,63769,50000,HexString(70abe2)
33,4339,67241,50000,HexString(4d5f71)
33,3544,61739,50000,HexString(1554d0)
33,4159,61092,50000,HexString(a2dfd9)
33,4173,63640,50000,HexString(acadb1)
33,3561,63590,50000,HexString(9995dd)
33,3578,61456,50000,HexString(59b578)
34,3890,80231,50000,HexString(4c66c8)
34,4139,77972,50000,HexString(498dd4)
34,3883,78957,50000,HexString(b10407)
34,4119,78681,50000,HexString(105e46)
34,4075,78773,50000,HexString(d52147)
34,3931,79602,50000,HexString(3baa23)
34,3883,84647,50000,HexString(0fd17e)
34,4173,75337,50000,HexString(6b60a2)
34,3883,81226,50000,HexString(5db9ca)
34,3883,80968,50000,HexString(6a8758)
34,3989,80217,50000,HexString(59bccd)
34,3895,78111,50000,HexString(f1e98b)
34,3925,76576,50000,HexString(ed437b)
34,4160,76450,50000,HexString(b5b36f)
34,3998,78837,50000,HexString(5e0d17)
34,3977,79117,50000,HexString(5101ee)
34,4053,77257,50000,HexString(b4b737)
34,3915,80283,50000,HexString(681cf7)
34,3883,78187,50000,HexString(de4f70)
34,4065,77616,50000,HexString(a15160)
34,3883,77780,50000,HexString(754462)
34,3883,79446,50000,HexString(5d4c3a)
34,4167,78576,50000,HexString(30f826)
34,3966,77205,50000,HexString(9983e3)
34,3883,76576,50000,HexString(94261f)
34,4246,82870,50000,HexString(9d06d3)
34,3892,77258,50000,HexString(9ff85f)
34,3897,79569,50000,HexString(e987e8)
34,4233,80388,50000,HexString(b72755)
34,3912,79049,50000,HexString(6f845c)
34,4106,89016,50000,HexString(f13b17)
34,5069,84242,50000,HexString(262c52)
34,3929,81779,50000,HexString(95d9be)
34,3883,78330,50000,HexString(cb992f)
34,4162,84725,50000,HexString(a53260)
34,4853,83725,50000,HexString(3b384a)
34,3883,85559,50000,HexString(56bb15)
34,4019,83625,50000,HexString(8fa6f5)
34,3941,82875,50000,HexString(cbd7f9)
34,3883,84775,50000,HexString(3e59fd)
34,4035,82666,50000,HexString(ed1883)
34,3985,81563,50000,HexString(d618b5)
34,3946,82964,50000,HexString(1a42c8)
34,4099,80351,50000,HexString(83124c)
34,3883,84622,50000,HexString(3c821c)
34,3883,82839,50000,HexString(626865)
34,4169,83299,50000,HexString(473af8)
34,3883,84100,50000,HexString(9d7a53)
34,3898,79301,50000,HexString(73e8a5)
34,4190,78656,50000,HexString(b02bae)
34,3883,79714,50000,HexString(6e086e)
34,3898,80204,50000,HexString(46a17b)
34,4166,79642,50000,HexString(294d1c)
34,3882,82222,50000,HexString(a585a9)
34,4102,77347,50000,HexString(7c5024)
34,4117,79173,50000,HexString(b45df0)
34,4276,80077,50000,HexString(0c8449)
34,3913,80895,50000,HexString(bf0227)
34,3883,80601,50000,HexString(8101e2)
34,3883,75741,50000,HexString(30cb00)
34,3917,79753,50000,HexString(c784c2)
34,3887,82738,50000,HexString(48f8c7)
34,4023,81736,50000,HexString(87bdcb)
34,3890,79437,50000,HexString(fa5c25)
34,3884,82551,50000,HexString(37e364)
34,3945,79543,50000,HexString(0fbb5b)
34,3942,81987,50000,HexString(9da551)
34,3884,78698,50000,HexString(0eb1aa)
34,3883,81874,50000,HexString(f57dc1)
34,3884,79559,50000,HexString(d1c604)
34,3884,77786,50000,HexString(97e025)
34,4016,79996,50000,HexString(9a8193)
34,3918,75204,50000,HexString(188181)
34,3883,80360,50000,HexString(101132)
34,3883,82533,50000,HexString(9e25e9)
34,3967,84342,50000,HexString(d4e131)
34,4057,74874,50000,HexString(8319ec)
34,3884,76239,50000,HexString(348672)
34,3882,76476,50000,HexString(25d0db)
34,3905,77863,50000,HexString(4ce15a)
34,3893,77992,50000,HexString(497be3)
34,3884,74529,50000,HexString(061692)
34,3912,83793,50000,HexString(8736c5)
34,3884,76463,50000,HexString(585d65)
34,3961,81416,50000,HexString(b629ef)
34,3882,82108,50000,HexString(8d12cf)
34,3898,80047,50000,HexString(298c5e)
34,3882,77011,50000,HexString(ed41a4)
34,3884,78984,50000,HexString(b5ebe0)
34,3997,79603,50000,HexString(db8cbb)
34,4062,78955,50000,HexString(bcb3c5)
34,3882,76786,50000,HexString(067d88)
34,3915,74611,50000,HexString(7b10d9)
34,3882,76952,50000,HexString(486f27)
34,3882,75577,50000,HexString(a3d50d)
34,3898,76541,50000,HexString(35ee38)
34,3908,79065,50000,HexString(6b1bea)
34,3931,77585,50000,HexString(c90cf6)
34,3883,77197,50000,HexString(b5a984)
34,3885,80039,50000,HexString(5b7cdc)
35,4853,90269,50000,HexString(249ba0)
35,4061,77867,50000,HexString(ea7fbc)
35,3883,79087,50000,HexString(eae7ab)
35,3989,76971,50000,HexString(5e0b1b)
35,3883,80374,50000,HexString(0df01b)
35,3882,76088,50000,HexString(469ac7)
35,3882,75100,50000,HexString(7e5af6)
35,3885,76171,50000,HexString(ff5251)
35,3883,77659,50000,HexString(03bf08)
35,4277,78558,50000,HexString(1ff6b0)
35,3900,76489,50000,HexString(4c0730)
35,3965,79380,50000,HexString(277a67)
35,4853,79505,50000,HexString(a9e70a)
35,4852,78162,50000,HexString(6c75e8)
35,3882,79553,50000,HexString(7635e2)
35,3888,77425,50000,HexString(3bba27)
35,3883,75836,50000,HexString(990b34)
35,3886,75922,50000,HexString(316dfc)
35,3883,77033,50000,HexString(03b4e6)
35,3882,78444,50000,HexString(0d6549)
35,3882,79009,50000,HexString(3f50f5)
35,3883,74174,50000,HexString(e977d2)
35,3882,79241,50000,HexString(472fa4)
35,3892,76036,50000,HexString(62545e)
35,3893,101325,50000,HexString(ed13ab)
35,4076,114183,50000,HexString(385254)
35,4090,117049,50000,HexString(fd25f5)
35,4140,117511,50000,HexString(39d1bb)
35,4243,71785,50000,HexString(91fa17)
35,3883,80330,50000,HexString(04ea5e)
35,3882,84857,50000,HexString(40df1f)
35,3883,80966,50000,HexString(98c05b)
35,3948,73875,50000,HexString(19a47f)
35,3908,78122,50000,HexString(6eeeef)
35,3883,74827,50000,HexString(b05823)
35,4183,82054,50000,HexString(28ccf9)
35,4454,75991,50000,HexString(79a6f7)
35,3913,77365,50000,HexString(7d0ed2)
35,3883,79906,50000,HexString(54e42a)
35,3932,77172,50000,HexString(fb070e)
35,3958,83098,50000,HexString(e82982)
35,3883,74568,50000,HexString(5b1be7)
35,3883,74623,50000,HexString(285d87)
35,3883,77579,50000,HexString(f04432)
35,3882,72716,50000,HexString(288195)
35,3946,74666,50000,HexString(2604ed)
35,3883,72282,50000,HexString(359c6f)
35,3883,74428,50000,HexString(f7e9a6)
35,3882,73557,50000,HexString(22d574)
35,4266,77341,50000,HexString(1117ce)
35,3882,75756,50000,HexString(23b093)
35,3935,77594,50000,HexString(92f1ce)
35,3883,74332,50000,HexString(a32f06)
35,3882,77704,50000,HexString(f085ff)
35,4367,77723,50000,HexString(719dae)
35,3883,77197,50000,HexString(4848be)
35,3883,72673,50000,HexString(b67356)
35,4300,84608,50000,HexString(2a6ee8)
35,3914,74650,50000,HexString(a2c386)
35,3883,81781,50000,HexString(9f829e)
35,4462,86654,50000,HexString(d2b107)
35,4773,86267,50000,HexString(48d30a)
35,4762,80163,50000,HexString(38d54c)
35,3882,74637,50000,HexString(eed34f)
35,3946,75458,50000,HexString(4a6c38)
35,3905,77056,50000,HexString(ae30ab)
35,4373,74805,50000,HexString(9eb1d1)
35,5259,83505,50000,HexString(1999a4)
35,3991,76467,50000,HexString(8792a6)
35,4217,79738,50000,HexString(b02962)
35,3883,76412,50000,HexString(fa7452)
35,3882,76934,50000,HexString(d7ed39)
35,4230,78613,50000,HexString(07a2c0)
35,4291,78454,50000,HexString(88de91)
35,3885,75967,50000,HexString(771b7d)
35,4066,79403,50000,HexString(d3d0cc)
35,3896,74724,50000,HexString(aa3204)
35,3882,71681,50000,HexString(696d39)
35,4253,76446,50000,HexString(16db5e)
35,3882,82810,50000,HexString(1ba844)
35,3883,77223,50000,HexString(5777c7)
35,4198,78145,50000,HexString(93b23b)
35,4311,80780,50000,HexString(dbe451)
35,3884,79068,50000,HexString(8eb88b)
35,3949,81377,50000,HexString(8a9142)
35,3938,78217,50000,HexString(35aa70)
35,3910,79481,50000,HexString(90f9ca)
35,4001,82763,50000,HexString(dcb937)
35,3925,75181,50000,HexString(8974d6)
35,3885,81699,50000,HexString(eeef27)
35,3884,81051,50000,HexString(7256d6)
35,3883,79253,50000,HexString(531ceb)
35,3883,79151,50000,HexString(1a92a9)
35,4079,78352,50000,HexString(c46bb2)
35,3942,77800,50000,HexString(6af3d7)
35,3883,79709,50000,HexString(fb1040)
35,3888,76880,50000,HexString(c51037)
35,3919,78227,50000,HexString(e787da)
35,3882,80200,50000,HexString(0bfef8)
35,4229,77787,50000,HexString(03dd95)
36,4496,70719,50000,HexString(a1dc04)
36,3925,69139,50000,HexString(d2dd9d)
36,3986,70378,50000,HexString(633a1f)
36,4820,77352,50000,HexString(c39b98)
36,3890,75199,50000,HexString(967273)
36,3920,99632,50000,HexString(a408c1)
36,4022,83848,50000,HexString(a639bb)
36,4120,66579,50000,HexString(c0127d)
36,5035,71908,50000,HexString(bedef8)
36,4091,70935,50000,HexString(fbd3c7)
36,4345,90177,50000,HexString(c759de)
36,3879,81427,50000,HexString(018e9e)
36,4734,73388,50000,HexString(61f3fe)
36,3834,67431,50000,HexString(5d0c7e)
36,3774,75449,50000,HexString(e2dd21)
36,3772,63515,50000,HexString(e719a3)
36,4052,76495,50000,HexString(da9fc1)
36,4025,78830,50000,HexString(075353)
36,4068,77681,50000,HexString(323f3b)
36,3931,71039,50000,HexString(221b7b)
36,3893,78211,50000,HexString(a21b35)
36,4119,68398,50000,HexString(ab8466)
36,3867,87705,50000,HexString(cb55a8)
36,3876,89670,50000,HexString(1bf689)
36,5025,90564,50000,HexString(4d263f)
36,3874,72709,50000,HexString(c1928c)
36,3912,71351,50000,HexString(d48f02)
36,3956,80545,50000,HexString(847d1b)
36,3815,87973,50000,HexString(6e8daf)
36,3800,65117,50000,HexString(e1d840)
36,4660,93328,50000,HexString(4882f5)
36,4619,81046,50000,HexString(b4a64e)
36,3843,72088,50000,HexString(eed5fc)
36,5741,89586,50000,HexString(ac4533)
36,3890,65174,50000,HexString(dbda59)
36,3936,67450,50000,HexString(592bc9)
36,5278,73316,50000,HexString(8213c2)
36,3947,83636,50000,HexString(96c0c3)
36,3805,82453,50000,HexString(b904a5)
36,3988,70231,50000,HexString(459def)
36,3957,76614,50000,HexString(cb3674)
36,3840,69300,50000,HexString(ac9f71)
36,3787,72606,50000,HexString(184e62)
36,3914,89501,50000,HexString(4751d0)
36,3815,72394,50000,HexString(1dc487)
36,3934,75565,50000,HexString(716929)
36,3775,77332,50000,HexString(884d04)
36,3931,75753,50000,HexString(061372)
36,3802,73225,50000,HexString(1869de)
36,3756,69584,50000,HexString(f80ea4)
36,3865,70828,50000,HexString(67f6f1)
36,3948,65780,50000,HexString(42294e)
36,4041,80279,50000,HexString(bf1015)
36,3798,74705,50000,HexString(61a6e8)
36,3930,69016,50000,HexString(50464d)
36,3935,87109,50000,HexString(035db8)
36,3760,69517,50000,HexString(c317f5)
36,4781,72499,50000,HexString(6f3193)
36,3956,112374,50000,HexString(5eca38)
36,3819,70548,50000,HexString(585c32)
36,3867,66764,50000,HexString(5c7826)
36,3786,76939,50000,HexString(c5c26f)
36,3911,86517,50000,HexString(6cfab4)
36,4313,65219,50000,HexString(60e236)
36,3767,72953,50000,HexString(6e0541)
36,3814,63937,50000,HexString(599740)
36,4520,80022,50000,HexString(60c421)
36,4261,83127,50000,HexString(88bdb1)
36,3867,78785,50000,HexString(afd687)
36,4496,71273,50000,HexString(404754)
36,3781,72808,50000,HexString(b38ee7)
36,3785,66937,50000,HexString(4a833f)
36,3893,76098,50000,HexString(b26748)
36,3728,73677,50000,HexString(a20cb3)
36,3763,71762,50000,HexString(48f58f)
36,4014,68849,50000,HexString(af2906)
36,3747,97295,50000,HexString(3f2012)
36,3913,76764,50000,HexString(0e4cbf)
36,4523,65509,50000,HexString(6c777f)
36,3763,65629,50000,HexString(e640b5)
36,3736,71352,50000,HexString(acf9a0)
36,3943,69588,50000,HexString(08c42a)
36,3826,71721,50000,HexString(e251db)
36,3825,84471,50000,HexString(341037)
36,4744,80192,50000,HexString(415aba)
36,3901,81546,50000,HexString(ec6650)
36,3919,72915,50000,HexString(c86f69)
36,4093,88257,50000,HexString(a0be3d)
36,3770,66082,50000,HexString(02913b)
36,3821,68616,50000,HexString(0f514a)
36,4055,77338,50000,HexString(b02ef0)
36,3771,65620,50000,HexString(a853b2)
36,4200,75311,50000,HexString(71fdc9)
36,3806,73297,50000,HexString(982422)
36,3784,70445,50000,HexString(3ddc91)
36,3786,75382,50000,HexString(c483b6)
36,4197,91325,50000,HexString(af87bc)
36,4207,80439,50000,HexString(85ab7b)
36,3783,83676,50000,HexString(494367)
36,3890,61730,50000,HexString(974376)
37,3544,65263,50000,HexString(d3c7c2)
37,3502,64564,50000,HexString(866dcf)
37,3501,64961,50000,HexString(3efdc3)
37,3501,65702,50000,HexString(0a9ed7)
37,3469,72382,50000,HexString(ba8641)
37,3478,68236,50000,HexString(9e25de)
37,3525,70121,50000,HexString(237d3a)
37,3525,65308,50000,HexString(1965af)
37,3463,65761,50000,HexString(346dfa)
37,3636,71013,50000,HexString(982545)
37,3434,80652,50000,HexString(e32041)
37,3492,63959,50000,HexString(29bd27)
37,3565,70609,50000,HexString(855312)
37,3467,63467,50000,HexString(072ec9)
37,3869,67210,50000,HexString(cd905c)
37,3785,64508,50000,HexString(a1f8a3)
37,3485,71930,50000,HexString(f1f6ea)
37,3553,74451,50000,HexString(99ee42)
37,3599,84722,50000,HexString(5ed5a7)
37,3585,67394,50000,HexString(8d7b77)
37,3538,80720,50000,HexString(c41576)
37,4205,81724,50000,HexString(146d7e)
37,3575,69745,50000,HexString(86fcbe)
37,3500,62809,50000,HexString(60823e)
37,4460,68049,50000,HexString(1ede29)
37,3512,67147,50000,HexString(75373e)
37,3459,62725,50000,HexString(201c5f)
37,4453,60658,50000,HexString(a896b0)
37,3560,61213,50000,HexString(d61c5e)
37,3494,66810,50000,HexString(7b5385)
37,4335,65830,50000,HexString(3ad2fd)
37,3608,67449,50000,HexString(2601c6)
37,3580,84323,50000,HexString(df57b6)
37,3472,63783,50000,HexString(e2b8a9)
37,3498,76777,50000,HexString(2acbe5)
37,3470,67254,50000,HexString(083f05)
37,3927,69936,50000,HexString(100194)
37,3532,69238,50000,HexString(21bc50)
37,3484,60155,50000,HexString(ff15c9)
37,4920,81171,50000,HexString(55ba3d)
37,3513,76236,50000,HexString(409d8f)
37,3552,58749,50000,HexString(12cb26)
37,3787,70511,50000,HexString(8944e1)
37,3546,63395,50000,HexString(66467a)
37,3525,84415,50000,HexString(29547e)
37,4394,61012,50000,HexString(22634b)
37,3980,61621,50000,HexString(058a15)
37,3635,69732,50000,HexString(f10140)
37,5018,71557,50000,HexString(f2c1a2)
37,3624,71968,50000,HexString(6b4b9a)
37,3534,61234,50000,HexString(4d609d)
37,4080,60965,50000,HexString(5b0b60)
37,4004,61719,50000,HexString(9cdf92)
37,3458,58476,50000,HexString(39dd8c)
37,4617,67668,50000,HexString(d6b621)
37,3449,57905,50000,HexString(fcef69)
37,3510,67302,50000,HexString(6095fd)
37,3784,63675,50000,HexString(047525)
37,3585,70448,50000,HexString(ccfe66)
37,3598,69426,50000,HexString(106a99)
37,5311,63534,50000,HexString(52452e)
37,3923,62689,50000,HexString(0bc85a)
37,4108,65971,50000,HexString(027637)
37,4443,60882,50000,HexString(e241fb)
37,4201,64614,50000,HexString(ab8408)
37,3635,71727,50000,HexString(b989ce)
37,5457,77520,50000,HexString(def4ac)
37,3543,60597,50000,HexString(d4a6f7)
37,3544,63614,50000,HexString(253328)
37,3824,62975,50000,HexString(8657dd)
