runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.minx.integer,param.miny.integer,param.maxx.integer,param.maxy.integer
44,4229,68209,50000,-5231950161843978,-3109911994207625,1359239155474320,4794851386462415
44,5186,60097,50000,-6933131946539228,-4800275677782684,1553352962344734,3333602874814967
44,3634,55468,50000,-8764787887388070,-322346958690235,6475586837478419,7177410694785500
44,3586,57400,50000,-8331152405160811,-674800671398493,5163096812948930,682160547439778
44,4164,57046,50000,-8604581487050736,-4522156855218979,3794503243103181,1681366846571860
44,3501,57015,50000,-7397824745077835,-1312320081322943,3205957179838880,2469567232526711
44,3484,54291,50000,-4940203205662866,-3894770348045164,3615622027746773,3303758160020737
44,3595,55006,50000,-106994361256517,-6406362890041135,5542073387044369,5959977108853884
44,3564,81694,50000,-414795225316618,-8675393333227474,7669914852765744,1957740278915321
44,3667,82817,50000,-7216974866748758,-2963447048584442,7762540668587071,81933824019050
44,4538,79880,50000,-8475358129045448,-5488455744639456,2741203460376818,3195680984857000
44,3588,82040,50000,-4006328107770590,-8016703607564712,9002796147299510,2511842942785848
44,3466,54701,50000,-8834282721283690,-2960178687831884,7238481706181988,907532094304367
44,3823,56818,50000,-41685154351597,-2216013983590816,8574439771561151,561352472109267
44,3525,56410,50000,-1407094722807100,-1880845136054444,7874359979989013,2266821693496799
44,3490,54778,50000,-3874849367614485,-1588408492514278,5401787739970572,7227267873639592
44,3610,54281,50000,-8774727986184234,-8361721052822009,2287520006924711,6878258173930407
44,3484,55279,50000,-8212793968871371,-5900671935351812,3805055493818522,8658718609731843
44,3629,56568,50000,-3520129311369726,-6914717746454048,5368677376754286,4088433479653723
44,3695,54924,50000,-6310616640017648,-2468954976814135,5247844892928217,3291359062146348
44,3511,59047,50000,-2308539689661091,-4639699940220854,8421892688898433,6454574583365530
44,3572,84010,50000,-6234954151014359,-6322692025718967,6556121577206078,469045558021767
44,4191,84883,50000,-7138136025820581,-7534223524944701,7222889532417222,3707649293137526
44,3677,86262,50000,-3236615156485861,-8289864899869948,6105514967324669,3636314356808578
44,4136,85055,50000,-4905851262582442,-7993481240756202,2486325691310189,2196724897105040
44,3736,60060,50000,-144691006505273,-5894001803757575,6774341871874917,3599491692951379
44,3534,57047,50000,-28180800287885,-1943064913778153,3429227124753182,2631117846010325
44,3523,59043,50000,-271202305173623,-3994410914018630,3024086220259562,2029103278438573
44,4502,53539,50000,-8704522757926949,-7764140219667121,5789355134743187,8487706250668577
44,3491,56873,50000,-2854789306685483,-2688576959311909,2918747707540687,7975555010149488
44,3461,56864,50000,-7147909076050338,-7810163476334173,8089799159545724,2845947459179335
44,3597,57570,50000,-5059732848121697,-7316348227937313,3358131343705127,7864260401544800
44,3557,58823,50000,-6341138502918502,-7630449372080523,4186841333715081,5158121623163390
44,3560,82096,50000,-8680187340985048,-5471513543000817,2071462443411515,6644419742519915
44,4330,82290,50000,-839229552038051,-6241772176119123,5389362619978676,3130677883592576
44,3541,84937,50000,-4176825986415983,-6517895538089770,4074587827467153,1772512554855360
44,3608,67038,50000,-8252288797675935,-5426861947684427,8228634285038652,8482663959905009
44,4054,54553,50000,-4891595509035797,-1308995486504263,2995636602979615,464108301808408
44,3461,55310,50000,-3887395322489918,-748009537033385,7371019077227254,4435338578140020
44,3513,55536,50000,-4992506943615050,-182541416645289,6008968834381335,3827008683017234
44,3428,58846,50000,-6011490077084978,-6724962243486823,8205225570388456,2956297987299160
44,3448,54650,50000,-2656111936363230,-7409569157148137,2502988309477127,8142248199052642
44,3532,55740,50000,-2200031270704314,-4162939966375576,2009653053783579,3252354305870203
44,3573,55562,50000,-261679058406449,-6715019479351126,8958751482664590,5937432575846619
44,3528,58236,50000,-3477352293189310,-2542842494564042,2893216248588798,6892591825000569
44,3583,63616,50000,-2673137602711934,-7988626908718788,6379936628059540,8147900372185325
44,3471,65112,50000,-4964663486935676,-7572554580172768,1752550714549647,2820477049508296
44,3472,59776,50000,-3091819849073064,-1832788377724555,5006634351438813,411363478573937
44,3553,57315,50000,-6628363615062463,-5634130508707181,8724706650828377,3697825962459584
45,3590,60832,50000,-1387644574665043,-4584987122389880,4292593465881423,3697276123823024
45,3581,63069,50000,-3679649550655408,-7336694872009279,4764235788403425,5819014473281962
45,3679,69170,50000,-760678638254713,-8294198146798422,1864234517334125,2186090909693334
45,3723,59410,50000,-1336859385865359,-3758828427742909,7203694765545611,1741486166916515
45,3605,62571,50000,-5596020707161693,-412321907531577,8549586079323607,200077422680074
45,3639,60728,50000,-3544307716402053,-155585736492367,3826269816100158,2100007832547519
45,3962,63251,50000,-4735719050724469,-4149357069481393,2696944211167556,4139330129687560
45,4194,66650,50000,-7032044106956314,-5947706904892855,7987857854525510,10286394027581
45,3552,62843,50000,-7158069151473537,-7128771747960540,8895367823178497,4444296755031584
45,3627,61274,50000,-7181542422597749,-4213850779083006,78759227406396,3403017333425666
45,3589,62789,50000,-6381646915496813,-6259277040174699,7505777088577330,7154782186413010
45,3647,71423,50000,-8870279938347507,-5008708510984224,6619833028534212,356082730194008
45,3711,67742,50000,-2277784925702651,-7047290234937111,4358841021747918,8192157632291388
45,4438,58336,50000,-6551193576182192,-2266982609401995,5855890183485719,7749791714961890
45,3589,59819,50000,-6307147429833725,-5551296664181365,2106206177958764,8114935906202674
45,3588,64743,50000,-8700789566012696,-6117813547522694,3185764318497384,3864795958399568
45,3665,66691,50000,-913338987967726,-8817861625132076,3567229194848885,403088860597220
45,3533,58825,50000,-6631953511228780,-6960097231356307,3746913543448806,5270408167004816
45,3560,69130,50000,-676633531378320,-1616516721502145,3557593044618511,4999757644983769
45,4002,60852,50000,-8543878817364174,-5399661044055616,8968056674971119,4334669967907606
45,3523,62607,50000,-470435600591325,-4874496990673133,812705714812814,5075089353685071
45,3696,70251,50000,-501785683431781,-6887545768467159,1207735580832957,8991031986069332
45,3777,64378,50000,-6160824494446276,-7057622908239198,7821037447969318,8340148708639025
45,3613,58991,50000,-494068037557271,-537037713528218,7157927327271153,186769139764069
45,3567,61933,50000,-5601245061522986,-8367622875309208,9001683710959136,3894760674160961
45,3754,63005,50000,-2401668668870563,-2940586003768615,348269499529912,4467478634688410
45,3535,69227,50000,-3212521720263075,-8227579898510076,4929946067286909,5324057286660111
45,3561,67054,50000,-3198170342519437,-2693315652233037,3453913189882803,6480154648241927
45,3805,64413,50000,-7219845392402177,-8792955917853011,8007318541630302,1670579565574933
45,4050,67618,50000,-1825991116177331,-118294654865969,561472471038157,1566090683510556
45,3681,62967,50000,-3745555198807733,-4944295189145608,6237508119093670,7426136386854361
45,3674,62967,50000,-2489117143199849,-920564912305373,1661359372577222,1205556205960584
45,3623,63939,50000,-5974683131428392,-7916976954076825,6836528682948188,104052472103433
45,3623,62196,50000,-3160408991043965,-3230557082543716,624779990393457,6554852975861475
45,3621,63796,50000,-1066226780757414,-5227375076824637,3518309519369516,8599056957812185
45,3634,63024,50000,-2110950682877206,-7077937403525996,1713154629615679,4743429775076664
45,4458,66641,50000,-6172957258790497,-7290519335847539,8148907526801466,1777323478494142
45,3890,64361,50000,-8241044341011818,-7393253634766721,4659729510457706,4586648882820680
45,3629,59160,50000,-80916865217525,-37902874822329,398224516887704,5864398611338872
45,4114,61553,50000,-4781187443122622,-6002053664885855,771593560269821,7715386116147901
45,3663,79436,50000,-5512436100454933,-5868593574408423,2501076877782806,8449788809666540
45,3598,59771,50000,-7253560169696464,-8347836559112967,3896919562029381,7282057891119708
45,3570,61770,50000,-2742357716643611,-6028961421532242,3920799153194125,6460400792150137
45,3805,66980,50000,-54935965092164,-4615821388590278,1479109847877434,3880810653098034
45,3502,61206,50000,-6041026511731981,-3078177388798180,1140416867580014,2902370367604159
45,3591,65742,50000,-8932547444956196,-3745121867414453,8567535447181,3763041753352891
45,3689,62609,50000,-4944698616558916,-2443623865531911,1839902546543771,4055759429949078
45,3615,66279,50000,-6733724988725093,-8225100178103276,7034192895888107,277091577348604
45,3574,63520,50000,-5581187804047250,-8975671996931414,5111488480759720,2305025075636325
45,4356,58203,50000,-853723029446253,-3918925015726964,3309881477721175,4842925311813552
45,3550,58700,50000,-3078158513438656,-215267323654352,7059544157673014,272319670741266
45,3817,68192,50000,-2337565470161917,-6776638996739741,8626235031476138,4853142744775344
45,4593,60177,50000,-2248769098159985,-6531136750889591,3735349970968065,7955867065606944
45,3562,70395,50000,-6773686846407110,-1213242841357040,1119045163111303,3720798576067570
45,3619,62426,50000,-3382831248373233,-7898621652850229,792640376543387,7832712109791381
45,3549,98380,50000,-3349908759049662,-1437410911142571,5816314566782748,2327637835520347
45,3568,72935,50000,-5773867444695262,-7172008477525542,6634004904199030,2227788144418363
45,3516,64747,50000,-1573334753083547,-1598945132341804,4577724826598157,4718528095027534
45,3774,64113,50000,-3548412027444773,-8683670804281504,2357684035720363,6057190428743259
45,3527,62617,50000,-728756252035446,-5357046458009272,353669433878587,7897101801230236
45,3586,65917,50000,-3405170456064748,-5580062423904411,654634049593768,830017794245967
45,3926,59415,50000,-121363532135067,-6800876733802612,6615897534759170,5085465884578988
45,3604,64755,50000,-2649953421219977,-4628801683546929,2017150132409637,5862660354994899
45,3625,83433,50000,-5736346900851244,-2327363807871174,3525952151676862,2458951527977461
45,3827,87937,50000,-5090670895084872,-779362576943691,5982942355116069,6300395841034570
45,3647,61187,50000,-19077816609728,-395737053465135,5282867938402473,5228770265242895
45,3560,58853,50000,-8739979416989836,-7274736399186203,643982461438219,6036527567033608
45,3709,56432,50000,-4436690275136256,-8079538943371259,66872587208305,7886107629642808
45,3533,65178,50000,-1680166910062027,-5740993890892431,4190345346758673,6046821372585588
45,3508,59197,50000,-7335363223531934,-321600411163863,6813168073367289,7087085604538633
45,3768,62525,50000,-3456603560377647,-7362900075965029,715286710383692,1838039153164910
45,3544,57962,50000,-1100117692234235,-6063538828932961,888729908485662,341512959629786
45,3569,57228,50000,-3383680538392950,-7847450236163085,3494716284854957,4773648324186182
45,4186,57852,50000,-2962479269206731,-3402907443177617,6382681390632088,7551094082497995
45,3605,66186,50000,-4244377617849842,-8356242029240808,4226129654442258,1989270466490007
45,3746,63186,50000,-8111502987820480,-4171690259975230,6762129244659917,3216547817034802
45,3909,64726,50000,-7201054829550119,-5799789435953676,6629474676955859,6240250907704398
45,3574,56668,50000,-8040027092751167,-7236418859774274,8437194093929012,1182085028387926
45,3720,63632,50000,-6013911807946529,-93724680446812,2738971799364445,7972564799708749
45,4786,60057,50000,-8483077625912444,-5544295981008855,3484051635969671,7764088647075290
45,3769,65807,50000,-8774499053473796,-8156266587424162,1621695536842590,8693695652793931
45,3533,57392,50000,-3022638428793702,-6637308205509334,3934339446887257,546404434999182
45,4326,57232,50000,-1159393803768248,-7690178718705114,6498537770784172,6583749224918249
45,3643,57658,50000,-6426217984359445,-8282117845333827,8517218545889845,2909942590750954
45,3703,79914,50000,-6683343730207388,-6793333220860759,1837294350197807,60123202452561
45,4140,66039,50000,-5955254219044449,-5831918438048255,2231023586504801,34661894677351
45,3546,71608,50000,-6963587702368413,-6788767731727914,2532069700438470,6829769082131499
45,3785,64507,50000,-1210875967027483,-5029430275271341,1769030810712950,6387399795573943
45,3667,60780,50000,-8023402925589354,-1368344207189042,6227496011160165,8735568340657395
45,3597,71417,50000,-8019680093833045,-3055823407271665,6468791770370093,2406208169435776
45,4226,58682,50000,-122562812291254,-4945337694476676,1475397743978302,8120211563358964
45,3758,64605,50000,-2644797488141709,-1363277531400401,554502179928062,2352873297486010
45,3549,59790,50000,-3833533859683331,-7481614832282904,6251844567269849,3496018851365504
45,3596,69843,50000,-3341100902692502,-5068417703727117,5730886947808275,7513854713950783
45,3597,68440,50000,-1468012960254089,-2753971122468928,7418220777923277,320784184021282
45,3963,62842,50000,-3614776297197799,-3019449362372482,4751794083038978,854280562137462
45,3770,66964,50000,-2635329356342773,-5260780210874043,6430702961727364,6127651328262482
45,3664,59259,50000,-7281664276538027,-6280943947519868,696277273754707,4691782844768263
45,3541,67077,50000,-7485694575806391,-3912201157176149,3789382591847083,458631419122896
45,3689,63620,50000,-5552594581807615,-6914451047252427,4541650356257467,5223654901535622
46,3884,72980,50000,-4073333542391638,-4804946719457658,8685539680714214,7682669828701053
46,4563,72159,50000,-7187958228357646,-4820321534990950,5019276940503060,6517562994347236
46,3882,67465,50000,-8667656608763807,-5429223843370279,5533465022360866,6218030180408139
46,3882,68525,50000,-7848169728840209,-7567244954271572,7365073440030068,7014871273840026
46,3891,64746,50000,-412345482123889,-774793368058267,3387479971278615,3001786167237887
46,3882,68340,50000,-3165037772843530,-5896974993049376,158775453541500,397891819311828
46,3883,69665,50000,-2250585447078886,-2555716008249645,1297106050307405,4394245046017077
46,4870,66048,50000,-8938226563840503,-7072006197444274,3797945165762650,4774549340502789
46,3883,71871,50000,-2938806300238800,-4835524326927154,7842195057827325,6072322726641706
46,3991,69244,50000,-5711117821525167,-7700512834120214,5394149666595784,917673424614760
46,4043,66199,50000,-84439205598300,-3920237780214818,7886123433456315,3052257136209710
