runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
3,3281,23995,250000,618561301,2212334612,4070663701
3,3271,24162,250000,3237541269,822346810,1875245330
3,3247,23795,250000,527520391,2855027192,544427836
3,3272,23686,250000,3798653741,1617953308,3135094681
3,3290,23670,250000,3208723494,285156142,3567761816
3,3248,23992,250000,2823539108,2902265169,1807995796
3,3280,23667,250000,2603432616,3075309882,2352029929
3,3271,23818,250000,3298004374,3984214174,3217545367
3,3246,23800,250000,3901346973,1169625619,4136067476
3,3269,23817,250000,1758483609,2039163904,375432424
3,3275,23802,250000,418001123,4257475932,1361805197
3,3245,23935,250000,3578175942,711186114,1774690047
3,3245,23789,250000,4155800377,2140903095,3489959583
3,3275,23996,250000,4092029187,259032884,2495851117
3,3259,25556,250000,4091837527,3204152569,3947047584
3,3277,24434,250000,1345067114,3930983524,668288140
3,3274,24570,250000,2358598881,3789794765,3564689764
3,3257,24196,250000,291030681,3103727733,4186265622
3,3271,24380,250000,279255647,252078581,1988562057
3,3404,24271,250000,18986204,1343158213,3730736054
3,3262,24310,250000,872656388,3138952438,1853961082
3,3292,25412,250000,1409309605,3869102145,836001668
3,3291,24509,250000,3551000362,1800566675,2611353025
3,3289,24622,250000,938202136,1185606549,3237472196
3,3301,24455,250000,1909503150,983224018,710534310
3,3361,23918,250000,3512013459,274505566,3358813607
3,3245,23748,250000,3420883039,1906770135,916416565
3,3277,23976,250000,2911721266,717267174,2410221832
3,3329,23790,250000,69104697,2234886252,85102127
3,3257,23792,250000,4040130779,1926397186,2939652305
3,3297,23770,250000,3060268319,1313753266,3479751065
3,3281,23801,250000,397799569,3881807854,1283208339
3,3278,23927,250000,1559760680,2314863740,2245763637
3,3300,24004,250000,2686024050,713315028,153452541
3,3287,24002,250000,3860953960,3670238404,4115521775
3,3267,24188,250000,4287349394,1391924186,858809341
3,3277,24528,250000,1832161114,3782676075,3493906608
3,3301,24323,250000,4048416474,2224800577,1620091772
3,3261,24519,250000,2601908669,2403017015,4019446381
4,4309,29616,250000,1736391489,517693798,549467991
4,4400,30282,250000,1997409960,4038430678,3958721703
4,4176,31328,250000,2688448502,3882732514,1550264441
4,4080,31256,250000,3906003376,773026169,765232567
4,4121,32157,250000,2671852584,2625068161,1696302701
4,4054,34643,250000,3127123560,34532585,3983796603
4,4135,31400,250000,3432038702,228578269,3163626105
4,4171,32702,250000,1808604563,3419933913,450231744
4,4115,30408,250000,3395736321,2314447444,4240735357
4,3920,29985,250000,2958245876,1868921783,1397047537
4,4244,31079,250000,3707025159,1958716311,3307839825
4,4012,30339,250000,2358967501,2315138436,118891020
4,4192,31089,250000,4067386116,2043535037,1848428877
4,4014,31453,250000,996233693,3087483609,3661953761
4,4006,30069,250000,1836915991,299479426,3336513235
4,4231,30732,250000,1383885356,4268304623,764423805
4,4103,32010,250000,2099749246,1346363399,1101138417
4,4338,31786,250000,264054359,1927763831,3233000560
4,4056,33099,250000,2436521700,2537952405,1704535760
4,3924,31082,250000,3403878993,2843827438,928302297
4,3877,31668,250000,4140297261,1564559232,2334999634
4,3912,31826,250000,467063431,190241190,3635075930
4,4137,30799,250000,3471221820,2016036030,1362782811
4,3887,33437,250000,2249545694,275250380,1268917654
4,4094,32740,250000,1888666233,2239396612,1855362023
4,3889,32604,250000,2742401452,3420573120,1401796978
4,4001,30892,250000,1460392521,2153910356,668256217
4,4218,32256,250000,4022006940,1533076949,4195994369
4,4163,31633,250000,1785094980,367217402,1580454884
4,4282,31629,250000,3700308312,3795973220,3414308527
4,3877,31778,250000,3332625753,1578060113,764416811
4,3851,31158,250000,599735880,3206838309,1346596858
4,4175,30381,250000,2925487614,808238750,4160249031
4,4604,30291,250000,2729226679,2156981370,3989616173
4,4421,33587,250000,3806536437,1981019506,1931608998
4,4062,33610,250000,3071435761,494720508,2852114976
4,4151,30271,250000,1407951079,4039879176,3391771852
4,3950,31574,250000,3711223102,2555978615,416968961
4,3940,33167,250000,3150523026,3695883321,2677041384
4,3965,31858,250000,738214607,1289740175,3388433926
4,4213,32524,250000,2092701097,222174272,3537111174
4,4088,32217,250000,1327629514,1496178908,3997031015
4,3919,34600,250000,872392029,3717372403,2853698770
4,3895,29660,250000,3093704995,255301413,4214392156
4,3886,30193,250000,1857726270,750932031,3795350526
4,4211,33166,250000,1408700459,2169633320,4072671000
4,4149,29907,250000,3357914875,1261927736,3284271678
4,3860,32979,250000,1744171921,3516519643,1772076095
4,3835,33380,250000,3820122071,1285678357,4054071254
4,3970,33261,250000,3330781537,2450037142,1588544536
4,3890,31811,250000,3546449034,1984142085,2976839911
4,3859,35229,250000,1099290655,3398428674,2050646055
4,4060,32856,250000,2315464116,3352058223,2500146226
4,4010,31422,250000,1473727856,3299293556,1528363683
4,4039,35908,250000,1114513692,3471394124,3979433599
4,4273,29705,250000,2786565964,302856598,3250309993
4,4000,30349,250000,3438595528,1517648972,2131168413
4,3932,29853,250000,3482985397,3023012672,2448694921
4,3954,30745,250000,1443398879,98893475,1652684856
4,3851,33403,250000,963750660,318022982,3780286571
4,3913,34897,250000,1952823483,3445828259,2545130202
4,3910,38270,250000,2690468863,1902268981,1435174414
