runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
5,3452,25280,250000,2495118662,898710190
5,3272,22545,250000,2706757211,1940350835
5,3273,22674,250000,10826871,1476884390
5,3366,30679,250000,3256883017,2352258852
5,3298,23332,250000,1255991472,1443160467
5,3281,23584,250000,718113500,3243008604
5,3350,23866,250000,2478857036,782533313
5,3279,23426,250000,2214612130,2222930078
5,3271,23453,250000,2341970304,1653172621
5,3328,23707,250000,3932360356,685398690
5,3355,23549,250000,3868179755,3078077940
5,3248,23588,250000,3792719495,1511282843
5,3350,23888,250000,1253420248,2392843453
5,3273,23773,250000,1942461408,355362364
5,3327,23709,250000,1736275462,2281098301
5,3272,23811,250000,490977590,2332829062
5,3295,24275,250000,409694473,3227471050
5,3274,23547,250000,3981933742,4024105223
5,3347,23866,250000,3101991248,406852298
5,3275,23544,250000,2496725085,3176088739
5,3284,23440,250000,4005478897,453017697
5,3272,23980,250000,3626865568,2318142861
5,3285,23491,250000,3314630550,2215994995
5,3247,23876,250000,1883206887,3121314216
5,3362,23725,250000,3138450455,4068643261
5,3280,22575,250000,3289458546,1647006655
5,3298,23721,250000,2345151174,2917538765
5,3278,23786,250000,1357885421,587979588
5,3275,23855,250000,3616398699,4237112823
5,3276,23823,250000,3532785816,577823964
5,3355,23810,250000,3093109143,1441660018
5,3294,23034,250000,3833375292,4273712175
5,3272,24386,250000,2459260624,3959938135
5,3298,24483,250000,4103735582,2424021509
5,3271,24750,250000,3801370460,2014084152
5,3277,24513,250000,723873725,1243435558
5,3363,23406,250000,3235339016,725093465
5,3273,23932,250000,1649171709,2563720411
5,3280,23102,250000,718571371,1257284169
5,3273,23303,250000,803639958,1707167234
5,3273,24272,250000,1514440995,3957743660
5,3379,29885,250000,898380634,3681521368
5,3348,22631,250000,3000416388,2444094078
6,3299,22326,250000,1578256248,768622194
6,3266,23100,250000,1915443394,3154116979
6,3321,22604,250000,160942025,172863617
6,3282,23041,250000,3390077505,2306505930
6,3264,23028,250000,3475846547,3038615419
6,3269,23314,250000,2165112516,539480161
6,3270,22845,250000,2655406800,426622972
6,3268,23101,250000,2422335570,979770761
6,3320,22828,250000,1338219381,93390250
6,3271,22804,250000,2503956274,3335773673
6,3269,22953,250000,109251831,2627853790
6,3270,23655,250000,1850624255,234416613
6,3285,21970,250000,1855691237,2891770178
6,3266,22301,250000,258298546,3610314760
6,3328,23328,250000,370847925,3015912652
6,3266,23648,250000,3109392999,2715887823
6,3305,22105,250000,3726768825,2146645601
6,3269,22207,250000,2169149558,366240014
6,3276,22285,250000,3701519778,3567930134
6,3269,22312,250000,492037658,424249816
6,3340,22315,250000,228328185,3782247385
6,3282,22123,250000,2826977060,3633084349
6,3266,22214,250000,2196890066,3332771538
6,3269,22363,250000,3580552417,2692192547
6,3270,22280,250000,2809528708,578266824
6,3264,22237,250000,3511109284,3778818969
6,3356,22114,250000,1035583134,290830338
6,3271,22146,250000,1492367751,3848311933
6,3267,22372,250000,3709316842,545058976
6,3272,22008,250000,1314475878,1232090708
6,3272,22266,250000,1990513175,3123456041
6,3295,22272,250000,3477843653,3670207711
6,3319,22307,250000,3283055330,2732119903
6,3269,22261,250000,3975588974,2182555076
6,3277,22322,250000,176253649,363301568
6,3286,23320,250000,682273503,1638320005
6,3273,23201,250000,645373220,3724421524
6,3269,23000,250000,2213939445,1742751818
6,3331,23797,250000,2586428508,620468488
6,3244,23382,250000,1649067997,208554065
6,3280,23136,250000,805821996,2016475144
6,3267,22843,250000,2881538093,3614808254
6,3246,23282,250000,945754526,541113070
6,3269,23474,250000,2191813593,3858165505
6,3332,23476,250000,3447417653,893083741
6,3245,22837,250000,4084063448,2425371909
6,3265,22702,250000,4038472173,3191328625
6,3268,22547,250000,3726790563,413712659
6,3244,22563,250000,2030375199,473621238
6,3273,22909,250000,3289218128,3656492678
6,3272,30104,250000,541776528,3522485280
6,3244,24817,250000,3043403080,417463680
6,3287,22616,250000,46366943,805782775
6,3268,23412,250000,1855748997,72117962
6,3244,23123,250000,4271522574,2616891102
6,3268,23010,250000,3625911450,2440342729
6,3323,23277,250000,1521215080,2260605891
6,3247,22922,250000,2011793586,3242986369
6,3262,23312,250000,1837882141,1946945258
6,3267,22470,250000,246243489,3019345835
6,3246,22619,250000,1717015555,46469561
