elapsed.ps,repeats.n,param.a.vector3,param.b.vector3,param.axis.vector3
47842,100000,-2.880196071275002e+38; -2.811993629445379e+38; -3.1294149623352958e+38,-8.681688691469942e+37; 1.0732451239459004e+38; -5.579600625241838e+37,2.1873808025973388e+38; -3.3019845992624294e+38; -2.2422984689606662e+38
48183,100000,2.619866425527804e+37; 2.1844800123758245e+38; -9.357898142932808e+37,-3.2637976897570582e+38; 4.391779053912381e+37; -7.26488974427548e+36,3.8707921507968623e+37; -2.1947234405220528e+38; 1.3227420868418601e+38
47994,100000,-5.291426121352195e+37; 1.2945486247843522e+38; -9.22261142851501e+37,-1.3313749902535104e+38; 9.039758248638404e+35; 2.9193885826485224e+38,2.1470534904064942e+38; 1.2245866839216121e+38; 2.6062498805464165e+38
48414,100000,1.9937231387570964e+38; -1.495563327060127e+38; 2.031423878904268e+38,-2.2827255706067608e+38; 4.438778974626683e+37; -2.77503116900778e+37,-9.18628664703535e+37; 7.764265486428188e+36; -3.164169074015249e+38
48241,100000,1.1801750014968322e+38; -2.4401225453816907e+38; 3.4878929628654046e+37,-1.3495208508295134e+38; 2.544090177010009e+38; -1.5908886239563296e+38,8.546163658739302e+37; -3.3401926024737885e+38; 2.6842598815398855e+38
48138,100000,3.588650142583585e+37; 9.360385780470696e+37; 1.0175712279405008e+38,-2.6663981775224297e+38; 1.30425680014114e+37; 3.3224909266681054e+38,2.752486256612841e+38; 2.28948610337585e+38; 1.3180751043920599e+38
48596,100000,2.859721384428308e+38; -2.783089370343311e+38; 1.6377031634468541e+38,3.011560167675453e+38; -2.5548942109576824e+38; 1.6675857445761542e+38,-3.198110469542384e+38; -6.468273894965596e+37; -1.831735443392476e+38
48138,100000,5.252823625274045e+37; -2.1041854007646e+38; -6.644036185988441e+37,-8.111714445029083e+37; 2.519077909486786e+38; 1.0018018572977577e+38,-1.1902257974578497e+37; -7.335498516533492e+37; 6.887300871473438e+37
48401,100000,2.771037156908629e+38; 3.2475409328115393e+38; 1.5531963010091434e+38,-2.309554736382279e+38; 1.3422122873529336e+38; 1.3961276984456966e+38,1.1259180346263437e+38; -2.061422779652645e+38; 2.153996159213824e+38
47851,100000,1.5967200195414755e+38; 2.461764484901075e+38; 5.536208564900846e+36,1.5095731986697534e+38; 2.056439974732304e+37; -1.8952366255000688e+38,-2.0853980075728337e+38; -1.7465485878197908e+37; 5.042172040311239e+37
47892,100000,3.3981013157813664e+38; -3.249055420336644e+38; 3.764376939389623e+37,5.297447968763519e+37; -3.3521671342796884e+37; -1.895081870714793e+38,1.019071619190931e+38; 2.709541093814453e+38; -3.8914381225926594e+37
48483,100000,-1.6881542375672654e+38; -1.5231775234993548e+38; 1.99866373091245e+38,6.90197215246024e+37; 2.548231642226979e+38; 1.4307047446898099e+38,-3.8390501797671474e+37; -2.490590656726169e+38; 3.1451530980672493e+38
48054,100000,9.135779390640337e+37; 1.3511085578532873e+38; 1.2356542877820847e+38,-1.342014635271346e+38; -1.4317366122783957e+38; -1.247836207226182e+38,-3.3587816336996313e+38; -6.115442618681192e+37; 2.844504303799072e+38
47874,100000,-1.7748461239915775e+38; 1.3848138407796236e+37; 2.8777439279539206e+38,-2.6244052738549332e+38; 1.842983256462277e+38; -2.7386984773883747e+38,-3.2862813492749942e+38; 1.8442233229854443e+38; -8.288152647351969e+37
46881,100000,-9.304992491602163e+37; -3.0994819794181306e+38; -2.3774528406557996e+37,2.2273637194731134e+38; 3.088052638782377e+38; 3.9747983190034277e+37,-2.920714443764313e+38; 1.3869033599700038e+38; -1.0168564758260681e+38
47878,100000,1.1211848301091875e+38; -1.9387117676614e+38; 3.0167735582399757e+38,-5.428358246249088e+37; -2.312353911731679e+38; 2.887722265006629e+38,1.165315803985053e+38; -1.5441144464609163e+38; 1.3349040281124978e+38
48061,100000,-1.3868781083700473e+38; -2.883095036079652e+38; 3.2653726188627818e+38,1.100864036045361e+37; -1.7263851599014765e+38; 5.073822740497737e+37,2.3162446863659476e+38; 2.0260096924846693e+38; -1.988761655719851e+38
48002,100000,2.6042338090318135e+38; -8.715306785387995e+37; 1.4604841897662754e+38,8.033558207862372e+37; -4.279436308298475e+37; -3.1158229083635047e+38,1.8758632734948528e+38; 2.2393782076259325e+38; -2.6785447041617685e+38
47873,100000,1.77670358706308e+38; 3.1199439390527986e+37; -1.3790762766919066e+38,-2.3956081325522683e+38; -4.1657820513735726e+37; -2.278138944528509e+36,2.9274425246780364e+38; 2.5540411328097528e+37; 6.503778252976788e+37
48078,100000,1.4167340181307186e+38; -1.6323800450463757e+38; 2.000335812760175e+38,2.9544191435713733e+38; -3.194039003991559e+36; -6.592640052992547e+37,-2.816976206188612e+38; 1.9493464434888828e+38; 1.0437736672592663e+38
48084,100000,-2.636540239520798e+38; -1.9873974608499095e+38; 1.5003369949844426e+38,-3.1728093805064046e+38; -2.3810838990350933e+38; 8.097246495198558e+37,1.8530098656498422e+38; 1.3740843700402559e+38; -1.5446112640841577e+38
47959,100000,3.3919139639076764e+38; 1.563286394138768e+38; 3.1949417486900053e+38,-2.301834693520865e+37; 1.852942528049958e+38; 1.1188784159011083e+38,-1.2045213975127675e+38; -1.4247242733940771e+38; 2.3914784311328688e+38
48034,100000,-3.0411958104678287e+38; 2.0322326336489607e+36; -5.582299073074544e+36,-1.7951185952145234e+38; 1.6822689921846218e+38; 4.581295861007942e+37,3.2740583579514496e+38; -2.2678169854275966e+38; 1.9609208033533026e+38
48047,100000,2.1820098177101958e+38; 6.887703477304071e+37; -2.248689963287017e+37,-8.39513221680643e+37; -1.743178918994264e+37; 3.3482364032985007e+37,8.896151848257514e+37; 3.3417476548181004e+38; 2.343146463167847e+38
48634,100000,2.0215848820055367e+38; -1.5250651059491186e+38; -1.048909173370911e+38,-2.888421399665667e+38; -9.836595461434353e+37; 5.233640522270911e+37,-2.330498758187202e+38; -1.6211811125837195e+38; 2.380505241889101e+38
47942,100000,1.3266921875242193e+38; 5.351056912647171e+37; -2.763005322705583e+38,1.2742268673060694e+38; -2.626742618737658e+38; -9.238013890368024e+37,-1.9494763776754062e+37; -6.088128297667954e+37; -1.627310152529799e+38
47813,100000,1.2965616539375146e+38; -1.093804895500882e+38; 9.093094045508972e+37,-3.214180425495453e+38; -2.376106190070165e+38; -2.9225335730816646e+38,-2.393895891533528e+38; -1.973463648276297e+38; -3.107093562094189e+38
47772,100000,-2.314681115409602e+38; -3.7580351369668014e+37; -2.2071758258982147e+38,2.0482599014680673e+38; -2.4000073871953003e+38; 1.1571055859895427e+38,-2.9442278412178265e+38; -1.0353031245364933e+38; 1.5168941597692035e+37
47752,100000,2.891986235977605e+38; -2.275517405057719e+38; -2.4407699598962393e+38,2.3993084553603585e+38; 7.687830845541647e+37; -7.154796824946859e+36,1.7454193900181195e+38; -2.8609253989684046e+37; 1.5145100385793303e+38
48070,100000,2.0380262088784488e+38; 3.1657285884896737e+38; -2.0661666324348432e+38,-9.047728379948484e+37; -4.518052265502316e+37; 3.156177703219362e+37,1.4982881673783297e+38; -3.0301678587181312e+38; -1.5608661956128123e+38
47862,100000,-2.2172113593460055e+38; -5.759170431607528e+37; -1.480982809856302e+38,3.2848999143568895e+38; -2.520266864337752e+38; 2.0409448476204143e+38,-9.236267067840909e+36; -3.2496075075260554e+38; 1.8513968056140638e+38
47963,100000,2.3609560413926215e+38; -2.8806078041899562e+38; 5.073351681534693e+37,2.0642627226453484e+38; 1.4038360282155644e+38; 7.550178695103824e+37,-1.239249344884332e+38; -2.0476723200618495e+38; -1.0824361992698432e+38
47955,100000,1.915861807826022e+38; 1.694839471890701e+37; -3.2302799937665437e+38,-1.6024635922930376e+38; -2.1597685329870234e+38; 1.7925048010889008e+38,1.3524361429738943e+37; -2.9810801681712774e+38; 2.5946089943784967e+38
48067,100000,2.790132437078179e+38; -2.1238339850681377e+38; -3.3352599204581804e+38,5.379010129562924e+37; -2.53315187351076e+38; -1.0271185257596137e+37,-1.789028801731027e+38; -1.4745850279829741e+38; 4.763330994260956e+37
48835,100000,-1.9277732613380547e+38; 4.059968974001442e+37; -2.2506536047727945e+38,-2.5703400771672472e+38; 1.258505768798183e+38; -3.266212310620373e+38,1.8185642494199606e+38; -2.3229135426436283e+38; -3.0669096465392423e+38
48091,100000,8.738818154600548e+37; -2.9501541584799174e+38; 3.341206114481683e+38,2.5359770103444525e+38; 2.6952121799017614e+38; 1.4190865748206461e+38,-1.1151193755172155e+38; 1.959440390276332e+38; 2.68516184029496e+38
48049,100000,-2.946985437627539e+38; -1.8822504071031387e+38; 2.234960293166065e+38,1.3627069523730875e+38; 1.6716680865691292e+38; 2.036656132109722e+38,-1.1609346006865681e+38; -2.639956000122149e+38; -3.239130920404927e+36
47681,100000,-1.6088503202531314e+38; -2.30254959775337e+38; 1.3100013870131823e+38,-1.903036023289057e+38; -2.6435294057521443e+37; 2.9361864742822667e+38,-3.3267287333306924e+38; 2.6437238633542194e+38; 1.9707995537748572e+38
48176,100000,-2.302677376933873e+38; -1.347640975695399e+38; 1.2327306798497664e+38,-3.3668357785532413e+38; 3.1895498729209706e+38; -1.0525016951719577e+38,2.5542674845009295e+38; 1.7546894653274685e+38; 2.1376477257768968e+38
48165,100000,-1.4362669926995153e+38; 2.9171747576402838e+38; 1.8404526202160294e+38,-2.5700930374182748e+38; -1.6695539496040926e+38; 1.6266021950225835e+38,2.1382190812554316e+38; -1.761473525691698e+37; -2.1923727092489895e+38
48253,100000,-9.683035943909446e+36; 1.7595533899745202e+38; -2.319007556202157e+37,1.5495241707504023e+38; -2.155451422102886e+38; -1.5085250037414367e+38,-2.204061816845742e+37; -3.097933620268988e+38; 1.0138047844771027e+38
48107,100000,2.4434634638916042e+38; 1.8499518867538997e+38; 1.8806369414191682e+38,-7.773889616550181e+37; -2.3615894610445435e+38; -9.681806196062165e+37,-1.7236750243302366e+38; -2.2453420473457902e+38; 2.6085324629232115e+38
47970,100000,-2.0561523955171363e+38; -2.4021350119627234e+38; 3.2619205527482403e+38,-2.1393441465161462e+38; 2.6426259765223737e+38; -2.2705149515530744e+38,-9.765270339822152e+37; -2.1089473048913455e+38; 1.773243002336505e+38
47838,100000,-8.214140106467284e+37; 2.486130149206134e+38; 9.515288627336664e+37,-1.2232147817360211e+38; -9.733390448407132e+37; 1.6536647099205919e+38,-2.4668200783188814e+38; -6.211836291503267e+37; -1.174625227169033e+38
47890,100000,-3.1314456371848134e+38; 2.535467921863401e+38; 1.021804775297071e+38,1.3983261088226364e+37; -1.6141049601681855e+37; 6.947309929707522e+37,5.152769991638991e+37; -1.1393909294417134e+38; 3.257009775735004e+38
47948,100000,-1.8548399474683797e+38; 1.5054147976407648e+38; -1.0618921465823044e+38,2.2748207042878336e+38; -1.597566810142428e+38; 3.3486749089941316e+38,1.608941895332492e+38; 2.004757225935699e+37; -3.5627753655919665e+37
48088,100000,-1.9829024732335482e+38; 6.291487849318007e+37; 1.3900944928849944e+38,2.3337843057188974e+38; -2.0112345655606972e+38; -2.249811884774243e+38,-2.743304409785268e+38; 1.3611463223661345e+38; -2.1483702244379633e+38
47855,100000,-1.381022678129521e+38; -1.5272312672947886e+38; 2.6943730966164583e+38,-3.8949107246469246e+37; -1.4966924488027624e+38; 5.326079632280514e+37,8.356716825956874e+37; 1.9777876551796994e+38; 3.1914107840021056e+38
47925,100000,3.8858024015541647e+37; 2.3319917463581267e+38; -9.188658674838498e+37,-1.526477775778013e+38; 1.74541168270247e+38; 1.8443310225804397e+38,-2.670660728724733e+38; -1.7852668203977417e+37; -3.1209525325763642e+38
42617,100000,1.4066704188986387e+37; 1.3139605133678151e+38; 3.9098844670669405e+37,-3.5616360012324814e+37; 9.793239782665587e+37; -2.7476468736814098e+38,1.933851899496269e+38; 8.494623520635223e+37; 1.6167042777239535e+38
48578,100000,6.203240099252999e+37; 1.063178558411416e+38; -1.909224592107323e+38,-1.4363859490318407e+38; 3.168140978287932e+38; -5.610253937936077e+36,-1.1936140246881638e+38; -1.7479696241426466e+37; 1.6482417006528155e+38
48074,100000,-2.2984371363821335e+38; 2.2045070664425662e+38; -2.4110408151955908e+38,6.046410930534923e+37; -3.30473205446734e+38; 1.4257022911851652e+38,2.7907977001131787e+38; 3.129493860908654e+38; 1.7939846056935832e+38
47964,100000,-1.2530974642773692e+38; -1.644833647367114e+38; -2.6263905161069386e+38,-2.2472532588027423e+38; 1.6038592248978648e+38; -1.24952502206183e+38,6.494823569136776e+37; 1.1140861895720055e+38; 2.7083608603996167e+38
47999,100000,4.0780471927414167e+37; 1.111978923273222e+37; -2.7535703514061563e+38,-1.0231076158779616e+38; 2.007217025866406e+38; -8.910434721100406e+37,-1.4318511064806083e+38; -1.6081220803363123e+38; -2.5515082654984487e+38
47535,100000,2.485886354642698e+38; 2.0151147933419718e+38; 2.8314716386841497e+38,1.7194205860917746e+38; -3.2891261600460024e+38; -2.650375682407833e+38,-3.3277838242782744e+38; 1.533225809512184e+37; 1.3853448596160592e+38
48041,100000,2.911637862642583e+38; 1.5637567432174767e+38; -2.3178108940355416e+38,-1.7657042335109236e+38; -1.1977499122424924e+38; -9.193274951264289e+37,-1.16077791907238e+38; 6.994746936348783e+37; -5.601286070529823e+37
47967,100000,2.2077902307911333e+37; -1.2246731883985717e+38; -1.412342572215384e+38,-1.23458347796706e+38; 1.7982181530501534e+38; -5.621020855074176e+37,-2.8941682176027657e+38; -3.4931694317237946e+37; 9.582443685534355e+37
47815,100000,-1.171181121900261e+37; 2.259066342628197e+38; 1.69296735477826e+38,-4.448358863742728e+37; 5.254401089680969e+37; -1.1220743151823557e+38,1.5216446803935588e+38; -2.4593125444040897e+38; 1.3366480111022678e+38
48069,100000,4.0995176444876023e+37; 1.8972843375736534e+38; -2.319761859015317e+38,-1.635891944269248e+38; -2.317374619404967e+38; 1.4951771499812736e+37,1.5690914225914292e+38; 3.1374127220902077e+38; -1.3596755434337257e+38
47863,100000,1.5586698134768329e+38; -1.743505947496111e+38; 2.1502307298709062e+38,-3.1095844448176135e+38; -1.0618095971752175e+38; -9.091224007343515e+37,-2.4978793434413373e+38; -7.237828573087108e+37; -2.7165527354909416e+36
47902,100000,5.748210831578195e+37; 2.5604434782252415e+38; 1.053670064763669e+34,1.4223861172149682e+37; -1.6001870946391237e+38; -1.6190281348042919e+38,-2.986481576672826e+38; -1.1288221714454426e+38; 8.181140118981903e+37
47980,100000,2.7421850235992424e+38; -3.30776508599947e+38; -1.5479353735471122e+37,-3.752733822156647e+36; -2.99546992931278e+38; 2.028528970581539e+38,3.7133836657544822e+37; 1.4789867165151586e+37; 1.2651166173843972e+38
47914,100000,3.1900261038984643e+38; -4.303651984184515e+37; 2.1825673811502e+38,2.9354467748040215e+38; -3.1539520130015055e+38; -3.156183078057907e+38,1.5901449694082117e+38; 2.0036100021424925e+38; -2.672437670630109e+38
48038,100000,-1.7749193434902467e+38; 2.486341289090108e+38; 1.6613631013097539e+38,3.3976727484664413e+38; -7.558571556197815e+37; 1.9917514857195254e+38,9.98621169823713e+37; -1.3452625589332268e+38; 1.8944018015207825e+38
48032,100000,-2.8539481993587244e+38; 2.0713735326282927e+38; -3.2272579147355996e+38,1.5058209528930779e+38; 3.3349325623671774e+38; 2.173164101115779e+37,1.7356619284059947e+38; 2.083006103008275e+38; -9.007262944548239e+37
48000,100000,-6.251710494663566e+37; 2.3242852420051232e+38; 3.3475361531069346e+37,4.704266589254162e+37; -2.030890476884704e+37; 2.4135880830177134e+38,1.7488570556218424e+38; -3.1171718914262435e+38; 3.1249364034707135e+38
48008,100000,1.810657354860073e+38; 2.6661207141590517e+38; 6.5049546327338e+37,3.4775570469313837e+37; -1.32440727267032e+38; 2.814970681527003e+38,-2.5202695010510005e+38; -9.045121076193935e+37; 2.9551854130061993e+38
47776,100000,-2.8076925416648285e+38; -1.8649087440679205e+38; 2.7307994929682326e+38,2.1282370426629705e+37; 3.8139281337019444e+37; 2.0940184373025777e+38,1.6868262467984663e+38; -2.4129384374381085e+37; 1.1143878904148598e+38
50348,100000,8.037692016469716e+36; -1.295136561132738e+37; -2.7413191675332625e+38,-3.991389837119455e+37; 2.959537409634855e+38; 2.4026191530799626e+38,-7.1401941238575295e+37; -2.1313046049974508e+38; -1.2165301051788496e+38
48086,100000,2.3301170432384612e+38; 1.2374511064488722e+38; 2.214630422723941e+38,1.0069289462094167e+38; 3.1073951615249953e+38; 1.9359914908853583e+38,5.132328365119951e+37; 4.270691547397861e+37; -2.41568994912494e+38
47980,100000,6.763497550312989e+37; -2.1975785953219588e+38; -2.046557801654129e+38,-1.2428576362588456e+37; 1.1542258894740163e+38; 2.5746456270779104e+38,3.2867492644645505e+38; 3.877273394785709e+37; -1.6564790970771946e+38
47938,100000,-2.0082706970453156e+38; 5.73379916543432e+37; -3.6007934747434114e+37,-7.900493938476895e+37; -2.0955345474204507e+38; 5.112158522889599e+37,-3.236170005515444e+38; 1.4405615901089925e+38; 2.985736755886156e+37
47872,100000,5.628827047470381e+37; 2.4616821383180843e+38; 5.560209627540267e+37,-2.0873812215838787e+38; 1.8183032148083616e+38; -2.6317998347482325e+38,2.0187680609597815e+38; 1.8048176434869896e+38; -2.454721418166207e+38
48651,100000,1.6435372971572965e+38; 2.5663685785427562e+38; -9.587529246212351e+36,2.089916117136143e+38; -3.217017326126716e+38; 1.5059902096012204e+38,-1.8876881211178777e+38; -2.016220387489467e+38; -3.392861760908455e+38
47937,100000,-2.5894410364114862e+38; 1.7092148832274092e+37; -7.7759650141128745e+37,2.2348895075565483e+38; 3.2327394387550825e+38; -1.7298175520787025e+38,2.6116474353901403e+38; -2.3702102964224796e+38; 1.3182334085990164e+38
47740,100000,-7.704869590789434e+37; -3.6343296784326893e+37; -2.39086326564959e+38,-3.0767141633416475e+38; -2.3472157230066277e+38; 1.0553562034700577e+36,-2.2780800875111404e+38; -2.7135361200340844e+38; -2.8844643015519946e+38
47735,100000,-1.554782588264245e+38; -1.7774960208062946e+38; 2.6034168335729784e+38,3.1118566831655106e+38; -3.3322897643958216e+38; -1.0980418908670848e+38,2.8020317211444493e+38; -3.2827808082015e+38; -1.2114857684983734e+38
47886,100000,-4.362383757673809e+37; -2.9854414947083506e+38; 1.19720299706753e+38,6.9706828714745305e+37; -2.938075780736847e+38; 1.4739646651322344e+37,3.2436102018303516e+38; -5.272326683288676e+37; -3.047657177695264e+38
47893,100000,2.3213483490945145e+38; -2.7417290750313523e+38; 2.685335254897071e+38,-1.6608407278504118e+38; -2.1105532660837627e+38; 2.426332332268072e+38,3.0586139381872527e+38; 2.4490737812120703e+38; -1.840194374435751e+37
47918,100000,-2.1409681590531106e+38; -1.998314264994979e+38; -2.2018809000470854e+38,-1.1674006328682123e+38; 1.6591295009521518e+38; -7.2100502919541865e+37,-2.882578645931143e+37; -2.7803603721311396e+38; 1.1053865570327592e+38
48112,100000,-1.1606160654437428e+38; 2.400389203556089e+37; -2.4641452341403518e+38,-1.5176125373643529e+38; 2.907021789040888e+38; -1.6543076115990036e+37,2.424327010430559e+38; 5.392284966648514e+37; -1.4927400156432988e+38
