runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.field.integer,param.width.integer
33,3299,27178,250000,49157531,13,11
33,3444,27283,250000,1685452692,8,15
33,3246,27477,250000,4141653726,14,1
33,3342,27348,250000,1257312039,6,15
33,3401,27096,250000,4039086636,11,8
33,3412,27119,250000,4064818779,5,6
33,3271,27453,250000,2761085287,4,4
33,3377,27281,250000,2885340152,13,8
33,3246,27063,250000,2355896350,12,16
33,3281,28436,250000,2823092949,12,13
33,3364,27308,250000,2041436872,8,14
33,3247,27207,250000,1131779670,13,1
33,3388,27519,250000,1235261657,8,10
33,3268,27607,250000,642300297,4,1
33,3307,29676,250000,1323279791,10,9
33,3324,27372,250000,2469620457,10,11
33,3270,28262,250000,2561446611,8,14
33,3300,27318,250000,3550240371,9,4
33,3300,27246,250000,895092582,0,8
33,3352,27265,250000,767269087,7,4
33,3298,27454,250000,1009630910,3,13
33,3289,27829,250000,3919171599,7,14
33,3373,27806,250000,3043223629,4,1
33,3273,27277,250000,3620889004,8,11
33,3271,27295,250000,1015097184,3,13
33,3287,27331,250000,177704561,5,6
33,3277,27348,250000,2868542553,6,16
33,3317,27418,250000,2157249826,6,6
33,3281,27187,250000,2580194554,14,15
33,3298,28904,250000,1043838164,13,9
33,3412,27425,250000,3979276327,6,12
33,3286,27627,250000,4199058879,3,4
33,3255,27571,250000,3150381886,7,3
33,3273,27466,250000,3184308271,12,9
33,3280,27612,250000,3638671493,12,14
33,3275,27164,250000,2665485368,7,5
33,3292,27186,250000,3465247802,3,5
33,3333,27129,250000,952764582,5,10
33,3477,27365,250000,1129762771,1,4
33,3357,28575,250000,4266405207,1,15
33,3275,31688,250000,1272477008,6,3
33,3281,33103,250000,1297887128,7,12
33,3295,31937,250000,2613186901,1,15
33,3292,28877,250000,1375808589,5,15
33,3259,27316,250000,8145480,4,2
33,3430,27323,250000,2323946395,4,1
33,3344,27225,250000,2984408519,7,9
33,3249,27426,250000,737417257,12,6
33,3290,28333,250000,1213652578,6,16
33,3285,29006,250000,323197846,13,1
33,3257,28734,250000,3389789993,14,13
33,3296,28968,250000,325505072,14,2
33,3282,29199,250000,2322580151,7,3
33,3252,28639,250000,4159769711,0,1
33,3344,28797,250000,357620573,5,2
33,3276,29472,250000,1722715238,9,15
33,3328,28916,250000,2891760013,11,5
33,3301,28944,250000,2671071482,13,4
33,3396,29021,250000,3261086859,9,13
33,3250,28840,250000,793269318,3,7
33,3447,28936,250000,2464728282,0,5
33,3341,28952,250000,2241619392,2,9
33,3274,35010,250000,1440443108,14,8
33,3279,28279,250000,3191726460,3,12
33,3322,27157,250000,712787742,14,7
33,3256,27242,250000,3353270406,9,14
33,3246,27320,250000,1377512839,12,15
33,3283,27327,250000,1952778345,9,3
33,3247,27186,250000,522017836,14,13
33,3273,27097,250000,1130948030,10,2
33,3283,27583,250000,1958522478,11,2
33,3246,27467,250000,3245543396,11,11
33,3281,27453,250000,234737892,0,8
33,3391,27434,250000,4193838617,10,9
33,3247,27481,250000,2713916719,1,10
33,3286,27482,250000,2044195863,10,1
33,3286,27334,250000,481702636,12,9
33,3258,27370,250000,1906081410,8,10
34,3267,23737,250000,803980787,5,10
34,3268,24000,250000,2592309705,10,4
34,3265,24002,250000,3935167796,7,9
34,3264,23791,250000,1174847298,1,2
34,3264,23867,250000,3861029306,15,2
34,3274,24028,250000,3091158718,8,2
34,3266,23866,250000,1444618327,6,5
34,3263,23849,250000,4210219458,10,12
34,3279,23822,250000,3139265266,5,9
34,3270,23784,250000,19138895,8,16
34,3267,23844,250000,1261832976,4,3
34,3272,23910,250000,200396360,11,2
34,3266,23858,250000,3839163392,0,13
34,3266,23796,250000,1741814241,5,14
34,3266,23829,250000,639467066,12,2
34,3270,23765,250000,617671573,4,10
34,3263,24401,250000,2463361620,5,16
34,3267,23970,250000,2953472219,0,2
34,3287,23951,250000,444065562,10,5
34,3268,23856,250000,3241589157,13,5
34,3265,23812,250000,2907625975,8,3
34,3265,23911,250000,4093929072,1,5
34,3265,24023,250000,2504923148,0,10
34,3268,23833,250000,2927983204,8,4
34,3272,23811,250000,1070302399,6,11
34,3245,23881,250000,4282369845,7,9
34,3270,23831,250000,1019578358,15,3
34,3268,23871,250000,4108689244,12,10
34,3274,24238,250000,1841328838,15,3
34,3270,23824,250000,631681541,4,12
34,3272,23889,250000,1453819383,8,9
34,3268,24023,250000,2671843151,4,9
34,3270,23774,250000,3959902429,14,2
34,3267,23830,250000,4269677998,6,11
34,3273,24018,250000,7496736,12,2
34,3265,23859,250000,2008704181,3,15
34,3272,23885,250000,4023704375,2,4
34,3269,23857,250000,2757396633,1,3
34,3264,24085,250000,4155642633,13,16
34,3264,23838,250000,3896321266,15,3
34,3266,23851,250000,3395923079,9,14
34,3266,23890,250000,450945047,4,4
34,3264,23862,250000,1634262558,12,4
34,3268,23753,250000,1210924146,2,4
34,3269,23907,250000,4268717065,15,10
34,3339,23768,250000,2224297274,5,5
34,3265,24237,250000,1138688714,7,13
34,3266,23881,250000,3057104996,1,7
34,3268,24039,250000,3684557990,15,11
34,3274,23914,250000,4283645376,9,14
34,3274,23906,250000,1019525158,9,13
34,3265,23808,250000,1582700537,15,16
34,3263,23819,250000,373612636,2,13
34,3272,24151,250000,3264781639,10,1
34,3270,23929,250000,3305028206,13,3
34,3274,23981,250000,2256018871,8,2
34,3266,24050,250000,1587324862,15,5
34,3263,23879,250000,2226692681,13,9
34,3271,23855,250000,3177473855,1,15
34,3267,23944,250000,4119992781,8,14
34,3273,23918,250000,3202694031,3,2
34,3269,23950,250000,2400810312,11,2
34,3266,23899,250000,4065321391,15,7
34,3264,23740,250000,3321455322,11,9
34,3265,23996,250000,2933782524,9,8
34,3265,23967,250000,95245998,11,16
34,3269,23890,250000,1694728095,7,15
34,3268,23774,250000,2146560727,0,6
34,3273,23872,250000,1115282108,15,5
34,3272,23836,250000,183824739,5,1
34,3262,23957,250000,1549895070,2,13
34,3266,23811,250000,1970123629,2,14
34,3266,23802,250000,881470715,12,1
34,3265,24182,250000,905358216,4,9
34,3270,23804,250000,3847229432,0,7
34,3273,23917,250000,1903983557,3,1
34,3271,24064,250000,1929455994,5,6
34,3266,23844,250000,232028699,11,15
34,3262,23829,250000,792428631,3,10
34,3271,23848,250000,2979622132,13,9
34,3275,23783,250000,15932377,9,5
34,3270,23717,250000,3418010399,10,3
34,3268,24060,250000,2649101782,4,11
34,3272,23900,250000,3412564019,7,2
34,3275,23712,250000,3340257799,4,4
34,3267,23857,250000,2138609893,11,12
34,3264,23882,250000,540523682,13,10
34,3263,23676,250000,2955306786,5,6
34,3273,23815,250000,3009409527,3,16
34,3270,23755,250000,1177119125,9,16
34,3269,23754,250000,1933646051,7,10
34,3266,23939,250000,1631674820,6,4
34,3264,23994,250000,1632986593,8,10
34,3264,24046,250000,2820799658,14,10
34,3264,24036,250000,624981792,13,3
34,3263,23767,250000,1212153753,2,15
34,3270,23756,250000,252760624,2,4
34,3270,23972,250000,2062668716,4,7
34,3267,23948,250000,3783746634,4,13
34,3371,23799,250000,209026428,12,9
35,3368,31157,250000,480826937,13,1
35,3523,32318,250000,1615764241,0,7
35,3420,32267,250000,1758084478,9,10
35,3398,32140,250000,1760360763,8,8
35,3402,32292,250000,756573316,8,8
35,3405,33008,250000,988675154,7,3
35,3462,31369,250000,1278059025,9,2
35,3495,32272,250000,1786772023,15,8
35,3402,32195,250000,3643751075,11,9
35,3360,32464,250000,2064105841,3,10
35,3408,32572,250000,161740129,4,9
35,3472,32204,250000,3782046683,6,6
35,3420,32532,250000,2117270207,3,12
35,3479,31604,250000,755860727,5,4
35,3453,32423,250000,787021856,14,1
35,3395,31937,250000,3113914631,1,3
35,4056,32018,250000,3614992714,8,5
35,3431,32094,250000,1634472786,15,3
35,3364,32765,250000,3268844974,10,15
35,3403,31662,250000,3660884964,4,16
35,3425,32764,250000,2592997485,5,9
35,3402,32361,250000,2351180001,10,12
35,3439,32634,250000,421008582,2,16
35,3491,32049,250000,685264412,10,13
35,3564,31876,250000,3081759323,9,12
35,3430,31932,250000,1810281308,8,1
35,3484,31589,250000,1398344119,12,13
35,3390,33050,250000,661613973,6,15
35,3415,32185,250000,820087864,12,7
35,3552,32106,250000,1511054930,5,10
35,3408,31762,250000,4003422349,2,14
35,3489,31517,250000,3082093417,5,12
35,3488,32164,250000,1772686880,6,8
35,3431,31121,250000,397727280,6,14
35,3605,31389,250000,682888602,15,6
35,3436,31864,250000,336950797,8,15
35,3510,32983,250000,4104612080,4,16
35,3499,31511,250000,2532516552,1,13
35,3438,31880,250000,2939154493,7,15
35,3547,31205,250000,2717331068,0,10
35,3384,30763,250000,397944662,15,5
35,3520,30991,250000,4081750658,9,13
35,3381,31056,250000,1645493871,7,5
35,3416,31117,250000,3755445031,4,8
35,3439,31028,250000,2241222490,15,10
35,3381,31213,250000,2069950049,14,10
35,3438,31285,250000,859355006,15,10
35,3503,30927,250000,983675925,0,6
35,3462,31036,250000,714658343,9,10
35,3421,30845,250000,2383367289,10,14
35,3429,30921,250000,2126903180,10,8
35,3479,30634,250000,2910796726,10,10
35,3427,33610,250000,508208535,11,5
35,3441,33888,250000,2640425408,3,16
35,3432,32658,250000,254554719,2,4
35,3390,31545,250000,407172570,1,16
35,3439,32959,250000,2468712745,2,1
35,3405,32098,250000,4173175474,6,12
35,3451,32721,250000,2446940150,3,13
35,3415,32109,250000,662546558,14,15
35,3368,32019,250000,2578356015,8,12
35,3434,32529,250000,3466708126,3,8
35,3427,30807,250000,915872442,14,11
35,3458,30770,250000,3973546290,8,12
35,3470,31051,250000,3301291920,11,16
35,3419,30670,250000,2655212292,0,1
35,3463,36647,250000,3098323889,4,1
35,3467,30649,250000,3335512018,10,2
35,3447,30848,250000,336866964,12,6
35,3471,30769,250000,2267003252,3,8
35,3427,31219,250000,3842769726,0,15
35,3477,30721,250000,1238756442,9,15
35,3501,31291,250000,2994869346,8,6
35,3409,30991,250000,3949861890,7,1
35,3414,30595,250000,3106300324,10,6
35,3360,30803,250000,3799009306,3,14
35,3399,30674,250000,575729174,1,3
35,3458,31164,250000,2663224751,3,4
35,3540,31253,250000,2224297642,9,4
35,3453,31375,250000,2480088798,12,7
35,3459,31183,250000,432174773,7,15
35,3361,30899,250000,602360982,9,13
35,3421,31838,250000,1479604737,11,1
35,3507,31084,250000,3662962641,12,1
35,3393,31129,250000,1944301689,14,16
35,3861,31249,250000,538572704,0,3
35,3435,30854,250000,3895915040,6,7
35,3411,30699,250000,3570198758,6,3
35,3420,31934,250000,1948905407,2,15
35,3458,31872,250000,1783771581,15,15
35,3955,31923,250000,1598747812,4,13
35,3436,31491,250000,439350020,13,7
35,3527,30920,250000,602027641,14,15
35,3463,30714,250000,223802656,9,9
35,3442,31252,250000,3436442922,15,11
35,3451,31344,250000,1437223411,3,3
35,3365,31834,250000,2122092658,8,14
35,3428,31674,250000,378728192,14,9
35,3407,32829,250000,370065052,8,15
35,3404,30907,250000,2551276802,10,5
36,4190,45990,250000,2506527214,9,4
36,4347,33993,250000,2984994277,12,9
36,4053,44203,250000,1472159799,8,6
36,4268,44400,250000,2163723784,11,15
36,4142,34519,250000,3695178914,15,13
36,8234,43804,250000,4072090290,12,9
36,4138,37985,250000,4162384653,14,9
36,4142,41957,250000,1901151821,1,5
36,4027,41411,250000,2359259358,8,11
36,4296,44670,250000,1690592060,5,16
36,4365,46931,250000,3852860500,1,9
36,5666,46779,250000,3063171752,9,2
36,4366,36504,250000,1597988949,10,10
36,4184,34894,250000,482074188,8,14
36,4194,38812,250000,401884295,0,12
36,4469,37199,250000,1646781290,5,11
36,4587,37205,250000,3601526503,6,16
36,4131,33412,250000,643134281,6,4
36,4324,35244,250000,702677236,13,15
36,4647,39966,250000,2939399038,6,15
36,4125,53336,250000,2047026151,10,1
36,4709,41475,250000,4018705298,3,5
36,4336,46097,250000,1462843606,12,6
36,4155,46214,250000,2423517779,5,3
36,6622,46394,250000,2534536361,5,4
36,4466,40688,250000,1899854075,0,12
36,4805,34513,250000,2002380813,13,9
36,4316,40423,250000,3150317719,7,6
36,4364,41759,250000,2349475106,6,1
36,4491,39508,250000,4142577958,6,13
36,4671,34927,250000,1992846476,15,3
36,4507,39170,250000,2847495630,14,14
36,4331,40838,250000,3753425255,13,6
36,4284,35061,250000,3659421243,4,11
36,4468,44440,250000,3951296057,5,8
36,5175,34513,250000,1605400367,5,11
36,4220,32451,250000,3100634907,12,14
36,5132,35951,250000,3528118062,12,2
36,4270,36966,250000,2417486044,4,11
36,4724,38707,250000,3624133046,0,3
36,4083,40910,250000,1865264077,13,3
36,4794,42543,250000,2349274887,5,4
36,4055,36207,250000,762810985,13,12
36,4379,42471,250000,3867601254,12,3
36,4286,34211,250000,2354751912,8,5
36,4310,38700,250000,3209326115,0,2
36,4114,33279,250000,4179093617,15,12
36,4075,37488,250000,1011935705,14,15
36,4589,34486,250000,3690605400,11,11
36,4114,43767,250000,3447794578,5,2
36,5575,36208,250000,2253176330,8,12
36,4224,34909,250000,1067813180,11,7
36,4337,44425,250000,1544439731,5,2
36,4797,33464,250000,1209384006,7,9
36,4406,34358,250000,2286600873,15,8
36,4245,44739,250000,1772462071,15,16
36,4297,43825,250000,1145611693,7,10
36,5357,36859,250000,1860204990,4,15
36,4251,44081,250000,3232797889,3,10
36,4659,36974,250000,1120529054,2,11
36,4199,35482,250000,428472026,7,14
36,4344,36670,250000,1704498806,4,5
36,4394,34425,250000,522541116,7,5
36,4118,34611,250000,3520683545,14,11
36,4521,37858,250000,1141892132,1,9
36,4521,36652,250000,2954448208,11,1
36,4767,32653,250000,3788954297,3,10
36,4331,33056,250000,3982240019,15,16
36,4843,34359,250000,3812964523,2,1
36,4488,36277,250000,1953967137,7,11
36,4646,37304,250000,645920249,15,12
36,4716,44874,250000,1876248847,10,12
36,4135,37537,250000,894680301,4,2
36,4203,37060,250000,2212659544,8,9
36,4804,36822,250000,4056168068,13,5
36,4231,34157,250000,881734313,5,5
36,4197,35497,250000,3478430712,8,15
36,4239,43782,250000,1163660651,2,16
36,4310,43205,250000,1556643160,15,7
36,4100,43887,250000,1722529081,15,8
36,4342,44002,250000,1286180907,6,11
36,4238,35839,250000,3667688899,15,3
36,4175,40028,250000,2906888997,12,4
36,4482,37107,250000,585344578,7,13
36,5004,39159,250000,2931720310,1,15
36,4504,42314,250000,1959503271,11,5
36,4188,39259,250000,2777377284,13,6
36,4009,34864,250000,2765456791,4,2
36,4153,50122,250000,1631415966,2,8
36,4336,61761,250000,2852147097,4,1
36,9937,52644,250000,2399505983,15,15
36,4103,71940,250000,1176811012,0,4
36,4239,49785,250000,1123092095,12,11
36,4474,39959,250000,478785909,2,5
36,6303,43181,250000,1579475687,9,6
36,4381,49956,250000,3096979293,6,7
36,4035,65666,250000,3382854977,1,3
36,4331,43663,250000,3597261376,11,11
36,4432,36988,250000,1752715628,15,3
36,3988,35709,250000,3747070818,10,10
37,3994,35327,250000,3559695632,8,5
37,3947,31295,250000,3672529417,6,2
37,4013,29359,250000,1454546789,11,4
37,3942,32313,250000,3878388413,5,7
37,3753,31294,250000,270177862,0,15
37,3800,30596,250000,756576251,5,14
37,3946,32018,250000,4158436276,4,14
37,3911,30136,250000,2679155861,13,10
37,3918,29442,250000,3286794047,10,1
37,3898,30599,250000,4231478340,13,8
37,3868,30558,250000,3997175129,5,12
37,4182,31231,250000,2248332231,14,6
37,4049,31101,250000,1501121037,15,5
37,3851,33236,250000,1274845015,3,3
37,3851,30188,250000,1370012832,3,2
37,4052,36947,250000,3516997619,0,8
37,4190,29925,250000,3386829533,2,13
37,3754,32755,250000,3070576462,14,10
37,3911,31329,250000,1832760648,13,3
37,4002,34519,250000,349921353,7,1
37,4094,31177,250000,3006780154,0,3
37,4088,30693,250000,2538681899,9,15
37,3903,31115,250000,1828697604,2,6
37,3846,30534,250000,2639142440,6,3
37,4016,30513,250000,3975703475,8,8
37,4152,31604,250000,1153275547,12,8
37,4122,30480,250000,3400578806,12,14
37,4186,30871,250000,252150960,11,13
37,3962,30781,250000,81571695,11,16
37,3907,30669,250000,3069997462,9,15
37,4012,30275,250000,513230359,0,7
37,3994,29441,250000,3566729121,14,10
37,3937,31580,250000,2446216739,10,4
37,3995,32098,250000,3146789959,3,10
37,3891,30333,250000,3751801812,2,14
37,4007,30653,250000,3630187029,9,1
37,3930,34558,250000,2877286167,6,15
37,3735,28741,250000,3231519074,13,11
37,3989,29023,250000,2761459641,10,16
37,4099,30217,250000,2754800928,1,9
37,3925,32723,250000,3207171648,4,11
37,4027,31505,250000,372150565,14,5
37,3894,29459,250000,507333431,11,6
37,4114,32257,250000,12037589,6,8
37,3949,30389,250000,3006058700,11,3
37,3822,30621,250000,909346354,4,12
37,4185,35114,250000,684529733,9,1
37,3945,30417,250000,4031465055,10,5
37,3989,28516,250000,3599285658,12,15
37,3759,28883,250000,3808246810,15,16
37,3969,29329,250000,3889808866,5,8
37,3997,30154,250000,3596244018,13,9
37,3753,29940,250000,1510460001,4,8
37,3784,29916,250000,245362784,15,13
37,3799,28313,250000,3857371005,1,13
37,3877,29098,250000,236372192,3,15
37,3776,28845,250000,2814896444,3,15
37,3734,29958,250000,89056570,14,4
37,3972,31223,250000,941892204,12,3
37,3913,30035,250000,3637860597,12,4
37,3820,30682,250000,3595005688,11,14
37,4085,29823,250000,122701153,12,11
37,3978,30663,250000,633516882,5,13
37,3965,29912,250000,1675206382,10,1
37,3895,29794,250000,2148335759,12,10
37,3774,30667,250000,2028871948,12,12
37,3857,29980,250000,2158698424,7,7
37,3889,28435,250000,682767573,6,9
37,3732,31864,250000,3210875556,1,15
37,4073,33627,250000,2163930554,9,12
37,3748,30499,250000,774867657,12,7
37,3950,29510,250000,391714551,14,13
37,3787,28266,250000,2779167389,10,14
37,3814,30803,250000,1162796827,14,9
37,3924,29175,250000,1919314847,4,10
37,4109,28262,250000,172508685,13,13
37,3688,29532,250000,1021854465,5,9
37,3622,30135,250000,1879915273,14,15
37,3673,28828,250000,370382323,15,14
37,3853,28225,250000,494134923,15,2
37,3810,30286,250000,1520741868,3,13
37,3694,30061,250000,3750919561,14,10
37,3934,35261,250000,2644191589,2,6
37,3662,29425,250000,3982978553,8,7
37,3860,28961,250000,3299383579,2,12
37,3866,29945,250000,2538808506,0,4
37,3926,33165,250000,1415915099,2,13
37,4177,32961,250000,2408143481,10,8
37,3797,29225,250000,2967557578,5,10
37,3922,31397,250000,1116062598,5,6
37,3751,30145,250000,193669107,3,6
37,3943,30643,250000,3215911600,8,16
37,3850,28741,250000,829022690,8,11
37,3780,28448,250000,1513471978,4,11
37,3903,29198,250000,1167009792,13,16
37,3850,29118,250000,1106105012,9,4
37,3772,30602,250000,2903179154,11,16
37,3856,31240,250000,3623159262,10,16
37,4044,34051,250000,3655428050,1,12
37,3750,29814,250000,932350596,8,9
38,3285,25266,250000,1038914654,7,7
38,3346,24931,250000,2156591159,4,13
38,3367,25400,250000,2778971953,9,1
38,3277,24923,250000,799923063,0,15
38,3269,24636,250000,2598793111,5,9
38,3362,25142,250000,970993951,9,16
38,3373,24953,250000,3486289661,4,5
38,3273,25644,250000,3316524315,6,5
38,3268,24804,250000,3456084174,15,5
38,3277,25319,250000,3522603590,2,16
38,3301,25729,250000,2031834324,7,14
38,3375,24833,250000,848118313,0,11
38,3279,25045,250000,2857175117,6,12
38,3273,24761,250000,2271615799,9,8
38,3278,26240,250000,1870332826,11,4
38,3269,25106,250000,3274285670,0,16
38,3266,24835,250000,1169129427,0,9
38,3368,25173,250000,3435685006,12,6
38,3274,25404,250000,1634618942,8,16
38,3283,24628,250000,71659792,12,6
38,3281,25201,250000,3324600723,5,15
38,3383,25013,250000,2285004308,12,14
38,3280,24428,250000,879626555,14,12
38,3363,24460,250000,4007225667,1,6
38,3272,24333,250000,1522363437,14,7
38,3283,24489,250000,757892019,5,6
38,3275,24467,250000,3993405735,3,7
38,3283,24773,250000,533307022,14,13
38,3271,24984,250000,1925859275,13,8
38,3392,25689,250000,870737232,2,15
38,3277,25928,250000,1411500146,11,6
38,3295,25458,250000,3027873665,6,16
38,3275,25264,250000,546876938,12,14
38,3310,25258,250000,2206854168,0,4
38,3276,25122,250000,3739659689,7,10
38,3352,29866,250000,4034521621,1,12
38,3268,25057,250000,3017376480,7,11
38,3264,25328,250000,1342929600,6,11
38,3271,25380,250000,2161955068,15,2
38,3244,25432,250000,1444115712,11,7
38,3276,24848,250000,1834465752,0,6
38,3363,24512,250000,1667778311,6,10
38,3311,24732,250000,3873650711,11,7
38,3274,24656,250000,2841597722,14,10
38,3304,24404,250000,3664093495,0,16
38,3305,24366,250000,2763715431,12,15
38,3278,24300,250000,1701488400,4,9
38,3389,24428,250000,1132335340,13,9
38,3287,26201,250000,68962949,3,13
