runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
3,3923,28417,250000,-1.1386513781537517e+308,1.5473213481683847e+308
3,3918,28320,250000,-5.525886371093333e+307,-1.6738315141930575e+308
3,3910,28527,250000,7.715445318015415e+307,-1.10492387935511e+308
3,4582,28323,250000,-1.1220946935146245e+308,2.0743923585840468e+307
3,4109,28398,250000,1.4028071638409478e+308,9.781092237209792e+307
3,3926,28480,250000,-7.254064794318543e+306,1.5806931819936978e+308
3,4088,28620,250000,1.106981444387098e+307,1.6350999862057123e+308
3,3919,28488,250000,-1.8070671161926664e+305,2.1346562393005686e+307
3,3906,28535,250000,-9.667425506254131e+307,-6.063106219605332e+307
3,3911,28295,250000,-4.605941613254094e+306,9.620424856058202e+307
3,4270,28529,250000,1.4017883674255522e+308,1.6271303137477654e+308
3,3961,28687,250000,1.1922252251872574e+308,-1.5861588314965825e+308
3,3901,28330,250000,1.5155352201178956e+308,1.413411697221435e+308
3,3918,28354,250000,1.1096279858007338e+308,4.763545933717217e+307
3,3909,28483,250000,1.668822774100694e+308,-6.741537362280923e+307
3,3930,28654,250000,6.764749736186457e+307,9.448141933964919e+307
3,3957,28499,250000,-1.2791100921667278e+308,-1.6680241551723281e+308
3,3909,28590,250000,-6.416035402043544e+307,-5.149144930572877e+307
3,3909,28610,250000,1.4546435973956053e+308,2.0692211511953254e+307
3,3930,28550,250000,-1.0894000765770693e+308,-7.037579731358619e+307
3,3907,28507,250000,-5.4646017231722326e+306,-5.218596473636364e+307
3,3923,28471,250000,5.611217919708762e+307,7.909196142465631e+307
3,3995,28423,250000,8.455666525390974e+307,6.445010885528404e+307
3,4818,28274,250000,-6.55599377216893e+307,-1.4711386555100859e+308
3,4330,28413,250000,7.862944569150183e+307,7.863562929671158e+307
3,3899,28356,250000,-1.4317368665181766e+308,-1.1192601329268423e+308
3,4061,28639,250000,-4.3430394790698267e+307,-4.407060403375616e+307
