runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
3,3940,26772,250000,-7.579193836593608e+307,1.6022314526777297e+308
3,3922,25266,250000,1.2517527764460562e+308,7.240014471774286e+306
3,3934,25137,250000,1.3553407835552726e+308,-1.6972525263491162e+308
3,3926,25678,250000,-4.602915927664731e+307,-6.16389505698808e+307
3,3920,27740,250000,-4.534224157397525e+307,3.5397315694369373e+307
3,3962,28850,250000,1.3747902243220145e+308,1.3692888402586005e+308
3,3921,27243,250000,6.267595658867812e+306,4.2863856840652216e+307
3,3929,29313,250000,-9.220229831102845e+307,1.3882860205790075e+308
3,3925,25219,250000,-1.811950447057275e+307,-1.7575632705041338e+308
3,4364,27211,250000,-1.2524690926403895e+308,-1.1996621580824107e+308
3,3924,26725,250000,-6.06979911510779e+307,1.7489229946166346e+308
3,4942,26802,250000,2.636835531731908e+307,1.497439719865831e+308
3,4440,25535,250000,1.1638650840201132e+308,-1.2108624298947246e+307
3,3920,25330,250000,8.223094482778721e+307,-9.808690756189274e+307
3,3913,27116,250000,-1.455297368378201e+308,8.694558195256083e+307
3,3903,25260,250000,1.2033587495973525e+307,-2.1302194613757719e+307
3,3914,27086,250000,8.393869795031384e+307,1.2303907121719221e+308
3,3961,27193,250000,-5.907752294555732e+307,-2.769464599999141e+307
3,3941,25547,250000,5.317200874729957e+307,-1.0536104862264251e+308
3,3905,27049,250000,-3.8968771192567206e+307,1.7711246585115776e+308
3,3910,25542,250000,1.2354203283289873e+308,-2.258174005452848e+307
3,3948,28366,250000,-2.8099794939956435e+307,-2.0748533021558113e+307
3,3926,26922,250000,-9.707149417538714e+306,1.1654943854193257e+308
3,3968,27203,250000,-6.830143569322716e+307,2.79310342748136e+307
3,3912,25625,250000,-2.6354806838845337e+307,-4.637773958068206e+307
3,3918,27215,250000,-1.5572950677839744e+307,1.5523286208990417e+308
3,3905,25333,250000,2.498750818104679e+307,-1.1469303026324332e+308
3,3904,25537,250000,1.5012261996023527e+308,1.1857438509295944e+308
3,3897,26794,250000,-1.1979288583333345e+308,3.676976270166543e+307
3,3962,25455,250000,1.7616171283070343e+308,-3.130695222887368e+307
3,3908,25258,250000,-6.85162025564829e+307,-9.059008464355547e+307
3,3912,27126,250000,-1.3527115718003837e+308,1.7740198242979e+308
3,3910,26297,250000,4.512952142082794e+307,-5.581744191551186e+307
3,3907,25099,250000,-8.166324735789924e+307,-8.628178936296747e+307
3,4476,25052,250000,-9.338292445011263e+307,-1.5024710068328616e+308
3,4755,26860,250000,-1.2920747794672486e+308,1.049219729070989e+308
3,3899,27061,250000,-1.3809619296898513e+308,-4.002221308705824e+307
3,3918,25339,250000,4.1036628582214514e+306,-1.0420996979648088e+308
3,4837,27068,250000,-5.114139688802279e+307,5.015153113015099e+307
3,3904,26839,250000,-7.769679203002548e+306,5.330691454306431e+307
3,3901,26823,250000,3.964209678056154e+306,1.4512129475094393e+308
3,3970,25176,250000,9.99746724096917e+307,-1.5106368017135212e+308
3,3899,25110,250000,6.80225414514637e+307,-9.914075459492656e+306
3,3896,25349,250000,9.679420265443648e+307,-1.4876261779587101e+308
3,3948,27071,250000,-1.5146075447088398e+308,1.2075603331224802e+308
3,3910,25085,250000,1.123125746335686e+308,-1.6818057588599303e+308
3,3888,26769,250000,-1.6480177740260513e+308,1.6660772887218875e+308
3,4327,26865,250000,-7.819699508507221e+307,1.5178875148147406e+308
3,3907,26676,250000,-1.7038003892142988e+308,-1.0138035678669647e+306
3,3883,25100,250000,7.320936283668554e+307,-1.2559146426364618e+308
3,3898,25385,250000,1.581706525635893e+308,-1.6945861148393174e+308
3,3901,25048,250000,1.6056977175977124e+308,-1.191575699247083e+308
3,4888,25092,250000,2.278643356249089e+307,-1.704127554028212e+308
3,4491,25174,250000,-1.4257036144991794e+308,-1.7868315803704293e+308
3,3904,25101,250000,5.52599977764529e+307,-1.7042078565620144e+308
3,3902,26730,250000,-1.7488926189428261e+308,5.710291813797596e+307
3,4511,25227,250000,-1.230668000082938e+308,-1.2376494355678598e+308
3,3902,25100,250000,9.593519871657962e+307,1.103084912126658e+307
3,3911,25152,250000,7.990160090218612e+307,-2.006195702186247e+307
3,3960,25199,250000,1.7125947474271844e+308,-1.1895702154771993e+308
3,4650,26814,250000,-7.092285458807284e+307,2.801432674123596e+307
3,4380,25045,250000,1.3021699458632397e+307,-5.904293486340755e+307
3,4668,25047,250000,1.1262789375126146e+308,-6.962877760201125e+307
3,3898,26841,250000,-1.3838079310132387e+308,-8.463465346989712e+307
3,3883,26844,250000,-1.1240635938154689e+308,1.1272078955787422e+308
3,3911,25071,250000,-4.8310357230265386e+306,-2.3914950987273443e+307
3,4250,26732,250000,-5.047114163972603e+307,1.4564613709215e+308
3,3883,25098,250000,6.031813988624606e+307,-3.930425268647397e+306
3,4693,25298,250000,1.6086622670393135e+308,-1.123561541568793e+308
3,4332,25056,250000,-1.162565480171188e+308,-1.7827511504263166e+308
3,4607,26698,250000,-2.228804581371404e+307,9.548538204712198e+307
3,4932,25101,250000,1.4974950846817203e+308,-1.3581500745976231e+308
3,4423,25001,250000,-1.2186846331476488e+306,-5.747216002070524e+307
3,3879,26867,250000,-1.766760379453368e+308,-1.3962130915005546e+308
3,3906,25090,250000,1.766461706557305e+308,1.0195726512524283e+308
3,4484,25114,250000,-5.43295293021909e+307,-1.0099307524814177e+308
3,4755,26768,250000,-9.077582444903517e+307,5.223520662002157e+307
3,4297,25392,250000,4.445206566897915e+307,-5.282772975611867e+307
3,3915,25170,250000,1.642318586444376e+308,-9.10010872569375e+307
3,4127,25323,250000,6.308092453257688e+307,-1.0575746372592585e+308
3,4331,25083,250000,4.360594500692134e+306,-8.808927289343662e+307
3,4626,25136,250000,1.2063531806590369e+308,-1.2695752426096656e+308
3,4640,26811,250000,-6.453967240426867e+307,7.376370383661698e+307
3,3968,25259,250000,1.401207543685612e+308,1.1931250489531753e+308
4,3910,23175,250000,-7.095694352252129e+307,-1.5204778546842647e+308
4,3907,23147,250000,1.3086503757765543e+308,-5.388953934053263e+307
4,3959,23676,250000,1.4012851565132118e+308,1.0057009336607065e+308
4,3906,25126,250000,-1.3099243643387987e+308,-4.1495921219290283e+307
4,3913,23757,250000,1.2065397195216067e+308,-3.40312727678426e+307
4,3963,25068,250000,-1.7913212325998605e+308,-1.6319058827777106e+308
4,3903,24941,250000,-9.469780058636165e+307,-8.07920922405487e+307
4,3911,25131,250000,-1.5441757653479475e+308,1.1853136922990286e+308
4,3951,24938,250000,-8.016979993859649e+307,4.095033265593275e+307
4,3902,24808,250000,-1.1585657192505626e+308,1.3095344336361002e+308
4,3909,23879,250000,7.099861537474245e+307,-1.703986170097839e+308
4,3919,23735,250000,1.5883307314401953e+308,-1.6111330334503782e+308
4,3911,23639,250000,1.6481052306992258e+308,7.26329760516811e+307
4,3906,23616,250000,-9.129001676689224e+307,-1.653355833669873e+308
4,3980,23810,250000,1.6808999240266244e+308,6.568988403134371e+307
4,3923,25780,250000,-1.1548134224315293e+308,8.659634563428223e+307
4,3909,24331,250000,1.5734210945026886e+308,7.404741636554648e+307
4,3900,26511,250000,2.3105340126411546e+307,5.023236090919786e+307
4,3912,25930,250000,-1.774842967667604e+308,-2.336773251980862e+307
4,3984,24984,250000,-4.3970788573667583e+307,6.394850088942509e+307
4,4002,26196,250000,-8.296311018486585e+307,-2.2586562088078177e+307
4,4103,31301,250000,-1.4519593041810233e+308,-1.2641667412004491e+308
4,3944,34569,250000,-8.889115835718329e+307,-8.253391772890744e+307
4,3946,37559,250000,1.0738152225710916e+308,-7.060697658251668e+306
4,3938,25159,250000,-2.805874962505583e+307,1.6119046197668509e+308
4,4870,24936,250000,6.812746688549956e+307,1.6961127947795024e+308
4,4446,23381,250000,1.5639940571966913e+308,-7.935637477617176e+307
4,4705,23421,250000,6.596751673732492e+307,-3.413566979687656e+307
4,4197,23409,250000,1.278823942248321e+308,9.029998283354528e+307
4,4494,23454,250000,4.1489666147879883e+307,1.921926101250093e+307
4,3901,25021,250000,2.0534977581456742e+307,9.661688126655016e+307
4,4276,24604,250000,4.755296112938385e+307,8.60084459292279e+307
4,4609,24764,250000,-1.3987884956783877e+308,1.085283630821191e+308
4,4855,23396,250000,-3.558615456052575e+307,-4.071292747161739e+307
4,4344,24703,250000,-1.7974822677081077e+308,-1.921206226195259e+306
4,3987,24404,250000,-9.380523261210246e+306,-2.9803825562236297e+307
4,3911,25100,250000,3.2607032578447234e+307,1.2720164216355016e+308
4,3884,24943,250000,9.99259172130928e+307,1.6605629312234737e+308
4,3959,23592,250000,-3.163427241931534e+307,-6.144764479010975e+307
4,3958,23842,250000,9.336312985510961e+306,-1.3682092310748192e+308
4,3885,25185,250000,-4.717260480611179e+307,3.5626949268095135e+307
4,3901,23770,250000,-5.876429875450747e+307,-8.577802405950522e+307
4,3966,24862,250000,-2.3306949153024086e+307,7.063524540453523e+307
4,3881,25098,250000,-8.749603426139548e+307,-1.246517726320485e+307
4,3954,25107,250000,-9.585668303122391e+307,1.3453528247325865e+308
4,3904,23710,250000,4.847710664476717e+307,-1.7343531623506872e+308
4,3883,23786,250000,1.3277036196000643e+307,-3.7972397120396054e+307
4,3915,23647,250000,1.1362619867813465e+308,7.66802416247057e+306
4,3904,24963,250000,-1.1075318951341056e+308,5.124442348463053e+307
4,3881,23606,250000,1.0167062394993635e+308,-7.76801546920218e+307
4,4009,23589,250000,7.519998791141089e+307,-3.4086576529382386e+307
4,3907,24873,250000,3.007410974804794e+307,3.1173356361519263e+307
4,3901,25153,250000,-1.5303341600807758e+308,-7.35116570549657e+307
4,3961,24915,250000,9.89532089273713e+307,1.0588189926824841e+308
4,3905,23792,250000,-8.039504251552164e+307,-1.3962993466712873e+308
4,3881,23764,250000,8.021050012343667e+307,-4.887635721295569e+307
4,3950,23667,250000,-1.2572838031149861e+307,-3.0024742763803024e+307
4,3912,24865,250000,1.1777513979855856e+307,1.6245513541150627e+308
4,3908,23601,250000,4.734907746886411e+307,-2.441285554682992e+307
4,3907,24950,250000,2.1546591931109454e+306,1.167529592057339e+308
4,3915,25041,250000,3.82482425844867e+307,9.83043336822167e+307
4,3881,23621,250000,1.7853196279172496e+308,-5.130229989345789e+307
4,3952,23660,250000,1.5930725630290168e+308,-1.189478063852674e+308
4,3908,24967,250000,5.387392452851872e+307,1.6854211463467154e+308
4,3900,23569,250000,9.554056536765746e+307,2.392200996516902e+307
4,3905,23675,250000,-9.393200086694903e+307,-1.39333377594311e+308
4,3901,23690,250000,-7.276487739247936e+307,-1.2694905751246884e+308
4,3906,23746,250000,1.7292661976760496e+308,1.2348541703239947e+308
4,3960,24798,250000,-7.037588282124756e+307,-3.4166468016802457e+305
4,3986,23714,250000,1.2218453868935244e+308,-1.0622580506284281e+308
4,3883,23705,250000,1.4235238030571896e+308,-5.04577329763315e+307
4,3902,23854,250000,8.955971897506614e+307,-7.284719459821147e+307
4,3904,23848,250000,1.6323496720042778e+308,1.3149031270135416e+308
4,4553,24170,250000,1.201680713688305e+308,-1.4533219110359232e+308
4,4072,23554,250000,2.6802989442220574e+307,-6.436566673139311e+307
4,3903,23472,250000,1.3513577890637805e+308,7.323167170333798e+307
4,4644,23495,250000,-1.7272007491168278e+307,-1.2443125853630426e+308
4,4612,23686,250000,1.5617507152853985e+308,-1.3287985120895786e+307
4,4465,23704,250000,-2.2168171700328584e+307,-1.1068151108396538e+308
4,4706,24832,250000,-1.157855484149011e+308,-1.2719477441446132e+307
4,4247,24847,250000,-1.4977651879219092e+308,1.4203586502088983e+308
4,3901,24971,250000,-1.597542142699815e+308,-6.750096611391977e+307
4,4723,25074,250000,-8.535270853939834e+307,-2.8133654562899627e+307
4,3899,23515,250000,1.4537608998000033e+308,-2.153774706203019e+307
4,4575,24881,250000,-1.6163461181601153e+308,5.83356584794956e+307
4,4892,24854,250000,-4.934712494638999e+307,-2.6470904140239916e+307
4,3951,23621,250000,-2.574949026825325e+307,-1.498605081181494e+308
4,4651,23534,250000,8.916430724880583e+307,4.790392319535658e+307
4,3904,23491,250000,1.1883650590762783e+308,-1.405198322701353e+308
4,3900,24742,250000,-7.535375010967306e+306,7.6602526073833e+307
4,4701,24800,250000,-6.68731874317472e+307,2.7439931081829277e+307
4,3899,24748,250000,-3.9932830365962424e+307,9.610660345510974e+307
4,4545,24914,250000,9.357832989882673e+307,1.7676688873436215e+308
