runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.len.integer
43,4254,275864,10000,1015
43,3957,151698,10000,327
43,3961,255865,10000,946
43,4025,267743,10000,920
43,4037,182420,10000,519
43,4042,171380,10000,327
43,3931,230852,10000,669
43,3962,190521,10000,433
43,4024,229222,10000,500
43,4046,133637,10000,221
43,4254,68140,10000,21
43,3990,228205,10000,569
43,3954,262359,10000,782
43,4192,152287,10000,181
43,4082,81746,10000,17
43,4462,308078,10000,903
43,4142,148760,10000,228
43,4062,280921,10000,998
43,4308,283537,10000,1004
43,3889,204317,10000,444
43,4447,303938,10000,923
43,5852,242086,10000,776
43,5933,110247,10000,71
43,3959,166160,10000,306
43,3939,286526,10000,938
43,4044,280445,10000,871
43,4051,242238,10000,809
43,4153,214541,10000,809
43,3994,281323,10000,848
43,4035,268137,10000,895
43,4243,124154,10000,86
43,3920,252437,10000,816
43,3907,212605,10000,713
43,4229,201092,10000,549
43,3940,128623,10000,236
43,4008,200068,10000,623
44,3014,39010,10000,41
44,3010,51273,10000,224
44,3017,106776,10000,964
44,3025,95271,10000,840
44,2968,88482,10000,802
44,3641,50407,10000,214
44,2981,63695,10000,383
44,3048,59101,10000,290
44,3004,50153,10000,241
44,2962,65480,10000,337
44,2994,94011,10000,508
44,3045,96636,10000,848
44,3043,44267,10000,128
44,2994,68612,10000,410
44,4266,103581,10000,900
44,3030,102761,10000,840
44,3031,101275,10000,819
44,4015,43449,10000,93
44,3028,34692,10000,15
44,3055,84407,10000,499
44,3090,49451,10000,184
44,3061,109100,10000,999
44,3015,99720,10000,907
44,4188,50781,10000,179
44,3059,106115,10000,911
44,3024,77247,10000,530
44,3050,51425,10000,235
44,3025,95358,10000,852
44,3055,51623,10000,216
44,4150,76937,10000,533
44,3102,108693,10000,803
44,3004,116951,10000,1006
44,3986,120895,10000,986
44,3066,48915,10000,53
44,3032,38182,10000,64
44,3061,62010,10000,362
44,3042,62812,10000,328
44,3042,92785,10000,787
44,3077,98186,10000,891
44,3016,138404,10000,981
44,3035,114839,10000,895
44,4006,110730,10000,980
44,2987,134239,10000,988
44,2999,122188,10000,963
44,3012,54551,10000,251
44,2988,86263,10000,540
44,3061,98055,10000,583
44,3862,51479,10000,162
44,3015,110244,10000,525
44,3013,88040,10000,682
44,2978,68827,10000,447
44,2996,94759,10000,820
44,2987,82085,10000,551
44,3051,71374,10000,368
44,3062,110198,10000,1009
44,3052,92768,10000,720
44,3135,68363,10000,350
44,3033,60900,10000,297
44,3005,86945,10000,621
44,3045,75428,10000,576
44,2961,70212,10000,429
44,2968,77997,10000,493
44,3441,76095,10000,614
44,3030,89627,10000,741
44,3035,94875,10000,800
44,3698,60241,10000,286
44,3043,98125,10000,883
44,3008,79556,10000,584
44,3772,58913,10000,319
44,3032,35125,10000,22
44,3004,48686,10000,206
44,3903,105665,10000,976
44,3078,83663,10000,459
44,3069,74090,10000,496
44,3934,75735,10000,503
44,2976,37889,10000,18
44,3003,66784,10000,377
44,3594,54404,10000,278
44,3017,92867,10000,729
44,2991,97166,10000,801
44,3010,83657,10000,313
44,3046,79981,10000,512
44,3040,100176,10000,853
44,3007,41289,10000,67
44,3032,75807,10000,473
44,3062,108137,10000,962
44,3041,63896,10000,310
44,2986,89348,10000,769
44,2996,93420,10000,836
44,3956,76218,10000,487
44,3067,43589,10000,113
44,3055,63507,10000,384
44,3039,109611,10000,995
44,3014,80970,10000,486
44,3040,110038,10000,917
44,3073,40646,10000,99
44,3063,147613,10000,914
44,3122,90654,10000,771
44,3766,79498,10000,647
44,3015,40046,10000,55
45,3898,134517,10000,418
45,4869,101952,10000,240
45,4879,185970,10000,802
45,3899,158718,10000,660
45,4539,62643,10000,30
45,3900,128142,10000,405
45,4760,181040,10000,823
45,4559,144508,10000,513
45,3899,195976,10000,845
45,3896,109502,10000,309
45,4658,109945,10000,282
45,3895,204267,10000,920
45,4861,193940,10000,881
45,5666,185121,10000,785
45,3897,106899,10000,298
45,4871,70178,10000,36
45,4875,152380,10000,506
45,4873,77661,10000,50
45,4874,58953,10000,16
45,6761,121542,10000,323
45,4872,69406,10000,63
45,3896,188210,10000,784
45,6218,190277,10000,728
45,3898,82263,10000,101
45,3899,216502,10000,1006
45,6190,106517,10000,326
45,3895,83967,10000,141
45,3897,56384,10000,11
45,6060,197918,10000,943
45,3957,133214,10000,140
45,3898,150439,10000,541
45,7059,180030,10000,817
45,3898,75350,10000,119
45,3897,156161,10000,644
45,4692,109576,10000,305
45,3894,151045,10000,523
45,3901,205520,10000,977
45,4135,218034,10000,721
45,3899,133058,10000,589
45,3897,181969,10000,875
45,3891,120451,10000,387
45,3897,80102,10000,121
45,3898,122248,10000,354
45,6076,219896,10000,999
45,3898,128884,10000,558
45,4865,132695,10000,407
45,3898,131461,10000,422
45,3897,174707,10000,751
45,3899,112345,10000,297
45,3897,126707,10000,395
45,4037,108837,10000,279
45,3963,76254,10000,100
45,3898,147781,10000,516
45,3901,190510,10000,985
45,3899,145396,10000,664
45,3897,160508,10000,711
45,4869,171262,10000,763
45,3898,83813,10000,129
45,3899,189482,10000,859
45,3897,198983,10000,973
45,4871,205756,10000,906
45,4870,204448,10000,942
45,4876,198292,10000,907
45,4870,82941,10000,110
45,5680,84350,10000,103
45,3896,178614,10000,723
45,3894,107758,10000,273
45,3897,150549,10000,533
45,3911,59122,10000,14
45,3896,91675,10000,184
45,3902,178333,10000,729
45,3894,94229,10000,202
45,4867,178830,10000,773
45,4870,203816,10000,965
45,4873,166230,10000,631
45,4871,154663,10000,604
45,4869,159726,10000,559
45,4866,210445,10000,932
45,4872,187790,10000,837
45,3893,214993,10000,1005
45,4869,156493,10000,591
45,4868,117380,10000,325
45,4863,137517,10000,421
45,4872,176312,10000,734
45,3897,191038,10000,835
45,4870,220933,10000,1016
45,4867,67079,10000,37
45,3896,89268,10000,183
45,3899,187867,10000,834
45,3898,274412,10000,1021
45,3900,191431,10000,903
45,3897,70320,10000,62
45,3900,168716,10000,673
45,3895,185411,10000,814
45,3899,112907,10000,300
45,3897,127104,10000,381
45,3898,208767,10000,982
45,4162,116612,10000,218
45,4413,204629,10000,979
45,4930,188062,10000,966
46,3415,101653,10000,232
46,3427,204982,10000,938
46,3405,61447,10000,20
46,3407,139418,10000,541
46,3404,143796,10000,564
46,3506,192268,10000,922
46,3453,126430,10000,449
46,3404,162341,10000,721
46,3378,135925,10000,521
46,3414,133655,10000,540
46,3415,103545,10000,238
46,3407,145961,10000,555
46,3658,162846,10000,628
46,3419,75304,10000,88
46,3501,194323,10000,910
46,3540,161326,10000,646
46,3500,102293,10000,210
46,3403,168741,10000,738
46,3458,176603,10000,811
46,3404,117992,10000,346
46,3492,108501,10000,265
46,3437,79883,10000,109
46,3434,66428,10000,50
46,3438,91231,10000,158
46,3493,195116,10000,908
46,3430,94642,10000,194
46,3481,116321,10000,350
46,3404,107993,10000,313
46,3586,187345,10000,834
46,3473,175877,10000,766
46,3453,166460,10000,720
46,3454,111814,10000,282
46,3404,136279,10000,525
46,3402,184570,10000,891
46,3454,200782,10000,980
46,3378,111522,10000,314
46,3750,190724,10000,915
46,3455,188520,10000,869
46,3430,108420,10000,309
46,3404,189126,10000,932
46,3511,62142,10000,31
46,3506,187930,10000,874
46,3379,185258,10000,863
46,3478,169705,10000,731
46,3405,201759,10000,1008
46,3377,108483,10000,306
46,3380,117294,10000,378
46,3591,79486,10000,122
46,3615,151760,10000,644
46,3481,110476,10000,335
46,3428,156349,10000,669
46,3378,89797,10000,178
46,3447,132729,10000,511
46,3377,173645,10000,809
46,3378,208894,10000,1011
46,3401,142772,10000,587
46,3511,136573,10000,552
46,3459,103210,10000,226
46,3605,58755,10000,23
46,3481,186600,10000,818
46,3558,201356,10000,933
46,3764,104633,10000,278
46,3454,155637,10000,655
46,3419,67687,10000,29
46,3449,105934,10000,281
46,3404,163518,10000,679
46,3389,163224,10000,689
46,3408,154319,10000,659
46,3453,154802,10000,667
46,3377,63401,10000,34
46,3392,112970,10000,321
46,3485,142758,10000,517
46,3557,173960,10000,742
46,3528,70881,10000,82
46,3429,109814,10000,307
46,3403,197387,10000,894
46,3407,132910,10000,448
46,3454,166917,10000,739
46,3723,102527,10000,238
46,3377,197907,10000,914
46,3378,201654,10000,969
46,3454,188835,10000,864
46,7732,103171,10000,238
46,3457,148377,10000,606
46,3484,136048,10000,523
46,3380,199373,10000,985
46,3479,72960,10000,81
46,3376,139903,10000,527
46,3378,193137,10000,938
46,3403,153535,10000,657
46,3495,167351,10000,698
46,3841,59221,10000,21
46,3428,113216,10000,334
46,3477,64749,10000,31
46,3428,180635,10000,845
46,3402,157169,10000,634
46,3496,146062,10000,617
46,3376,196529,10000,1004
46,3430,123383,10000,383
46,3426,165896,10000,711
47,3263,130111,10000,939
47,3266,48704,10000,81
47,3261,86136,10000,427
47,3259,74603,10000,303
47,3261,108247,10000,663
47,3259,136294,10000,992
47,3261,59690,10000,183
47,3261,88356,10000,461
47,3273,46318,10000,81
47,3260,132263,10000,948
47,3261,92723,10000,458
47,3258,140325,10000,961
47,3258,99673,10000,604
47,3259,100412,10000,589
47,3262,44592,10000,51
47,3259,111665,10000,749
47,3261,77104,10000,340
47,3269,54582,10000,57
47,3271,136794,10000,983
47,3344,186598,10000,922
47,3262,108902,10000,712
47,3267,100583,10000,596
47,3255,117599,10000,817
47,3297,65290,10000,196
47,3479,93028,10000,502
47,3260,85255,10000,404
47,3276,134501,10000,938
47,3258,59037,10000,151
47,3260,83808,10000,393
47,3259,75942,10000,320
47,3260,103791,10000,645
47,3269,116212,10000,768
47,3257,92208,10000,528
47,3257,106290,10000,697
47,3260,107593,10000,739
47,3258,131571,10000,979
47,3260,91266,10000,491
47,3257,124328,10000,892
47,3256,107825,10000,713
47,3257,103370,10000,646
47,3260,45287,10000,68
47,3291,75433,10000,338
47,3261,137876,10000,969
47,3259,130592,10000,979
47,3259,89861,10000,498
47,3257,57698,10000,146
47,3264,123741,10000,803
47,3260,39091,10000,12
47,3308,97594,10000,574
47,3259,109786,10000,694
47,3262,107969,10000,710
47,3297,86961,10000,421
47,3261,78792,10000,330
47,3260,60312,10000,192
47,3257,105666,10000,624
47,3267,85888,10000,395
47,3265,91260,10000,504
47,3275,150383,10000,994
47,3271,126861,10000,827
47,3258,106073,10000,662
47,3265,57574,10000,49
47,3271,62333,10000,149
47,3269,103242,10000,647
47,3271,85659,10000,366
47,3276,65070,10000,183
47,3316,128907,10000,851
47,3263,94705,10000,466
47,3281,122571,10000,801
47,3259,105345,10000,673
47,3257,43847,10000,34
47,3265,76964,10000,320
47,3273,111403,10000,280
47,3273,135997,10000,419
47,3260,132610,10000,930
47,3261,58184,10000,174
47,3258,92916,10000,482
47,3265,102209,10000,548
47,3259,62045,10000,221
47,3277,55678,10000,64
47,3331,106834,10000,520
47,3293,97385,10000,511
47,3282,122185,10000,559
47,3264,190471,10000,1019
47,3261,104872,10000,582
47,3279,134780,10000,861
47,3261,124928,10000,871
47,3270,102366,10000,612
47,3271,104218,10000,569
47,3264,77049,10000,272
47,3258,112927,10000,686
47,3261,52104,10000,72
47,3266,105021,10000,612
47,3299,64134,10000,104
47,3334,57061,10000,39
47,3261,151934,10000,840
47,3266,91366,10000,418
47,3348,136068,10000,884
47,3300,123402,10000,774
47,3264,130430,10000,924
47,3723,123952,10000,374
48,3899,98311,10000,198
48,4877,142170,10000,330
48,4876,204152,10000,930
48,4867,99068,10000,133
48,4876,129012,10000,365
48,4872,176216,10000,639
48,3896,111164,10000,282
48,4870,112011,10000,258
48,3900,209675,10000,907
48,3895,123298,10000,279
48,3912,109050,10000,255
48,3896,150096,10000,557
48,3897,196508,10000,879
48,3938,141138,10000,448
48,4879,197614,10000,765
48,4879,145982,10000,490
48,4880,69812,10000,11
48,4876,192226,10000,791
48,3900,106478,10000,252
48,4867,145458,10000,423
48,4869,105732,10000,167
48,3898,177784,10000,724
48,3901,119836,10000,343
48,4868,184479,10000,781
48,3896,141703,10000,445
48,4875,110739,10000,223
48,4874,79375,10000,74
48,3897,107997,10000,262
48,4869,223014,10000,897
48,4880,100142,10000,169
48,4869,115236,10000,248
48,4863,141069,10000,319
48,3895,135271,10000,431
48,4864,201680,10000,877
48,4865,201675,10000,940
48,4880,174015,10000,641
48,4868,211381,10000,911
48,3898,183152,10000,723
48,4864,197253,10000,749
48,4868,116253,10000,219
48,4877,139782,10000,420
48,4891,98406,10000,147
48,4872,170215,10000,539
48,4864,183027,10000,631
48,4873,231344,10000,941
48,4876,137025,10000,353
48,4871,201784,10000,796
48,4865,145214,10000,501
48,4872,114971,10000,252
48,3901,91626,10000,167
48,4878,301643,10000,1018
48,4868,265341,10000,1021
48,4873,100603,10000,190
48,3901,171258,10000,822
48,4874,88769,10000,144
48,4951,214392,10000,897
48,4870,107755,10000,266
48,4876,180537,10000,735
48,4880,125239,10000,325
48,4872,130202,10000,414
48,3898,165502,10000,583
48,3898,186776,10000,1004
48,4871,133426,10000,396
48,4872,214880,10000,973
48,4867,167246,10000,645
48,4872,183089,10000,784
48,3910,168792,10000,616
48,4866,160986,10000,637
48,4881,112223,10000,270
48,3898,184572,10000,758
48,4868,171911,10000,705
48,4871,112249,10000,246
48,3898,211031,10000,940
48,3899,64970,10000,41
48,4863,212741,10000,924
48,3892,170186,10000,682
48,4867,135329,10000,363
48,4871,97285,10000,151
48,4863,175765,10000,680
48,4874,70793,10000,30
48,4869,222710,10000,985
48,4866,128938,10000,379
48,4885,130285,10000,324
48,4921,87324,10000,93
48,4881,131096,10000,346
48,4479,77531,10000,108
48,4874,196973,10000,873
48,4871,204162,10000,941
48,4878,164555,10000,579
48,4877,177332,10000,797
48,4880,200524,10000,824
48,4868,219354,10000,962
48,4875,206943,10000,870
48,4874,205924,10000,894
48,4888,202985,10000,968
48,4866,181027,10000,781
48,4870,185351,10000,671
48,4874,168510,10000,706
48,4881,90290,10000,135
48,4869,228205,10000,994
49,3378,118801,10000,336
49,3476,153909,10000,611
49,3404,166390,10000,714
49,3391,60306,10000,20
49,3408,164573,10000,696
49,3448,181557,10000,794
49,3500,135899,10000,497
49,3450,229471,10000,966
49,3404,100961,10000,225
49,3398,199722,10000,931
49,3390,72460,10000,55
49,3377,130525,10000,422
49,4682,137821,10000,483
49,3400,194211,10000,900
49,3428,155111,10000,634
49,4796,115007,10000,302
49,3399,161825,10000,681
49,3449,210628,10000,972
49,3387,133975,10000,461
49,3534,142525,10000,507
49,3411,183163,10000,839
49,3427,199992,10000,969
49,3387,207855,10000,929
49,3427,219819,10000,989
49,3429,144898,10000,596
49,4196,135740,10000,451
49,3516,127399,10000,422
49,4975,137848,10000,500
49,3376,68660,10000,36
49,3507,161218,10000,609
49,5711,94073,10000,195
49,3525,168464,10000,736
49,3379,151613,10000,666
49,4893,171993,10000,814
49,3386,80494,10000,105
49,3470,155242,10000,641
49,3727,193151,10000,949
49,3448,60194,10000,10
49,3399,89428,10000,183
49,3450,137162,10000,481
49,3455,130856,10000,457
49,3450,205485,10000,971
49,3385,165417,10000,735
49,3375,103868,10000,233
49,3495,146320,10000,420
49,3448,117508,10000,320
49,3387,203149,10000,930
49,3573,146922,10000,478
49,4407,104306,10000,261
49,3585,146815,10000,542
49,3543,222611,10000,732
49,3460,117552,10000,314
49,3419,116383,10000,271
49,3589,150506,10000,511
49,4876,78535,10000,77
49,3493,119732,10000,367
49,3642,60750,10000,3
49,3705,211511,10000,820
49,3465,115359,10000,344
49,3451,173835,10000,711
49,3465,181902,10000,864
49,3450,88958,10000,143
49,3594,213120,10000,928
49,3655,298975,10000,966
49,3689,151256,10000,585
49,3552,155284,10000,410
49,3548,110347,10000,264
49,3684,177081,10000,499
49,3390,151981,10000,526
49,3510,123806,10000,351
49,3387,278849,10000,1022
49,3425,136054,10000,433
49,3389,205582,10000,950
49,3445,63421,10000,19
49,3424,205972,10000,987
49,3402,106727,10000,273
49,3408,151450,10000,606
49,3476,120620,10000,346
49,3451,190951,10000,861
49,3413,139408,10000,465
49,3475,143444,10000,424
49,3470,154240,10000,577
49,3541,139968,10000,423
49,3616,292802,10000,1018
49,4400,172480,10000,715
49,3436,239060,10000,859
49,3442,101022,10000,218
49,3443,204193,10000,1005
49,3489,164260,10000,635
49,3581,110949,10000,116
49,3853,201487,10000,946
49,3484,133377,10000,460
49,3625,223122,10000,965
49,4644,80547,10000,47
49,3464,193132,10000,792
49,3499,221145,10000,929
49,3641,108207,10000,110
49,3462,221394,10000,997
49,3577,104199,10000,199
49,3721,140526,10000,448
50,3260,135354,10000,977
50,3259,141999,10000,1003
50,3324,56003,10000,22
50,3316,61825,10000,51
50,3337,107863,10000,360
50,3260,61853,10000,188
50,3311,166173,10000,912
50,3340,112031,10000,336
50,3285,101666,10000,297
50,3283,162944,10000,898
50,3281,82927,10000,222
50,3260,142619,10000,1009
50,3282,58202,10000,27
50,3263,92857,10000,415
50,3261,127812,10000,877
50,3276,166557,10000,950
50,3322,75453,10000,232
50,3324,116244,10000,399
50,3331,159242,10000,740
50,3343,60373,10000,33
50,3325,107702,10000,369
50,3325,85113,10000,182
50,3768,108720,10000,331
50,3353,106329,10000,310
50,3320,85022,10000,189
50,3332,71908,10000,64
50,3339,61313,10000,40
50,3328,141121,10000,593
50,3346,113491,10000,352
50,3262,98260,10000,503
50,3262,136959,10000,938
50,3260,91345,10000,438
50,3276,71217,10000,118
50,3274,82697,10000,328
50,3263,98408,10000,480
50,3270,97489,10000,473
50,3263,120210,10000,637
50,3259,112420,10000,603
50,3258,40751,10000,12
50,3261,130536,10000,919
50,3258,93548,10000,461
50,3261,59894,10000,143
50,3297,139122,10000,975
50,3258,49605,10000,63
50,3259,129997,10000,905
50,3258,99611,10000,520
50,3259,87002,10000,428
50,3258,107561,10000,661
50,3260,75024,10000,312
50,3267,63989,10000,162
50,3268,59022,10000,138
50,4539,55157,10000,105
50,3261,128109,10000,882
50,3269,99839,10000,588
50,3259,140950,10000,1012
50,3290,92219,10000,398
50,3270,117305,10000,790
50,3259,39620,10000,5
50,3263,68414,10000,213
50,3258,127064,10000,877
50,3544,62218,10000,225
50,3258,52614,10000,71
50,3258,109453,10000,699
50,3260,58851,10000,136
50,3261,65668,10000,185
50,3602,128374,10000,888
50,3259,140765,10000,997
50,3284,87956,10000,392
50,3259,116146,10000,732
50,3259,102985,10000,576
50,3295,136555,10000,907
50,3261,116180,10000,797
50,3262,56374,10000,144
50,3274,94811,10000,469
50,3260,109273,10000,666
50,3265,140683,10000,988
50,3262,128357,10000,879
50,3531,64182,10000,143
50,3261,127591,10000,879
50,3261,130504,10000,911
50,3481,119749,10000,817
50,3263,134331,10000,924
50,3264,140925,10000,983
50,3259,40068,10000,22
50,3268,65334,10000,242
50,3258,83264,10000,370
50,3259,134961,10000,963
50,3260,51747,10000,110
50,3287,73857,10000,271
50,3260,86307,10000,408
50,3261,134566,10000,925
50,4500,126571,10000,838
50,3259,109523,10000,671
50,3259,85657,10000,429
50,3266,132999,10000,952
50,3259,90199,10000,461
50,3267,55091,10000,111
50,3265,119595,10000,757
50,3259,67153,10000,251
50,3258,47262,10000,56
