runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
5,3274,20453,250000,6503153210715609,277628127789600
5,3273,19921,250000,-7277592207417999,-2550463759866195
5,3272,25215,250000,-5955413919391620,2652504588034826
5,3286,19535,250000,-4201628152530020,-3596987518361946
5,3268,20296,250000,8469460144258882,4977239795750127
5,3339,19690,250000,-21926191334200,8046316645182213
5,3279,20398,250000,8866139875921044,6072778045056118
5,3280,20284,250000,7489495176155873,-5801040632755941
5,3272,20424,250000,2049549943479746,-1475829587536988
5,3292,19681,250000,5334162342876785,5595692136549070
5,3278,19822,250000,-8415510695081259,6356336967762104
5,3370,19840,250000,4709767356162753,6059855922057095
5,3281,20520,250000,-8375421152391309,-8960242228075270
5,3299,22305,250000,3797542364005978,4010563345195986
5,3315,20521,250000,-6464126592073839,6201212970399814
5,3289,20938,250000,390757522179756,-5858136009211102
5,3298,20676,250000,-8492560509345751,-4328633238452114
5,3354,20168,250000,-7462234703974944,4976108100361296
5,3342,20992,250000,-5455593338426636,-6255607046866680
5,3328,21590,250000,205902068575250,-6726063322870431
5,3439,25315,250000,7561308768627563,-8235975771187074
5,3305,20325,250000,-3706898977555298,-6074748666966605
5,3282,20709,250000,-2421628386910221,-2840183785235499
5,3405,20327,250000,5771612121655458,-8802388451181847
5,3289,19696,250000,-5150467243737990,1569582531533506
5,3286,23534,250000,5361211349232540,-3300977905838005
5,3276,19845,250000,-226473704710797,3481694678264367
5,3280,20587,250000,-40983964282554,-5320397421615638
5,3301,20445,250000,426935463180607,13920331635282
5,3367,20437,250000,3376841686604908,-3839464290761656
5,3274,20420,250000,6322009553408482,3146586035417262
5,3335,24033,250000,62454663211454,7427253784053965
5,3349,20708,250000,7090934471024891,3646759135504557
5,3271,20036,250000,-5602704297465068,-4389485745422547
5,3290,19624,250000,-6455740202272612,6566422877233581
5,3337,20476,250000,1495728177386495,-1987732259740799
6,3273,19772,250000,-8908244017961006,5597037937696154
6,3275,20756,250000,3868525571739864,-483586840638549
6,3280,20731,250000,4200166347365942,-1811901801936000
6,3366,25017,250000,-3000295100979283,2360683962481930
6,3285,20601,250000,5678369569200781,-231262898996895
6,3276,20519,250000,4863372666232048,-3886585032353783
6,3329,19828,250000,-5011983445810188,6639611682272694
6,3276,24536,250000,-6882837349487934,-7470571024551749
6,3273,19719,250000,-5772127633420711,8968392049186178
6,3339,19805,250000,5255755702436469,7656614754041596
6,3326,20492,250000,-2607780037799070,-6027380505875006
6,3290,21411,250000,5353347860713220,-1045167563401045
6,3329,21056,250000,5024867891498208,5958270306338799
6,3359,21703,250000,4274434454072989,7454191692618682
6,3278,20548,250000,8713276771927694,-6586598352062167
6,3358,20645,250000,4936437904165362,-2150636043351786
6,3329,22032,250000,-8646987965922578,356972731671514
6,3301,20707,250000,4519900715343786,4237249244094451
6,3292,21042,250000,4658035102101565,3910584188947862
6,3437,21370,250000,-3678979576041709,-7613362869258462
6,3300,23277,250000,-1418340079687328,-5636732591220925
6,3442,21377,250000,-3489235054397908,8874324377459922
6,3280,20612,250000,4893384548224502,2725378588888982
6,3353,20762,250000,1780756868643642,-3313824462194423
6,3345,20880,250000,-5688269532248552,-6435453213912599
6,3476,19966,250000,-3866200881264628,-3789049946319346
6,3271,20642,250000,-1000395161706998,1285322558812252
6,3328,25675,250000,7704825726571366,-2471477449818435
6,3353,20848,250000,-1938331548232619,-6187901428297181
6,3279,20182,250000,-6301156198638199,3197444688219186
6,3303,20728,250000,6389370394068097,-5903965366424612
6,3287,20532,250000,-717978018961468,-1531804570826149
6,3296,20577,250000,-7135695958983667,-8235842597616452
