runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.value.float
19,3273,18590,250000,4.2518507219509987e+307
19,3278,18774,250000,8.013756756415759e+307
19,3273,18602,250000,6.18366651094229e+307
19,3271,18933,250000,8.103668380162311e+307
19,3279,18740,250000,1.2855978827895612e+308
19,3330,18528,250000,5.417243531108406e+306
19,3276,18799,250000,1.6041840770695634e+308
19,3274,18743,250000,1.388572988559776e+308
19,3273,18780,250000,1.4167164491242076e+308
19,3279,18746,250000,4.1313155428705065e+307
19,3271,18666,250000,6.100125592100183e+307
19,3398,18546,250000,1.158332796598761e+308
19,3294,18639,250000,3.647010800840732e+307
19,3276,18519,250000,1.6479401932335805e+308
19,3273,18542,250000,7.964007458587963e+307
19,3277,18655,250000,1.3108522575253818e+308
19,3281,18749,250000,1.7679314712617654e+308
19,3333,18804,250000,4.459770074396683e+307
19,3265,18434,250000,4.958983314134868e+307
19,3284,18736,250000,1.804370016485705e+307
19,3269,18520,250000,9.056294961205674e+307
19,3280,18518,250000,3.5739831830064324e+307
19,3277,18542,250000,1.9078702418308717e+307
19,3332,18567,250000,6.000415224540132e+306
19,3269,18498,250000,1.7408501016703661e+308
19,3298,18572,250000,1.4311964375075672e+308
19,3266,18469,250000,1.30116540088122e+308
19,3271,18789,250000,3.932901011889048e+306
19,3272,18597,250000,5.458697673489451e+307
19,3338,18558,250000,1.6011393640270701e+308
19,3271,18423,250000,1.33961071419677e+308
19,3280,18774,250000,1.2366062403194573e+308
19,3317,18601,250000,3.113009843242259e+307
19,3268,18492,250000,1.3031380904767715e+307
19,3276,18515,250000,5.652504655577921e+307
19,3363,18437,250000,7.730334758718924e+307
19,3266,18542,250000,1.179271362530028e+308
19,3334,18496,250000,6.029781811684075e+307
19,3276,18825,250000,8.406038332302194e+307
19,3275,18658,250000,4.3360814999568154e+306
19,3346,18607,250000,5.80228285963209e+307
19,3336,18720,250000,1.4387925478803432e+308
19,3275,18537,250000,5.600797634316708e+307
19,3270,18447,250000,1.0420398362206664e+308
19,3273,18545,250000,1.541925429643655e+307
19,3275,18790,250000,1.472890646401446e+308
19,3285,18629,250000,5.540320535864746e+307
19,3344,18671,250000,1.1611835679205169e+308
19,3281,18571,250000,1.6693427529136323e+308
19,3272,18898,250000,1.2984440949158631e+308
19,3284,18812,250000,2.998703810572839e+307
19,3279,18677,250000,1.69932235075912e+308
19,3337,18613,250000,9.225327526238703e+306
19,3408,18570,250000,3.735140731519063e+306
19,3288,18500,250000,1.2965797810809128e+308
19,3291,18510,250000,1.6325755195262584e+308
19,3270,18662,250000,1.5632528511583237e+307
19,3271,18587,250000,2.619517756707807e+307
19,3296,18610,250000,1.7861179110923122e+308
19,3354,18643,250000,1.3528504283549815e+308
19,3278,18579,250000,8.78647580107566e+307
19,3250,18728,250000,1.6393881150585348e+308
19,3271,18640,250000,1.7332023092272264e+308
19,3281,18789,250000,2.0575780003518674e+305
19,3251,18738,250000,1.0579514761274298e+308
19,3345,18545,250000,1.658587507739585e+307
19,3273,18549,250000,7.601363325540503e+307
19,3369,18721,250000,4.301827251431105e+307
19,3331,18610,250000,6.163422271156372e+307
19,3277,18936,250000,8.131349960957526e+307
19,3357,18516,250000,1.689454319379324e+308
19,3334,18875,250000,1.357038782451617e+308
19,3294,18563,250000,6.168520185662855e+307
19,3295,18850,250000,8.858162335192359e+307
19,3264,18780,250000,2.8888895042257356e+307
19,3279,18600,250000,1.6060274834355287e+308
19,3255,19082,250000,1.5796134718870716e+308
19,3339,18912,250000,1.4143044846961814e+308
19,3268,18880,250000,1.0754443063955285e+308
19,3263,18668,250000,1.6650495610380233e+308
20,4603,62833,250000,1.0045078051421035e+308
20,10172,71853,250000,1.0192968835116659e+308
20,8244,44700,250000,1.3472861752527928e+308
20,10914,97603,250000,1.1912745104617393e+308
20,9853,45123,250000,4.890836079401125e+307
20,15517,81505,250000,1.175044009931339e+308
20,8127,62741,250000,5.883191726746836e+307
20,5579,54041,250000,1.748807048249449e+308
20,10174,58685,250000,1.6407921012801222e+308
20,6328,34295,250000,9.845191373014427e+307
20,7147,37615,250000,2.5657317771052005e+306
20,5339,37384,250000,1.4924762212957622e+308
20,8148,57249,250000,4.6044511096960626e+306
20,4805,32890,250000,1.3368049533952337e+308
20,4309,32335,250000,6.211955886926757e+307
20,13219,96712,250000,8.049230206725728e+307
20,7628,75903,250000,3.9367926516643906e+307
20,13548,80291,250000,6.160262379785563e+307
20,6638,77170,250000,1.2640154070171521e+308
20,6759,59908,250000,7.500545101220446e+307
20,11760,58813,250000,8.292932756127135e+307
20,4297,93630,250000,9.049121280361915e+307
20,9390,97604,250000,1.1599745660590608e+306
20,5810,50843,250000,5.880957147762349e+306
20,14267,78446,250000,1.3565660657847532e+308
20,9911,55335,250000,7.94878274310299e+307
20,4188,55808,250000,1.4403616654647788e+308
20,11930,62442,250000,2.1607892046408617e+307
20,9202,57306,250000,3.599005054209221e+307
20,11387,72119,250000,5.72885060580256e+307
20,8165,59251,250000,1.3380449572254317e+307
20,11375,64650,250000,4.461376544423565e+307
20,13830,69208,250000,2.1883642769446342e+307
20,14866,45503,250000,1.0082244159200932e+308
20,5700,61189,250000,1.2500757456393183e+308
20,10449,45619,250000,2.27279663133204e+307
20,7120,47431,250000,9.126567285044064e+307
20,4174,30977,250000,1.0241490777065594e+308
20,4176,45930,250000,1.360479359241694e+308
20,4541,58961,250000,3.799201210178703e+307
20,4139,41521,250000,1.450403131403539e+308
20,11238,55125,250000,1.7809968361842806e+308
20,15728,58166,250000,9.80379405540397e+306
20,4465,48438,250000,4.468377532384862e+307
20,4899,46986,250000,4.984372788785486e+307
20,11830,51048,250000,4.554656327688053e+307
20,10200,48614,250000,4.1985345969789995e+307
20,4160,29919,250000,1.3269923920842131e+308
20,7114,67063,250000,8.996747444856618e+307
20,4211,69604,250000,1.3592561905731715e+308
20,6976,59025,250000,8.864662214944627e+307
20,14432,59283,250000,7.901396396181109e+307
20,14062,86193,250000,1.2029034810616536e+308
20,11120,58390,250000,6.20281648545114e+307
20,15186,67933,250000,5.777962875111356e+307
20,9386,59428,250000,3.0022052687546454e+307
20,14724,104521,250000,1.2276450241204116e+308
20,14146,74808,250000,1.1216516137240476e+308
20,14335,72885,250000,9.54773741697118e+307
20,11278,88165,250000,1.3820819544486022e+308
20,15445,46489,250000,1.2753211210060848e+308
20,15054,81817,250000,5.786672265253047e+307
20,9062,30349,250000,5.840630340654815e+307
20,15504,64567,250000,3.3208106128170954e+307
20,8796,46345,250000,1.1099009946553212e+308
20,15163,92362,250000,9.471077646163373e+306
20,4252,60125,250000,9.52757739058195e+307
20,14681,94949,250000,7.026848207425017e+307
20,7478,29980,250000,5.818186849743267e+306
20,11095,47539,250000,5.122303899396135e+307
20,6363,78779,250000,1.761338756150052e+308
20,15472,69598,250000,1.006775629533575e+308
20,12257,72694,250000,4.2397032381443723e+307
20,6026,66838,250000,5.795513602445109e+307
20,15345,58075,250000,6.305749704660182e+307
20,14913,64435,250000,1.7106433102387508e+308
20,15304,38653,250000,1.2054895190486708e+308
20,13305,70672,250000,1.0756053000413367e+308
20,8011,53668,250000,1.6877889086591116e+308
20,9550,90744,250000,4.278524673292922e+307
20,13468,37809,250000,5.298605818829233e+307
20,15081,89747,250000,8.56634083784496e+306
20,10230,60147,250000,9.929882077319677e+307
20,14852,86080,250000,5.55264930681851e+307
20,9578,32395,250000,5.33097219377888e+307
20,4593,78313,250000,1.0737189160249396e+308
20,6469,93503,250000,3.543531762136241e+307
20,5074,59872,250000,4.941415196549432e+307
20,11376,75987,250000,1.1640984069029807e+308
20,5536,61920,250000,3.1396138151924003e+307
20,7774,40634,250000,1.5961917784085461e+308
20,5260,60374,250000,1.3950409106780868e+308
20,14610,90063,250000,2.528003620344107e+306
20,5086,50822,250000,5.927228497905311e+307
20,5348,62699,250000,4.776239367415436e+307
20,15208,56681,250000,1.2902995859551328e+308
20,12807,90543,250000,1.6351545744478964e+308
20,14520,99652,250000,1.7551679400934417e+308
20,8430,63218,250000,5.184006078347099e+306
20,12484,71590,250000,1.1933756050165405e+308
21,3911,23305,250000,2.3993143769238556e+307
21,4838,22924,250000,8.660748532765419e+307
21,4377,22794,250000,5.145197512947987e+307
21,3913,22839,250000,8.07448631787992e+307
21,4880,22990,250000,1.3593849369762449e+307
21,4449,22859,250000,6.089778654550975e+307
21,4775,22742,250000,6.254475484394655e+307
21,4241,22818,250000,4.524714989681983e+307
21,3900,22843,250000,9.048968563175554e+307
21,4802,22759,250000,4.912507611682566e+307
21,4317,22839,250000,1.5997871292919397e+308
21,4610,22810,250000,1.3015838677412822e+308
21,4715,22777,250000,1.6759774119731174e+308
21,4394,22899,250000,2.1377235695234255e+307
21,4681,22960,250000,1.0538291579901971e+308
21,4875,23067,250000,1.1536924165790556e+308
21,4455,22744,250000,6.881516759753857e+307
21,4747,22968,250000,1.4837323117891856e+308
21,4294,22981,250000,8.828430697821549e+307
21,4571,22911,250000,3.0206028617912793e+307
21,4820,22760,250000,1.1304531607018777e+308
21,4322,23009,250000,1.1486650910643674e+307
21,4619,22774,250000,8.958158207217837e+307
21,3897,22757,250000,6.290304140694458e+307
21,3957,22755,250000,4.06411696198455e+307
21,4693,22812,250000,1.595123452268524e+307
21,4163,22769,250000,2.8475980266643897e+307
21,3901,22724,250000,1.0782509149158642e+308
21,3977,22838,250000,8.149325522548321e+307
21,4279,22815,250000,6.337152180025817e+307
21,4610,22814,250000,1.4187074983733332e+308
21,4867,22665,250000,1.7027874344176483e+308
21,4344,22791,250000,7.779010421387035e+307
21,4747,22800,250000,1.4407252343498483e+308
21,4940,22783,250000,1.5419835845314068e+308
21,3903,22818,250000,1.1863064327516688e+308
21,4755,22890,250000,3.066093001592307e+307
21,4207,22778,250000,1.611081568733983e+308
21,3930,22872,250000,7.116790217711487e+307
21,3906,22908,250000,2.5090524643461984e+307
21,3910,22868,250000,9.446140416697031e+307
21,4569,22929,250000,6.617997650273541e+307
21,4122,22819,250000,8.693951280024054e+307
21,3904,22868,250000,8.620173918197146e+307
21,3896,22830,250000,1.501159203670323e+308
21,4875,22816,250000,7.992084856196257e+307
21,3901,22772,250000,6.859506603735768e+307
21,4735,22958,250000,4.580329319577928e+307
21,4265,23039,250000,1.1658600280093222e+308
21,3926,23004,250000,1.634263202730449e+308
21,3901,22728,250000,6.602207515039283e+307
21,4297,22782,250000,7.150535494679941e+307
21,4597,22920,250000,1.5049263211574909e+308
21,4932,22780,250000,3.3036009719847e+307
21,4016,22876,250000,3.7647487311788116e+307
21,4682,22786,250000,1.497196578503483e+307
21,4891,23054,250000,5.086745900274315e+307
21,3912,22874,250000,1.4047381755343398e+308
21,3945,22811,250000,1.0686268446601073e+307
21,4238,22794,250000,1.0487158542692514e+308
21,3943,22916,250000,1.2152103885287564e+308
21,4784,22817,250000,1.6656732968974975e+308
21,4321,22824,250000,7.71081536773277e+307
21,4613,22785,250000,1.6593383798703077e+308
21,4883,22877,250000,5.467776955627649e+307
21,3897,22867,250000,1.3178827591680139e+308
21,3951,22797,250000,5.612298158673093e+307
21,3901,22941,250000,7.573065086899355e+306
21,4487,22880,250000,9.638232032834544e+307
21,3900,22952,250000,1.2777065326270156e+307
21,4255,23033,250000,9.506626749851907e+306
21,4546,22999,250000,3.133514040060494e+307
21,3973,22862,250000,1.2726942268722294e+308
21,4333,22953,250000,1.7349126382750297e+308
21,3901,22910,250000,1.3670136190800492e+308
21,4106,22822,250000,1.0691553003402404e+308
21,4404,22929,250000,1.3477125875541278e+307
21,3935,23347,250000,1.036067496943032e+308
21,4005,23902,250000,4.104647952435636e+307
21,4468,22694,250000,9.41119827288647e+307
21,4782,22829,250000,1.3937730696202525e+308
21,4296,23087,250000,2.313962387696596e+307
21,4593,23312,250000,1.1832132984582086e+308
21,4095,24137,250000,1.1749203557614575e+308
21,4427,23214,250000,1.0388172396198875e+308
21,3919,22804,250000,1.0294933031689496e+308
21,3946,23447,250000,7.041607140319396e+307
21,4468,23584,250000,2.254212353667154e+307
21,3961,23506,250000,1.191528342216767e+308
21,3910,24469,250000,8.32792992971893e+307
21,3967,23167,250000,7.479162127052279e+307
21,4825,23285,250000,4.3302900915054563e+307
21,4314,22812,250000,4.35878898311437e+307
21,4626,23260,250000,4.498576140212202e+307
21,4109,23398,250000,6.715591800523613e+307
21,4403,23469,250000,3.370831383182955e+307
21,4750,23368,250000,1.5849977154455741e+308
21,4158,22793,250000,4.017111176836347e+307
21,4455,22912,250000,1.1395490946906596e+308
21,4749,22912,250000,1.5921150803923297e+308
22,3934,24507,250000,1.6040143572329187e+308
22,4271,23824,250000,1.3822032441621516e+308
22,4609,24050,250000,1.7337276933413708e+308
22,4678,23822,250000,8.96034687962428e+307
22,4388,23805,250000,5.92915414278858e+307
22,3911,24269,250000,5.078979136513805e+307
22,4175,23819,250000,1.471866805755707e+308
22,3914,23913,250000,5.815068190065626e+307
22,4749,23853,250000,1.495135187128531e+308
22,3919,24398,250000,9.734264858249425e+306
22,3906,23999,250000,2.493234995170011e+307
22,4699,23861,250000,7.505149166203206e+307
22,4328,24084,250000,4.712970937817105e+307
22,4664,23984,250000,9.53630314827245e+307
22,4094,24572,250000,9.477165568929357e+307
22,4399,23915,250000,1.1099833411617702e+308
22,4721,23943,250000,6.394199189446151e+306
22,4189,23827,250000,1.0628904237401351e+308
22,3916,24053,250000,1.6423027785081782e+308
22,3918,24107,250000,6.217263606176662e+307
22,3908,24062,250000,1.3093671509502556e+308
22,3907,23789,250000,1.4463937308007416e+308
22,3905,23922,250000,5.472933996924092e+307
22,4342,23760,250000,1.0474256214290792e+307
22,3906,23979,250000,9.950641048772353e+307
22,3906,23911,250000,9.304284335650116e+307
22,4419,24164,250000,4.683389528338411e+307
22,3906,24396,250000,4.534092971493885e+307
22,3905,23886,250000,1.1431746220048757e+307
22,3913,23907,250000,7.813782591369093e+307
22,4713,24043,250000,5.19698273242778e+307
22,3907,24036,250000,1.6736754006367554e+307
22,3899,24441,250000,3.3801080304117315e+307
22,4700,23887,250000,6.512810984241231e+307
22,4360,23928,250000,8.419834310728642e+307
22,4647,23854,250000,1.1028708425617565e+307
22,4598,24532,250000,1.0707790418744568e+308
22,3903,23869,250000,2.932562609606033e+307
22,4716,23836,250000,3.972684867309018e+307
22,3905,23876,250000,1.5868812066095515e+308
22,3964,24298,250000,4.566997829437077e+307
22,3903,23922,250000,7.476407100971996e+307
22,3904,23876,250000,1.2418758358607936e+307
22,3903,23947,250000,3.850893732213823e+306
22,4964,23924,250000,2.1130005289055222e+307
22,4053,23938,250000,2.7372384902351554e+307
22,4682,24051,250000,1.7147744424717403e+308
22,3902,23863,250000,1.7769219757387722e+308
22,4453,23953,250000,8.002970158661938e+307
22,4768,23817,250000,1.538857195879809e+308
22,3900,23951,250000,9.872447609032833e+306
22,4519,23854,250000,7.106877776742381e+307
22,4723,23920,250000,5.803521934345356e+307
22,4307,23887,250000,4.6030076471533426e+306
22,3909,23891,250000,1.3120822034050086e+308
22,4942,23994,250000,5.161059250702464e+307
22,4378,23989,250000,9.651979603190678e+307
22,4751,23906,250000,4.325658522883316e+307
22,3898,23948,250000,1.3256359486445682e+308
22,4542,24007,250000,9.045729785082981e+307
22,4753,23946,250000,1.0330198655456637e+308
22,3986,23895,250000,1.2039160743622002e+308
22,3900,23852,250000,1.4941482238100143e+308
22,3900,23885,250000,9.642558162690488e+305
22,4376,23881,250000,1.6767154355859325e+308
22,3909,24004,250000,1.0732879533841187e+308
22,3912,23795,250000,5.270583056496562e+305
22,4410,23932,250000,1.7353007317812174e+308
22,4706,23813,250000,1.751058536482624e+308
22,4183,23845,250000,1.1430475891203442e+308
22,3895,23863,250000,5.72401536078062e+307
22,3968,23893,250000,1.1532225996869177e+307
22,3912,24282,250000,8.608415977807402e+307
22,4784,23830,250000,1.2385531698293967e+308
22,4035,24003,250000,1.514586870355264e+308
22,4339,23801,250000,1.0902360942165645e+308
22,3946,23975,250000,3.190571646580521e+306
22,4629,24098,250000,7.690424424357351e+307
22,3906,23992,250000,1.3415864892840633e+308
22,4864,23865,250000,1.8839123176788953e+307
22,4200,24527,250000,6.731554165779263e+307
22,3903,23923,250000,1.6937954279860217e+308
22,4715,24024,250000,6.237324089683416e+307
22,4272,23865,250000,1.4569426867750418e+308
22,4568,24011,250000,1.422144009426538e+308
22,3899,23985,250000,7.870802508334848e+307
22,4351,24000,250000,1.5610625667211837e+308
22,3900,23864,250000,1.7216600506536796e+308
22,4681,24063,250000,5.825748445114368e+307
22,4416,23875,250000,4.3352314170372884e+306
22,3924,23885,250000,2.0977324295919468e+306
22,4198,23889,250000,1.7734508588352078e+308
22,3953,23899,250000,4.87040851261482e+307
22,4798,23996,250000,1.22131339075088e+308
22,4310,23900,250000,1.0020241549338866e+308
22,4583,23811,250000,4.4685886765212137e+307
22,4060,24371,250000,1.6966303687835112e+308
22,3969,24066,250000,5.877858579053126e+307
22,3949,24062,250000,1.6342617599738576e+308
22,4576,24395,250000,7.675888733811035e+307
23,3270,17671,250000,1.7110601788070666e+308
23,3374,17701,250000,1.15301544492164e+308
23,3272,17753,250000,1.1581369894045467e+307
23,3271,17272,250000,1.31687775716384e+307
23,3304,17707,250000,4.325675572635241e+306
23,3393,17766,250000,1.4640766807581022e+308
23,3276,17683,250000,1.6387786297006038e+308
23,3336,17225,250000,1.086962743339505e+308
23,3298,17387,250000,5.23495985156441e+307
23,3422,17774,250000,4.859471577577645e+307
23,3273,17500,250000,1.0168129214380943e+308
23,3302,17809,250000,1.5560842854410247e+308
